,Artist,Album,Song Title,Producer,Lyrics
264,Avril Lavigne,N/A,Think About It,NA,"I never wanted to Run away from you I felt real bad But that was what I did  I never wanted too I didn't hear from you And you weren't there for me So that was what happened  And I'm not sorry Cause we were boring I'm not ignoring anything   anything  There's only so much I can take Before I start to doubt it There's only so much I can give You should think about it Yeah, you should think about it  It's time to have my fun There's no way it's done Take me with no regrets And that is what I'll do You might also like I'll never understand Where were you coming from? And where did you go? You weren't there for me   There's only so much I can take Before I start to doubt it There's only so much I can give You should think about it  There's only so much we can do Can we do without it? There's only so much you can say Did you forget about it? Did you forget about it?  I never wanted to Run away from you I felt real bad But that was what I did   There's only so much we can do Can we do without it? There's only so much you can say Did you forget about it? Did you forget about it?  I never wanted to Runaway from you I felt real bad But that was what I didEmbed"
265,Avril Lavigne,"BBC Radio 1's Live Lounge, Vol. 6",TiK ToK,NA,"Wake up in the morning feelin' like P-Diddy Grab my glasses, out the door, I'm gonna hit this city Before I leave, brush my teeth with a bottle of Jack 'Cause when I leave for the night, I ain't comin' back  I'm talkin' pedicure on our toes Tryin' on all our clothes Boys blowin' up our phones Drop-toppin', playin' our favorite CDs Pullin' up to the party Tryna get a little bit tipsy  Oh, don't stop, make it pop DJ, blow my speakers up Tonight, I'ma fight 'Til we see the sunlight Tick-tock on the clock But the party don't stop, no Oh, woah, woah, oh Oh, woah, woah, oh  Oh You might also like Ain't got a care in world, but got plenty of beer Ain't got no money in my pocket, but I'm already here And now the dudes are linin' up 'cause they hear we got swagger But we kick 'em to the curb unless they look like Mick Jagger  I'm talkin' 'bout everybody gettin' crunk (Crunk) Boys tryna touch my junk (Junk) Gonna smack him if he gettin' too drunk, drunk Now, now we goin' 'til they kick us out Or the police shut us down Police shut us down, down, po-po shut us down  And don't stop, make it pop DJ, blow my speakers up Tonight, I'ma fight 'Til we see the sunlight Tick-tock on the clock But the party don't stop, no Oh, woah, woah, oh Oh, woah, woah, oh  You build me up, you break me down My heart, it pounds, yeah, you got me With my hands up, you got me now You got that sound, yeah, you got me You build me up, you break me down My heart, it pounds, yeah, you got me With my hands up, put your hands up Put your hands up And now the party don't start 'til I walk in  And don't stop, make it pop DJ, blow my speakers up Tonight, I'ma fight 'Til we see the sunlight Tick-tock, don't stop But the party don't stop, no Oh, woah, woah, oh Oh, woah, woah, oh Don't stop, make it pop DJ, blow my speakers up Tonight, I'ma fight 'Til we see the sunlight Tick-tock on the clock But the party don't stop, no Oh, woah, woah, oh Oh, woah, woah, oh  OhEmbed"
266,Avril Lavigne,Under My Skin,Together,Don Gilmore,"Something just isn't right I can feel it inside The truth isn't far behind me You can't deny When I turn the lights out When I close my eyes Reality overcomes me I'm living a lie  When I'm alone, I Feel so much better And when I'm around you I don't feel  Together, it doesn't feel right at all Together, together, we've built a wall Together, holding hands, we'll fall Hands, we'll fall  This has gone on so long I realize that I need Something good to rely on Something for me You might also like When I'm alone, I Feel so much better And when I'm around you I don't feel  Together, it doesn't feel right at all Together, together, we've built a wall Together, holding hands, we'll fall Hands, we'll fall  My heart is broken I'm lying here My thoughts are choking On you, my dear On you, my dear On you, my dear  When I'm alone, I (When I'm alone) Feel so much better And when I'm around you (When I'm around you) I don't feel Together, it doesn't feel right at all Together, together, we've built a wall Together, holding hands, we'll fall Hands, we'll fall Together, it doesn't feel right at all Together, together, we've built a wall Together, holding hands, we'll fall Hands, we'll fall  When I'm around you When I'm around you I don't feel together I don't feel together When I'm around you (Together) When I'm around you (Together) I don't feel together, no (Together) I don't feel together (Together)3Embed"
267,Avril Lavigne,N/A,Together (Live at Budokan),Don Gilmore,"Something just isn't right I can feel it inside The truth isn't far behind me You can't deny When I turn the lights out When I close my eyes Reality overcomes me I'm living a lie  When I'm alone, I Feel so much better And when I'm around you I don't feel  Together, it doesn't feel right at all Together, together, we've built a wall Together, holding hands, we'll fall Hands, we'll fall  This has gone on too long I realize that I need Something good to rely on Something for me You might also like When I'm alone, I I feel so much better And when I'm around you I don't feel  Together, it doesn't feel right at all Together, together, we've built a wall Together, holding hands, we'll fall Hands, we'll fall  My heart is broken I'm lying here My thoughts are choking On you, my dear On you, my dear On you, my dear  When I'm alone, I (When I'm alone) Feel so much better And when I'm around you (When I'm around you) I don't feel Together, it doesn't feel right at all Together, together, we've built a wall Together, holding hands, we'll fall Hands, we'll fall Together, it doesn't feel right at all Together, together, we've built a wall Together, holding hands, we'll fall Hands, we'll fall  When I'm around you When I'm around you I don't feel together, no I don't feel together Together, together Together, no TogetherEmbed"
268,Avril Lavigne,Let Go,Tomorrow,Curt Frasca,"And I wanna believe you When you tell me that it'll be okay Yeah, I try to believe you But I don't When you say that it's gonna be It always turns out to be a different way I try to believe you Not today, today, today, today, today  (I, yeah, yeah) I don't know how I'll feel (Yeah, yeah, yeah, yeah) Tomorrow (Tomorrow), tomorrow (Tomorrow) And I (Yeah, yeah, yeah) Don't know what to say (Yeah, yeah, yeah, yeah) Tomorrow (Tomorrow) Tomorrow is a different day  (Tomorrow) It's always been up to you It's turnin' around, it's up to me I'm gonna do what I have to do Just don't Gimme a little time Leave me alone a little while Maybe it's not too late Not today, today, today, today, today, oh You might also like (I, yeah, yeah) I don't know how I'll feel (Yeah, yeah, yeah, yeah) Tomorrow (Tomorrow), tomorrow (Tomorrow) And I (Yeah, yeah, yeah) Don't know what to say (Yeah, yeah, yeah, yeah) Tomorrow (Tomorrow) Tomorrow is a different day  Hey, yeah, yeah, hey, yeah, yeah And I know I'm not ready Hey, yeah, yeah, hey, yeah, yeah Maybe tomorrow Hey, yeah, yeah, hey, yeah, yeah, yeah, yeah I'm not ready Hey, yeah, yeah, hey, yeah, yeah Maybe tomorrow  And I wanna believe you When you tell me that it'll be okay Yeah, I try to believe you Not today, today, today, today, today  Tomorrow, it may change Tomorrow, it may change Tomorrow, it may change Tomorrow, it may change5Embed"
269,Avril Lavigne,N/A,Tomorrow (Demo),Curt Frasca,"And I wanna believe you When you tell me that it'll be okay Yeah, I try to believe you But I don't When you say that it's gonna be It always turns out to be a different way I try to believe you Not today, today, today, today, today  (I, yeah, yeah, yeah) I don't know how I'll feel (Yeah, yeah, yeah, yeah) Tomorrow (Tomorrow), tomorrow (Tomorrow) And I (Yeah, yeah, yeah) Don't know what to say (Yeah, yeah, yeah, yeah) Tomorrow (Tomorrow) Tomorrow is a different day  (Tomorrow) It's always been up to you It's turnin' around, it's up to me I'm gonna do what I have to do Just don't Gimme a little time Leave me alone a little while Maybe it's not too late Not today, today, today, today, today, oh You might also like (I, yeah, yeah, yeah) I don't know how I'll feel (Yeah, yeah, yeah, yeah) Tomorrow (Tomorrow), tomorrow (Tomorrow) And I (Yeah, yeah, yeah) Don't know what to say (Yeah, yeah, yeah, yeah) Tomorrow (Tomorrow) Tomorrow is a different day  Hey, yeah, yeah, hey, yeah, yeah And I know I'm not ready Hey, yeah, yeah, hey, yeah, yeah Maybe tomorrow Hey, yeah, yeah, hey, yeah, yeah, yeah, yeah I'm not ready Hey, yeah, yeah, hey, yeah, yeah Maybe tomorrow  And I wanna believe you When you tell me that it'll be okay Yeah, I try to believe you Not today, today, today, today, today  Tomorrow, it may change Tomorrow, it may change Tomorrow, it may change Tomorrow, it may changeEmbed"
270,Avril Lavigne,N/A,Tomorrow You Didn't,The Matrix,"It's a forgone conclusion, you're love's an illusion And the picture is starting to fade Boy let's be honest, when it comes to your promise It's just a lot of empty words you say And the future's only gonna be more of the same You've only got yourself to blame  Tomorrow you didn't, yesterday you won't 'Cause I know everything you say you gonna do you don't That's a given, it doesn't matter anyway Hey! I know what love wasn't, I know what love isn't So when you say you're gonna change You gotta be kidding Tomorrow you didn't Hey-hey, I'm outta here today  I used to believe in, all your romantic dreaming But it really ain't that cute anymore 'Cause my time's too precious So I wish you the best with Whatever it is you're looking for Baby this is all for your own good I'm leaving 'cause I know you never would You might also like Tomorrow you didn't, yesterday you won't 'Cause I know everything you say you gonna do you don't That's a given, it doesn't matter anyway Hey! I know what love wasn't, I know what love isn't So when you say you're gonna change you gotta be kidding Tomorrow you didn't Hey-hey, I'm outta here today  I don't need a crystal ball to see it all, my dear It doesn't matter what you say It always turns out the same way Your predictions are fiction and it's tragically clear  Tomorrow you didn't, yesterday you won't 'Cause I know everything you say you gonna do you don't That's a given, it doesn't matter anyway Hey! I know what love wasn't, I know what love isn't So when you say you're gonna change you gotta be kidding Tomorrow you didn't Hey-hey, I'm outta here today Da, da, da, da, da, da Ooooh Da, da, da, da, da, da Yeah1Embed"
271,Avril Lavigne,N/A,Too Fast to Live,John Feldmann & MOD SUN,"Too fast to live, too young to die Forever young, forever mine I see the world inside your eyes Tonight, yeah, tonight Too fast to live, too young to die When I'm with you I feel alive I'll write your name across the sky Tonight, yeah, tonight  Summer days, every night sneaking out the back door Picked your sweatshirt off of the bedroom floor Still smells like beer from the night before Always raising hell, we were never bored  Baby, light me up, don't shoot mе down Yeah, let's go off like firеworks And when we collide, our spark ignites Baby, we both know how fire works  Too fast to live, too young to die Forever young, forever mine I see the world inside your eyes Tonight, yeah, tonight Too fast to live, too young to die When I'm with you I feel alive I'll write your name across the sky Tonight, yeah, tonight You might also like Last night the neighbors called the cops Blah blah blah blah blah, we don't give a fuck You and me were making out in the parking lot You and me were making love— Wait, hold up, stop  Baby, light me up, don't shoot me down Yeah, let's go off like fireworks And when we collide, our spark ignites Baby, we both know how fire works  Too fast to live, too young to die Forever young, forever mine I see the world inside your eyes Tonight, yeah, tonight Too fast to live, too young to die When I'm with you I feel alive I'll write your name across the sky Tonight, yeah, tonight  (Too fast to live, too young to die) (Whoa-oh-oh-oh, whoa-oh-oh) (Whoa-oh-oh-oh) We met in the heart of the city When I leave, I hope you come with me I could give you everything you need Yeah, we met in the heart of the city When I leave, I hope you come with me I could give you everything you need Yeah Too fast to live, too young to die Forever young, forever mine I see the world inside your eyes Tonight, yeah, tonight Too fast to live, too young to die When I'm with you I feel alive I'll write your name across the sky Tonight, yeah, tonightEmbed"
272,Avril Lavigne,Let Go,Too Much to Ask,Clif Magness,"It's the first time I ever felt this lonely Wish someone would cure this pain It's funny when you think it's gonna work out 'Til you chose weed over me, you're so lame I thought you were cool until the point Up until the point you didn't call me when you said you would Finally figured out you're all the same Always comin' up with some kinda story  Every time I try to make you smile You're always feeling sorry for yourself Every time I try to make you laugh You can't, you're too tough You think you're loveless Is that too much that I'm askin' for?  Thought you'd come around when I ignored you Sort of thought you'd have the decency to change But babe, I guess you didn't take that warning 'Cause I'm not about to look at your face again  Can't you see that you lie to yourself? You can't see the world through a mirror It won't be too late when the smoke clears 'Cause I, I'm still here You might also like But every time I try to make you smile You'd always go off feeling sorry for yourself Every time I try to make you laugh You'd stand like a stone Alone in your zone Is that too much that I'm askin' for?  Yeah, yeah, yeah, yeah Can't find where I am Lyin' here alone in fear Afraid of the dark No one to claim, alone again Yeah, yeah, yeah, yeah  Can't you see that you lie to yourself? You can't see the world through a mirror It won't be too late when the smoke clears 'Cause I, I am still here  Every time I try to make you smile You're always feeling sorry for yourself Every time I try to make you laugh You can't, you're too tough You think you're loveless It was too much that I asked him for4Embed"
273,Avril Lavigne,Studio Demo,Touch the Sky,David Archibald,"I used to carry this big old world On my shoulders and back I used to lie inside my room Wondering where I'm at I felt a chill running through my veins And wondered, would I be saved? I felt the ice building in my soul Would it melt away?  He's a warm breeze Breathing life into me He's the sunlight Shining down on me  I used to worry my life away Counting every dime Shutting out the ones I loved Never finding the time And then one day I was overcome By loneliness and despair And deep inside I thought I heard ""Lean on me, I'm here"" You might also like He's a warm breeze Breathing life into me He's the sunlight Shining down on me  I pulled the burden from off my back And tossed it into the wind And stretched my arms toward the sky And let my life begin And like a tree, I have measured up Best when I've been cut down And like a tree, I can touch the sky With my feet on the ground  He's a warm breeze Breathing life into me He's the sunlight Shining down on me He's a warm breeze Breathing life into me He's the sunlight Shining down on me, yeah Shining down on me Shining down, shining down Shining down on meEmbed"
274,Avril Lavigne,Studio Demo,Two Rivers,Stephen Medd & Jamie Medd,"Grains of sand slip through your hands Never ceasing time Fold your hands in silent prayer Eternal peace you'll find  Like two rivers flow To the open sea Someday we'll reunite For all eternity  Let the rain falling on your face Run in to your eyes Can you see the rainbow now Through the stormy skies  Like two rivers flow To the open sea Someday we'll reunite For all eternity  Standing in the rising tide Heaven's light shines on you On you, on you Test the sea rising at your feet How far can you go Til you need God's helping hand To ride the under-tow You might also like Like two rivers flow To the open sea Someday we'll reunite For all eternity  Someday we'll reunite For all eternity Someday we'll reunite For all eternityEmbed"
275,Avril Lavigne,N/A,Unknown Song 2*,John Feldmann,I don’t want to say goodbye Let’s meet up after we dieYou might also likeEmbed
276,Avril Lavigne,Let Go,Unwanted,Clif Magness,"All that I did was walk over, start off by shakin' your hands That's how it went I had a smile on my face and I sat up straight Oh, yeah, yeah I wanted to know you, I wanted to show you  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away (That I'm so unwanted)  No, I just don't understand why you won't talk to me It hurts that I'm so unwanted for nothing Don't talk words against me I wanted to know you, I wanted to show you  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away Make me go away You might also like I tried to belong, it didn't seem wrong My head aches It's been so long, I'll write this song If that's what it takes  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away Make me go away  Make me go away5Embed"
277,Avril Lavigne,N/A,Unwanted (Demo),Clif Magness,"All that I did was walk over, start off by shakin' your hands That's how it went I had a smile on my face and I sat up straight Oh, yeah, yeah I wanted to know you, I wanted to show you  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away (That I'm so unwanted)  No, I just don't understand why you won't talk to me It hurts that I'm so unwanted for nothing Don't talk words against me I wanted to know you, I wanted to show you  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away Make me go away You might also like I tried to belong, it didn't seem wrong My head aches It's been so long, I'll write this song If that's what it takes  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away Make me go away  Make me go awayEmbed"
278,Avril Lavigne,My World - EP,Unwanted (Live),Clif Magness,"All that I did was walk over Start off by shaking your hands That's how it went I had a smile on my face and I sat up straight Oh, yeah, yeah I wanted to know ya I wanted to show you  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away  No, I just don't understand why you won't talk to me It hurts that I'm so unwanted for nothing Don't talk words against me Yeah, yeah Oh, I wanted to know ya I wanted to show you  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away Make me go away You might also like I tried to belong, it didn't seem wrong My head aches It's been so long, I'll write this song If that's what it takes, yeah, oh  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away  You don't know me, don't ignore me You don't want me there, you just shut me out You don't know me, don't ignore me If you had your way, you'd just shut me up Make me go away  Yeah, yeah Make me go away, ah!Embed"
279,Avril Lavigne,Head Above Water,Warrior,Avril Lavigne,"I'll pick my battles 'cause I know I'm gonna win the war (Win the war) I'm not rattled 'cause I shattered all of this before (This before) Steadier than steel 'cause I'm ready with my shield and sword (Shield and sword) Back on the saddle 'cause I gathered all my strength for more (Strength for more)  And I won't bow, I won't break No, I'm not afraid to do whatever it takes I'll never bow, I'll never break  'Cause I’m a warrior, I fight for my life Like a soldier all through the night And I won’t give up, I will survive I'm a warrior And I'm stronger, that's why I'm alive I will conquer, time after time I'll never falter, I will survive I'm a warrior  Woah, woah, woah, woah Woah, woah, woah, woah Woah, woah, woah, woah I'm a warrior You might also like Like a viking, I'll be fighting through the day and night (Day and night) I'll be marching through the darkness 'til the morning light (Morning light) Even when it's harder, like the armor, you will see me shine (See me shine) No, I won't stop and I won't drop until the victory's mine (Oh)  And I won't bow, I won't break No, I'm not afraid to do whatever it takes I'll never bow, I'll never break  'Cause I’m a warrior, I fight for my life Like a soldier all through the night And I won’t give up, I will survive I'm a warrior And I'm stronger, that's why I'm alive I will conquer, time after time I'll never falter, I will survive I'm a warrior, oh  Oh, you can't shoot me down You can't stop me now I got a whole damn army Oh, they try to break me down They try to take me out You can't cut or scar me I’m a warrior, I'll fight for my life Like a soldier all through the night And I won’t give up, I will survive I'm a warrior And I'm stronger, that's why I'm alive (I am stronger) I will conquer, time after time (I will conquer) I'll never falter, I will survive (I'll never falter) I'm a warrior, oh (I'm a warrior)  Woah, woah, woah I'm a warrior Woah, woah, woah I'm a warrior4Embed"
280,Avril Lavigne,N/A,Warrior (Demo),Avril Lavigne,"I'll pick my battles 'cause I know I'm gonna win the war I'm not rattled 'cause I shouted all of this before Steadier than steel 'cause I'm ready with my shield and sword (Oh) Back on the saddle 'cause I gathered all my strength for more (Oh)  And I won't bow, I won't break No, I'm not afraid to do whatever it takes I'll never bow, I'll never break  'Cause I’m a warrior, I fight for my life Like a soldier all through the night And I won’t give up, I will survive, I'm a warrior And I'm stronger, that's why I'm alive I will conquer, time after time I'll never falter, I will survive, I'm a warrior  Warrior Woah, woah, woah, woah Woah, woah, woah, woah Woah, woah, woah, woah I'm a warrior You might also like Like a viking, I'll be fighting through the day and night I'll be marching through the darkness 'til the morning lights Even when it's harder, like the armor, you will see me shine (Oh) No, I won't stop and I won't drop until the victory's mine (Oh)  And I won't bow, I won't break No, I'm not afraid to do whatever it takes I'll never bow, I'll never break  'Cause I’m a warrior, I fight for my life Like a soldier all through the night And I won’t give up, I will survive, I'm a warrior And I'm stronger, that's why I'm alive I will conquer, time after time I'll never falter, I will survive, I'm a warrior, oh  I don't care, what you want 'cause I'm a warrior A warrior I don't know what the hell you are, but I'm a warrior  'Cause I’m a warrior, I fight for my life Like a soldier all through the night And I won’t give up, I will survive, I'm a warrior Warrior 'Cause I'm a warriorEmbed"
281,Avril Lavigne,N/A,We Are Warriors,Avril Lavigne,"We'll pick our battles 'cause we know we're gonna win the war (Win the war) We're not rattled 'cause we shattered all of this before (This before) Steadier than steel 'cause we're ready with a shield and sword (Shield and sword) Back on the saddle 'cause we've gathered all our strength for more (Strength for more)  And we won't bow, we won't break No, we're not afraid to do whatever it takes We'll never bow, we'll never break  'Cause we are warriors, we'll fight for our lives Like soldiers all through the night And we won't give up, we will survive We are warriors And we're stronger, that's why we're alive We will conquer, time after time We'll never falter, we will survive We are warriors  Woah, woah, woah, woah Woah, woah, woah, woah Woah, woah, woah, woah We are warriors You might also like Like vikings, we'll be fighting through the day and night (Day and night), ah-oh We'll be marching through the darkness 'til the morning light (Morning light) Even when it's harder, like the armor, you will see us shine (See us shine) No, we won't stop and we won't drop until the victory's ours (Oh)  No, we won't bow, we won't break No, we're not afraid to do whatever it takes We'll never bow, we'll never break  'Cause we are warriors, we'll fight for our lives Like soldiers all through the night And we won't give up, we will survive We are warriors And we're stronger, that's why we're alive We will conquer, time after time We'll never falter, we will survive We are warriors (Oh)  Oh, you can't shoot us down You can't stop us now We've got a whole damn army Oh, you can't break us down You can't take us out This'll be behind us We are warriors, we'll fight for our lives Like soldiers all through the night And we won't give up, we will survive We are warriors And we're stronger, that's why we're alive (We are stronger) I'll conquer, time after time (We will conquer) We'll never falter, we will survive (Never falter) We are warriors (We are warriors)  Woah, woah, woah We are warriors Woah, woah, woah We are warriors1Embed"
282,Avril Lavigne,Goodbye Lullaby ,What the Hell,Shellback & Max Martin,"You say that I'm messin' with your head (Yeah, yeah, yeah, yeah) All 'cause I was makin' out with your friend (Yeah, yeah, yeah, yeah) Love hurts, whether it's right or wrong (Yeah, yeah, yeah, yeah) I can't stop 'cause I'm havin' too much fun (Yeah, yeah, yeah, yeah)  You're on your knees, begging, ""Please stay with me"" But, honestly, I just need to be a little crazy  All my life, I've been good, but now I'm thinking, ""What the hell?"" All I want is to mess around And I don't really care about If you love me, if you hate me You can't save me, baby, baby All my life, I've been good, but now Woah, what the hell?  What? What? What? What the hell? You might also like So, what if I go out on a million dates? (Yeah, yeah, yeah, yeah) You never call or listen to me anyway, yeah (Yeah, yeah, yeah, yeah) I'd rather rage than sit around and wait all day (Yeah, yeah, yeah, yeah) Don't get me wrong, I just need some time to play Eeh, yeah  You're on your knees (Yeah), begging, ""Please (Please) stay with me"" But, honestly (Yeah), I just need to be a little crazy (Crazy)  All my life, I've been good, but now I'm thinking, ""What the hell?"" All I want is to mess around And I don't really care about If you love me, if you hate me You can't save me, baby, baby All my life, I've been good, but now Woah, what the hell?  La-la-la, la-la-la, la-la Ooh, woah, ooh, woah La-la-la, la-la-la, la-la Ooh, woah, ooh, woah You say that I'm messin' with your head (La-la-la, la-la-la, la-la) Boy, I like messin' in your bed (La-la-la, la-la-la, la-la) Yeah, I am messin' with your head When I'm messin' with you in bed All my life, I've been good, but now I'm thinking, ""What the hell?"" (What the hell?) All I want is to mess around And I don't really care about (I don't care about) All my life, I've been good, but now I'm thinking, ""What the hell?"" All I want is to mess around And I don't really care about (If you love me) If you love me (No), if you hate me (No) You can't save me, baby, baby (If you love me) All my life, I've been good, but now Woah, what the hell?  La, la, la-la-la-la-la-la-la La, la-la-la-la-la-la-la30Embed"
283,Avril Lavigne,Goodbye Lullaby (Deluxe Edition),What the Hell (Acoustic Version),Johan Carlsson & Rickard Göransson & Shellback & Avril Lavigne,"You say that I'm messing with your head (Yeah-yeah, yeah-yeah) All 'cause I was making out with your friend (Yeah-yeah, yeah-yeah) Love hurts, whether it's right or wrong (Yeah-yeah, yeah-yeah) I can't stop 'cause I'm having too much fun (Yeah-yeah, yeah-yeah)  You're on your knees, beggin', ""Please, stay with me"" But honestly, I just need to be a little crazy  All my life, I've been good, but now I'm thinkin', ""What the hell?"" All I want is to mess around And I don't really care about If you love me, if you hate me You can't save me, baby, baby All my life, I've been good, but now Whoa, what the hell?  What? What? What? What the hell? You might also like So what if I go out on a million dates? (Yeah-yeah, yeah-yeah) You never call or listen to me anyway (Yeah-yeah, yeah-yeah) I'd rather rage than sit around and wait all day (Yeah-yeah, yeah-yeah) Don't get me wrong, I just need some time to play, yeah  You're on your knees (Yeah), beggin', ""Please, stay with me"" (Please) But honestly, I just need to be a little crazy (Crazy)  All my life, I've been good, but now I'm thinkin', ""What the hell?"" All I want is to mess around And I don't really care about If you love me, if you hate me You can't save me, baby, baby All my life, I've been good, but now Whoa, what the hell?  La-la-la, la-la-la, la-la, whoa, whoa La-la-la, la-la-la, la-la, whoa, whoa You say that I'm messing with your head (La-la-la, la-la-la, la-la) Boy, I like messing in your bed (La-la-la, la-la-la, la-la) Yeah, I am messing with your head When I'm messing with you in bed All my life, I've been good, and now I'm thinkin', ""What the hell?"" (What the hell?) All I want is to mess around And I don't really care about (I don't care about) All my life, I've been good, but now I'm thinkin', ""What the hell?"" All I want is to mess around And I don't really care about (If you love me) If you love me (No), if you hate me (No) You can't save me, baby, baby (If you love me) All my life, I've been good, but now Whoa, what the hell?  La, la, la-la-la-la-la-la La, la-la-la-la-la-laEmbed"
284,Avril Lavigne,N/A,What the Hell (AOL Sessions),Sessions@AOL,"You say that I'm messin' with your head (Yeah, yeah, yeah, yeah) All 'cause I was making out with your friend (Yeah, yeah, yeah, yeah) Love hurts, whether it's right or wrong (Yeah, yeah, yeah, yeah) I can't stop, 'cause I'm having too much fun (Yeah, yeah, yeah, yeah)  You're on your knees, beggin' please ""stay with me"" But honestly, I just need to be a little crazy  All my life I've been good but now Ooohhh I'm thinking ""What the hell?"" All I want is to mess around, and I don't really care about If you love me, if you hate mе You can't save me, baby, baby All my life I'vе been good but now whoa ""What the hell?"" What, what, what, what the hell?  So what if I go out on a million dates? (Yeah, yeah, yeah, yeah) You never call or listen to me anyway (Yeah, yeah, yeah, yeah) I'd rather rage than sit around and wait all day (Yeah, yeah, yeah, yeah) Don't get me wrong, I just need some time to play (Yeah) You might also like You're on your knees, beggin' please ""stay with me"" But honestly, I just need to be a little crazy (Crazy!)  All my life I've been good but now Ooohhh I'm thinking ""What the hell?"" All I want is to mess around, and I don't really care about If you love me, if you hate me You can't save me, baby, baby All my life I've been good but now whoa ""What the hell?"" La la la la la la la la whoa whoa La la la la la la la la whoa whoa  (La la la la la la la la) You say that I'm messing with your head Boy, I like messing in your bed (La la la la la la la la) Yeah, I am messing with your head When I'm messing with you in bed All my life I've been good but now Ooohhh I'm thinking ""What the hell?"" All I want is to mess around, and I don't really care about All my life I've been good but now Ooohhh I'm thinking ""What the hell?"" All I want is to mess around, and I don't really care about If you love me, if you hate me You can't save me, baby, baby All my life I've been good but now whoa ""What the hell?"" La, la La la la la la La La la la la la, laEmbed"
285,Avril Lavigne,Goodbye Lullaby (Deluxe Edition),What the Hell (Bimbo Jones Remix),Bimbo Jones,"All my life I've been good, but now I'm thinking, ""What the hell?""  You say that I'm messing with your head (Yeah-yeah, yeah-yeah) All 'cause I was making out with your friend (Yeah-yeah, yeah-yeah) Love hurts, whether it's right or wrong (Yeah-yeah, yeah-yeah) I can't stop 'cause I'm having too much fun (Yeah-yeah, yeah-yeah)  You're on your knees beggin' please, ""Stay with me"" But honestly I just need to be a little crazy  All my life I've been good, but now I'm thinking, ""What the hell?"" All I want is to mess around And I don't really care about If you love me, if you hate me You can't save me, baby, baby All my life I've been good, but now Whoa, what the hell? You might also like What, what What, what the hell?  So what if I go out on a million dates? (Yeah-yeah, yeah-yeah) You never call or listen to me anyway (Yeah-yeah, yeah-yeah) I'd rather rage than sit around and wait all day (Yeah-yeah, yeah-yeah) Don't get me wrong, I just need some time to play  You're on your knees, beggin' please, ""Stay with me"" But honestly, I just need to be a little crazy (crazy)  All my life I've been good, but now I'm thinking, ""What the hell?"" All I want is to mess around And I don't really care about If you love me, if you hate me You can't save me, baby, baby All my life I've been good, but now Whoa, what the hell? You say that I'm messing with your head Boy, I like messing in your bed Yeah, I am messing with your head When I'm messing with you in bed  All my life I've been good, but now I'm thinking, ""What the hell?"" (what the hell?) All I want is to mess around And I don't really care about (I don't care about) All my life I've been good, but now I'm thinking, ""What the hell?"" All I want is to mess around And I don't really care about (if you love me) If you love me (no), if you hate me (no) You can't save me, baby, baby (if you love me) All my life I've been good, but now Whoa, what the hell?  What, what What, what the hell? What, what What, what the hell?Embed"
286,Avril Lavigne,The Best Damn Thing,When You're Gone,Butch Walker,"I always needed time on my own I never thought I'd need you there when I cried And the days feel like years when I'm alone And the bed where you lie is made up on your side  When you walk away I count the steps that you take Do you see how much I need you right now?  When you're gone The pieces of my heart are missin' you When you're gone The face I came to know is missin' too When you're gone, the words I need to hear To always get me through the day And make it okay I miss you  I've never felt this way before Everything that I do reminds me of you And the clothes you left, they lie on the floor And they smell just like you I love the things that you do You might also like When you walk away I count the steps that you take Do you see how much I need you right now?  When you're gone The pieces of my heart are missin' you When you're gone The face I came to know is missin' too And when you're gone, the words I need to hear To always get me through the day And make it okay I miss you  We were made for each other, out here forever I know we were, yeah, yeah And all I ever wanted was for you to know Everything I do, I give my heart and soul I can hardly breathe, I need to feel you here with me, yeah  When you're gone The pieces of my heart are missin' you When you're gone The face I came to know is missin' too When you're gone, the words I need to hear Will always get me through the day And make it okay I miss you, mmm15Embed"
