,Artist,Album,Song Title,Producer,Lyrics
10,Drake,N/A,30 Hours (Reference),Noah Goldstein & MIKE DEAN & Karriem Riggins & Kanye West," Yeah, you say you never saw this comin', well, you're not alone Million dollar renovations to a happy home My ex says she gave me the best years of her life I saw a recent picture of her, I guess she was right I wake up, assessin' the damages Checkin' MediaTakeOut Pictures of me drunk walkin' out with a bitch But it's blurry enough to get out of that shit I wake up, all veggies no eggs I hit the gym, all chest no legs Yep, then I made myself a smoothie Yeah, then me and wifey make a movie Chicago, St. Louis, St. Louis to Chicago Ándale, ándale E.I, E.I, uh-oh You had me drivin' far enough to switch the time zone You was the best of all time at the time, though Yeah, you wasn't mine, though  ...But I still drove thirty hours to you Yeah, yeah  I remember rappin' for Jay an' Cam Young producer just tryin' to get his flows off I remember being nervous to do Victoria's Secret 'Til I pictured everybody with they clothes off Expedition was Eddie Bauer edition I'm drivin' with no winter tires in December Skrrt, skrrt, skrrt, like a private school for women Then I get there and all the Popeye's is finished, girl You don't love me, you just pretendin' I need a happy beginnin', middle and endin' Chicago, St. Louis, St. Louis to Chicago It's gettin' hot in here, that's all that I know Got a hotel room, three stars for you You call down for an omelet, girl, it's 5 in the morning You realize we at the DoubleTree, not the Aria Only thing open is Waffle House, girl, don't start with me I used the Western Union for you like it's no prob' 'Cause you was with somebody else the whole time  always said we would laugh about it later and then, yeahYou might also like1Embed"
11,Drake,N/A,416 (Ft. Big Sean),Drake,"Well, I been in and out of town Still making plays even when I'm out of bounds Automatic champagne poppin', never out of rounds Tell me where the throne, that's where I be sittin' down Run up in your city, run the spot, run the town Bet I run that motherfucker even when I'm not around Only time to fuck, not to fuck around I got weed, bad bitches, and money And they all 100 pounds God damn, I am, from pots pans Turn that shit straight to hot sand Yeah I got the blueprint these niggas tryna trace They tell me slow down, bitch I'm in the human race And I be damned if I ain't first, never livin' in reverse I just hit from reverse, swear that shit is so crazy Man LA girls so crazy, how is it sunny if them hoes there shady? And New York bitches screamin, ""Fuck you, pay me"" In ATL they be eatin' all the gravy In Detroit, man them bitches so gangster In T.O, I seen a couple pretty faces (Swerve, swerve, swerve, swerve) I love it when she up and down the pole Make we wanna take your ass up and down the coast Have you ever been to Napa where they Champagne sip Then fly across the border to the 416 416 416? You might also like Come up on that motherfucking fade nigga I need that Comin live from the 416 I don't really wanna give you nothin' Comin live from the 41  Now I'm headed back to the 416 I met a bad bitch from the 416 Now she callin' from the 416   (Drake) Come up on that motherfucking fade nigga I need that Oh, yeah Comin live from the 416 Come up on that motherfucking fade nigga I need that Oh yeah Comin live from the 41Embed"
12,Drake,More Life,4422 (Ft. Sampha),FrancisGotHeat,"I'm runnin', but can't run away You say you changed But you never change up  44, 22 You build it up to break it halfway through Just make the call, 22 But you're just the same as I ever knew 44, 22 You build it up to break it halfway through Just make the call, 22 But you're just the same as I ever knew 44, 22 You build it up to break it halfway through Just make the call, 22 But you're just the same as I ever knew 44, 22 You build it up to break it halfway through Just make the call, 22 But you're just the same as I ever knew 44, 22 You build it up to break it halfway through Just make the call, 22 But you're just the same as I ever knew You might also like I know I fear trust I know I fear fear too much On my plate, lookin' up Outer space, Pearly Gates  I'm runnin', but can't run away You say you changed But you never change up45Embed"
13,Drake,Care Package,4PM in Calabasas,Allen Ritter & Ging & Vinylz,"Yeah All you self-promoters are janky We established like the Yankees This whole fuckin' game thankless We movin' militant but somehow you the one tankin' No limit to where I can take it And you know me as a Cris' bottle sender, check picker-upper I thought we looked out for one another Saw us all as brothers in the struggle, too blessed to be humble I guess it's different in the city I come from All the sudden I got people showing how much they truly resent me They whole demeanor just spells envy, they tryna tempt me The higher I get, the less they accept me Even had the OG's tryna press me, ha-ha-ha, ha No way out 'cause I'm already in it I'm not attending when I do a show and get a ticket Good business can clean millions, I got the vision I been had it since ""No Scrubs"" and ""No Pigeons"" Even back when I wasn't as poppin' When they told me take an R&B nigga on the road And I told 'em no and drew for Kendrick and Rocky I tried to make the right choices with the world watching ""Mike never tried to rap like Pac, Pac never tried to sing like Mike"" Those my dad's words to me when I asked him how to make it in life And I always said my mother gave the greatest advice, yeah Look at me now, they look at me like the golden child Can't nobody hold me down Especially not right now Certain shit is just too wild to reconcile Take that, take that No love in they heart so they fake that DiCaprio level the way they play that Damn, nigga, what is that? Y'all don't hear no songs They hit my phone like, ""You did that"" They even hit my line like, ""Where you been at?"" It's always on some shit like ""When can I get a favor?"" or, ""Where my bitch at?"" Like I'm about to tell you where she been at Costa Careyes, I got her kidnapped She ain't sorry and I ain't sorry, it's too late for sorry Green, white, and red on my body 'cause I'm dipped in Ferrari All she wanna do is get high and listen to PARTY She complain, I tell the driver to drop her at Barneys My summer diet is just Rosé and calamari Look, now you got me started I'm the black sheep, rest in peace to Chris Farley I got a lot to lose 'cause in every situation I'm the bigger artist Always gotta play it smarter Y'all shook up, I'm here on the cookup Cameras pointing every time I look up That's why I gotta duck behind Chubb's shoulder just to hit the kush up Sponsorship dollars is sky high He be like, ""Drake, will you please stop smoking la-la?"" Chubbs, why try? I'm a thug, I'ma die high Got the rose pink tinted lenses, it's a Wednesday Architects takin' dimensions, they redoin' the entrance Yeah, redoin' the entrance Kinda like when you niggas drop on some again and again shit And you still never quite get it Meantime, Drizzy over there, tryna make you, make you dance to this Yeah, I make you dance to this I roll big body, wide body, Calabasas road winder Sun shinin', waxed tires See Kris Jenner, I beep twice and I wave The rest of you boys, I blow Keeks right in your face Pistol by my bed, I'm sleep, but I'm awake For that one night when niggas try reach inside my safe Don't push me 'cause I'm way too uneasy nowadays These guys move so greezy nowadays I tell you my life and y'all don't believe me when I say it Save my stories for down the line I'm too ahead of the curve every time Just total the hits and see what you find, you SWV 'Cause you weak and I'm always, always on your mind You might also like Yeah, and we can't stop Make you dance to this, uh I'ma make you One Dance to this A-ha-ha-ha, ha Bad breed, bad bwoy Uh-huh, yeah That's right, yeah73Embed"
14,Drake,Care Package,5AM in Toronto,Allen Ritter & Nikhil Seetharam & Vinylz & Boi-1da,"Yeah This on some old Tommy Campos Dice Raw shit, you know? For my niggas, though  Uh, you underestimated greatly Most number ones ever, how long did it really take me? The part I love most is they need me more than they hate me So they never take shots, I got everybody on safety I could load every gun with bullets that fire backwards Probably wouldn't lose a single rapper Niggas make threats, can't hear 'em over the laughter Yeah, that's 'cause I'm headed to the bank, nigga Sinatra lifestyle, I'm just bein' frank with ya I mean, where you think she at when she ain't with ya? Wildin', doin' shit that's way out of your budget Owl sweaters inside her luggage, you gotta love it Damn, this shit could go on a tape Bitches lovin' my drive, I never give it a break Give these niggas the look, the verse, and even the hook That's why every song sound like Drake featurin' Drake Str8, Y pree? Why is it always me? Got us watchin' our words like it's wiretaps on the team 'Cause I show love, never get the same outta niggas Guess it's funny how money can make change outta niggas For real, some nobody started feelin' himself A couple somebodies started killin' themself A couple albums dropped, those are still on the shelf I bet them shits would have popped if I was willin' to help I got a gold trophy from the committee for validation Bad press during the summer over allegations I ain't lyin', my nigga, my time is money That's why I ain't got time for a nigga whose time is coming A lot of niggas PR stuntin' like that's the movement And I'm the only nigga still known for the music, I swear Fuck them niggas this year, I made Forbes list, nigga Fuck your list, everything's lookin' gorgeous Without me, rap is just a bunch of orphans But if I stay, then this shit is a bunch of corpses And me and my dread nigga from New Orleans Stashin' money like hoarders off multi-platinum recordings Eatin' like I’m seated at Swish, Sotto, and Joso's Nothing Was The Same, this shit for Ezee and Coco This shit for Karim, this shit for Jaevon This shit for Julius, Milly Mill, boy, we do this shit for real All them boys in my will, all them boys is my Wills Anything happen to pop, then I got you like Uncle Phil Weezy been on that edge, you niggas just need to chill If anything happen to Papi, might pop a nigga for real Comin' live from the screwface, livin' out a suitcase But I'm feelin' good, Johnny got me pushin' two plates My weight up, I refused to wait up, I started a new race It's funny when you think a nigga blew up after Lupe Niggas treat me like I've been here for 10 Some niggas been here for a couple, never been here again I'm on my King James shit, I'm tryna win here again A young nigga tryna win here again, man, what's up? You might also like Ayy, yeah, a young nigga tryin' to win here again If I like her, I just fly her to the city I'm in I got her drinkin' with your boy I got her fucked up, shorty, aww yeah119Embed"
15,Drake,If You’re Reading This It’s Too Late,6 God,Ken Lewis & Boi-1da & Syk Sense," Rrrr ting (Brrt, brrt)  I'll admit it, I'll admit it (Ga, grrra-ga-ga-ga-ga) Watch your motherfuckin' tone, boy (Watch that) Get hurt, boy (Get hurt) Aww, here go another muhfucker that don't understand The concept of puttin' money first, boy (First) I'm 'bout to hit you with the work, boy (Work) I'm 'bout to hit you with the work, boy (Work) I hate comin' through stuntin' on niggas that I know Ahh, that's the worst, boy (Worst) I'll admit it, I'll admit it (I'll admit it) You haven't been the man for like a minute I told you that I'm in it for the long haul You can really get the business (Get it) I'll admit it, I'll admit it (I'll admit it) Rolling swishers, hittin' swishes Got me feelin' like a ball hog I don't pass 'em when I get it (Naw) I'll admit it, I'll admit it (Why?) You too worried 'bout the bitches (What you worried 'bout?) I got one girl, and she my girl, and nobody else can hit it (Try a ting) She'll admit it, she'll admit it (Try a ting) She ain't fuckin' with you niggas And just like every single other thing in my life You can have her when I'm finished (Why?) I hear the talk on road is I'm the shit, boy Phone call back home, shit is hot up in the 6, boy (Hot up in the 6) Shit hot up in the 6 right now Shit hot up in the 6, boy (Hot up in the 6) Shit is hot up in the 6 right now (Ga, ga, ga) Come see us and get it fixed, boy (Hey) Black Benz on the road, boy (On the road) Already had a Rolls Royce (On the road) Sold a couple Bentley last week Them were my old toys (Man, this shit is old) I give a fuck about old boy (Man, that boy old) I give a fuck about his squad, boy (Man, that thing old) I give a fuck about your mob, boy (Oh) I'm the real 6 God, boy (Woah) I'm about to say a true thing (Yeah) I'm about to say a true thing (Yeah) You was poppin' back when Usher wore a U-chain Goddamn, you changed I put it on 'erything, it's a Rrr Ting It's a OVO come through murk things I know you heard things Bitch, I know you heard things You might also like Yeah, I know you heard things, I know you I'm not new to this Coming from the motherfucking 6 side I'm not new to this Niggas wouldn't make it on this side I'm not new to this, I'm not new, I'm not new Yeah, I know you heard things Nobody really likes us except for us Yeah, all I ever needed was the squad so that's what's up Yeah, my sound got the whole city in your way right now Yeah, so I don't give a fuck about what anybody sayin' right now670Embed"
16,Drake,If You’re Reading This It’s Too Late,6 Man,Daxz & 40,"Yeah, yeah  Boomin out in South Gwinnett like Lou Will' 6 Man like Lou Will' Two girls and they get along like I'm— (Lou) Like I'm Lou Will', I just got the new deal I am in the Matrix, and I just took the blue pill No ho shit, no fuckin' ho shit, save that for your shit I don't need no-fuckin'-body, I run my own shit I told you, thought I told you, you didn't listen Fieri, I'm in the kitchen, I'm a magician I'm on it, I'm like MacGyver, I'm Michael Myers I kill careers and cut the lights off, this shit is frightenin' I knew it would end up like this, I'm fuckin' psychic Young, but I'm makin' millions to work the night shift  Yeah, work the night shift Young, but I'm makin' millions to work the night shift Work, work the night shift  Young, but I'm gettin' every single motherfuckin' thing I'm owed You gotta know I'm here to fuck with niggas' souls, my heart is cold It's prolly 'cause I'm from the snow, with all my WOEs I know they wanna see me go, I'm on a roll I mean, I'm back on this again, I'm here again You know the truth, let's not pretend, I'm not your friend Not your guy, I'm not your buddy, show no love' And I might go DeMarcus Cousins out in public Man, I'm back on this again, I'm here again I didn't do this fuckin' tape for CNN I am not tryna win awards, that shit looked forced, it's nothin' like this Young, but I'm makin' millions to work the night shift You might also like Yeah, work the night shift Young, but I'm makin' millions to work the night shift Work, work the night shift (Lou) If you were worried about where I've been or who I saw or What club I went to with the homies Baby, don't worry, you know that you got me I've never worried about where I'm at or who I saw or What club I go to with the homies Baby, don't worry, I know that they got me (6ix)284Embed"
17,Drake,If You’re Reading This It’s Too Late,6PM in New York,Sevn Thomas & Ging & Boi-1da,"Yeah Yeah  Oh, you gotta love it, oh, you got—oh, you gotta love it I heard what circulated, let's get to the bottom of it I told 1da send me something and I got it covered Somehow I always rise above it Why you think I got my head in the clouds on my last album cover? The game is all mine and I'm mighty possessive Lil Wayne could not have found him a better successor Every shot you see 'em take at me, they all contested Allen Iverson shoe deal, these niggas all in question Last night I went to sleep wanting more Tryna decide what direction I should go towards Some nights I wish I could go back in life Not to change shit, just to feel a couple things twice 28 at midnight, wonder what's next for me Longevity, wonder how long they'll check for me Prolly forever if I stay in my zone I speak on this generation, but can't change it alone I heard a lil, lil homie talking reckless in Vibe That's quite a platform you chose, you should've kept it inside Oh, you tried? It's so childish calling my name on the world stage You need to act your age and not your girl's age It gets worse by the annual My career's like a how-to manual, so I guess it's understandable, man Oh, you gotta love it, you gotta love it, yeah I know rappers that call paparazzi to come and get 'em To show they outfits off, guess they need the attention I remember when it used to be music that did it But then again times have changed, man, who are we kiddin'? I'm managed by my friends that I grew up with I'd rather give that 15% to people I fuck with If me and Future hadn't made it with this rappin' We'd prolly be out in Silicon tryna get our billions on But here we are, yeah Lately, I feel the haters eatin' away at my confidence They scream out my failures and whisper my accomplishments Bitches alter my messages like we had words And stories 'bout my life hit the net like a bad serve Bitter women I'm overtextin' are PMSing Crazy this year—fuckin' with my image I've been tryna reach the youth so I can save 'em this year Fuck it, I guess I gotta wait 'til next year And I heard someone say something that stuck with me a lot 'Bout how we need protection from those protectin' the block Nobody lookin' out for nobody Maybe we should try and help somebody or be somebody Instead of bein' somebody that makes the news, so everybody can Tweet about it And then they start to ""R.I.P."" about it And four weeks later nobody even speaks about it Damn, I just had to say my piece about it Oh, you gotta love it— But they scared of the truth so back to me showin' out in public, that's a hotter subject I been whippin' Mercedes and nigga try to budget I gotta make it back to Memphis to check on my cousins Shout out to Ashley, Tasha, Bianca Julia, Ericka, Southern America Part of my heritage, pardon my arrogance Part in my hair again, that's that comeback flow Comeback flow, once I start it's apparent I'm with a girl who ass is so big that's partly embarrassin' But fuck all the blushin' and fuck your discussions and fuck all the judgement Your content so aggressive lately, what's irkin' you? Shit is gettin' so personal in your verses too I wanna prove that I'm number one over all these niggas Bein' number two is just being the first to lose My city dictated music, nobody seein' us Winter here already, but somehow I'm heatin' up Been observin' the game and felt like I've seen enough Let's drop a tape on these niggas, then we'll see wassup Yeah, boy, you rappin' like you seen it all You rappin' like the throne should be the three of y'all ""Best I Ever Had"" seems like a decade ago Decadent flow and I still got a decade to go Oh please, take it ease, where's the love and the peace? Why you rappin' like you come from the streets? I got a backyard where money seems to come from the trees And I'm never ever scared to get some blood on my leaves Phantom slidin' like the shit just hit a puddle of grease I cook the beef well done on the double with cheese Special order for anybody that's comin' for me Shit, you probably flinch if somebody sneeze You see they got me back talkin' like it's just 40, Oli, and me Cuttin' all loose ends, I be the barber for free I'm almost at four minutes goin' off on the beat Feel like I'm in the Malibu that had the cloth on the seats Man, oh, you gotta love it, yeah And on top of that it's getting harder to eat Rappers downgrading houses, putting cars on the lease To think labels said they'd have a problem marketing me And now it's everybody else that's getting hard to believe But, man, oh, you gotta love it (Oh) Yeah And head to toe, I'm Prada covered (Whoop) I know your girl well, just not in public Blame the city, I'm a product of it Young nigga from the city You gotta love it You might also like Yeah, gotta love it *Laughs* Yeah298Embed"
18,Drake,For All The Dogs,7969 Santa,Nyan & Alex Lustig & Jahaan Sweet & BNYX®,"Wait, wait, wait, wait, wait, wait, damn Damn, that's how you're dealin' with me, damn Damn, that's how you're, that's how you're Ayy, look, look  Who the fuck is that? It's a disguise You ain't who I thought I recognized Twenty thousand pound on your rent Bitch, I coulda spent that on the guys  I don't like what you did on them trips (Shit I don't like) I don't like what you did to your lips (Shit I don't like) I don't like the tone of your replies (Shit I don't like) I don't like the look that's in your eyes (Shit I don't like) Blame this shit on bein' twenty-five That excuse for me just doesn't fly Zack keep sayin', ""Meet at seven-nine"" But that shit just gon' have you on my mind, yeah  I just wanna gеt you off of my mind I just wanna get you off of my mind I just wanna get you off of my mind Ayy, yeah, damn Damn, that's how you'rе dealin' with me, damn Damn, that's how you're dealin' with me, damn I just wanna get you off of my mind I'm seven-nine-six-nine, seven-nine-six-nine, seven-nine-six Seven-nine-six-nine, seven-nine-six-nine You might also like Ayy Since I had some space to myself I typed some shit, then I erased what I felt That talk we had the other day didn't help Because you really think you out here movin' stealth I met the nigga everybody say you fucked And I could tell he wasn't actin' like hisself Got you out here movin' waste like a belt If it ain't him, then it must be somebody else, damn  I don't like what you did on them trips (Shit I don't like) I don't like what you did to your lips (Shit I don't like) I don't like you tellin' just one side (Shit I don't like) I don't like the fact you never cry (Shit I don't like) Blame that shit on bein' twenty-five That excuse for me just doesn't fly Zack keep sayin', ""Meet at seven-nine"" That shit just gon' have you on my  (Baby) Dogs will be dogs (You know I'm in the streets) Though we may roam (But I promise) Leave the door open Tonight, I'm comin' home (I'm comin' home) Dogs will be dogs (I know you feel me, baby) No leash in sight Leave the door open I'm comin' home tonight (I mean the dogs) Ah-ooh, ah-woo Ah-ooh, ah-woo (I mean the dogs) Ah-ooh (Yeah) That's that new Teezo Touchdown, straight For all the dogs that's drivin' around in Beaumont lookin' for some cat All you pitbulls should know by now that hundreds in a roll look like tuna in a bowl (Tuna) This is Curtis Cut-A-Bitch-Off And you're listenin' to BARK Radio, live from Chapel Hill Where the South was won, whatever that means We got some new Drake and SZA comin' up And we gon' be givin' away some Drake tickets as well You know he comin' to the H-Town to tear the roof off that motherfucker This is BARK Radio3Embed"
19,Drake,Certified Lover Boy,7AM On Bridle Path,Dude Clayy & Maneesh & ​knd & Dez Wright & Cardo,"Yeah (Go Squad) Ayy Look  I wish everyone could tell me exactly what they need from me The first second they speak to me, I'm not with all the secrecy Secretly beefin' me behind closed doors But playin' it peacefully for the streets to see My nigga, have some decency Don't move like a puto Could at least keep it a buck like Antetokounmpo I made north of the border like Vito Rizzuto Throwin' parties in Miami, they lovin' us mucho With the ho ratio, I'm like David Caruso Thеre's a mad shortage of peoplе givin' me kudos I been doin' this since T-Pain was pourin' us Nuvo You tell 'em I run the country, they'll say, ""True, though"" Papi chulo, grippin' culo And I got the flows niggas steal like boot toes You boys reachin' new lows Lettin' me take the rap for that Casper the Ghost shit While you findin' all of the loopholes You niggas move too cold See the watch collection and assume I got time 'Cause of the ruby rose two-tone Or switch it to the one I call ""R.I.P. Nipsey"" 'Cause I swear to God the bezel got sixty of them blue stones Maybe I'm gettin' too stoned Calacatta marble for my tombstone Here lies a nigga that never lied in his new song Or any of his old songs They sing them shits like folk songs Kumbaya, boom-ba-ye Know the owl stay on me Bad bitches tryna come through and lay on me Tryna get the earl grey on me But I ain't really into talkin' names Only tee you're getting from me is one for the walk of shame Heart is on my sleeve and my body is in the hall of fame High fashion and my life is full of climaxes And my wishes come true without blowin' eyelashes Up in 'Bron crib, fishbowl wineglasses That's how we passin' time Hundred thousand on the line At the table prayin' banker shows a natural nine It never happens half the time My losing nights are still a vibe That's the things I accept You over there in denial, we not neck and neck It's been a lot of years since we seen you comin' correct Man, fuck a ""Respectfully,"" I just want my respect They tried to label me mean, I say what I mean People that could've stayed on the team They played in-between Clouds is hanging over you now, 'cause I'm reigning supreme Some of these niggas say what they mean, it ain't what it seems Had to pull my niggas out the mud like I'm trainin' Marines You niggas hot to them little kids, you ain't famous to me Told you I'm aimin' straight for the head, not aiming to please I could give a fuck about who designing your sneakers and tees Have somebody put you on a Gildan, you play with my seed Trust me, there's some shit you really gotta come see to believe That's why your people not believers, they all leavin' ya That's why you buyin' into the hype that the press feedin' ya You know the fourth level of jealousy is called media Isn't that an ironic revelation? Give that address to your driver, make it your destination 'Stead of just a post out of desperation This me reachin' the deepest state of my meditation While you over there tryna impress the nation Mind's runnin' wild with the speculation Why the fuck we peacemakin', doin' the explanations If we just gon' be right back in that bitch without hesitation? But let me digress on behalf of the association I'll play it cool with you, then mark a nigga like Copenhagen See, they gettin' loose with the line like open cages In the La Ferrari, my emotions racin', dancin' out a condo, ocean bathin' Niggas textin' ""Bro,"" but we are not of no close relation I was down to give these niggas credit, but hold the payment Somehow I'm the greatest in the game, to my own amazement The greatest in the world, there's no debatin' You boys 'bout to wheel me to defeat like we rollerbladin' Far as the Drake era, man, we in the golden ages Look at the total wages And look at the heroes fallin' from grace in their older ages If we talkin' top three, then you been slidin' to third like stolen bases Toss around Rollies with frozen faces They used to tell me back in the day, ""Boy, you're going places"" Never understood where I could really take it You might also like Yeah22Embed"
