,Artist,Album,Song Title,Producer,Lyrics
478,Playboi Carti,N/A,This Cash (Ft. Cultie),Imluxary & MelroseZee,"(Oh, that's that nigga Zee!) Young niggas still pull up five deep, not giving no fuck Rolling good gas Keep this shit a hundred-ten How we raised, nigga Cultie  They ain't about this cash like I am, nah Girl you need to check yo' nigga (Fuck 'em) I'm just gon’ get rich with my fam (With my fam) I don't really see no niggas (I don't see 'em) I'm in the shade, sippin' on wine, recline Getting paid, Armani, shades, I'm blazed Girl, I'm not try'na fuck, get out my face, my face Get out my face, my face (Yeah)  I said we fucked on a cloud Her head so wet except when she on live 'Til her phone die My Oakland city folk wild, he on trial Molly man, coke jock, got the bands Bouta roll my dope,  She tells me, ""Pool is open"", goddamn, I nose dive Still 4-4 down, got gold rounds, they fly Young nigga, stay five deep, I creep Pull on scene, nobody gon' try me, four-five when they see my heat Still pour pimp on the low, gotta limp on a hoe Makin' sure that the hookers see my $teez 88 ready couldn't seen my teeth, R.I.P Papi Still gotta place every night when I see my dreams Pull up, not deep I see Still bump Radiohead proudly motherfucker I come through, gun buck ya Never gave a fuck, 'cause the way a nigga was raised In the East Atlanta six I give my dick to a, bad bitch and uh, that's the way a nigga livin' Cultie Marse, no trippin' You might also like They ain't about this cash like I am, nah Girl you need to check yo' nigga (Fuck 'em) I'm just gon’ get rich with my fam (With my fam) I don't really see no niggas (I don't see 'em) I'm in the shade, sippin' on wine, recline Getting paid, Armani, shades, I'm blazed Girl, I'm not try'na fuck, get out my face, my face Get out my face, my face  I'm sipping recline with a freak, diamonds all on my teeth You can tell I'm cold when I speak I ain't no , shoot for free I got bitches all up on me I don't steal keys, nigga, these all me I'm smokin' and jokin' with bitches that's foreign Cartier, that nigga I be That's that pain shit, can you taste it? My patience is bad I don't like to talk, nigga I like cash Duffle bags, yeah, all of that Bad bitches with ass, gas all in my blunt Trap on the cunts Come fuck some, let me nut one Get the fuck on, I'm a boss Cultie Marse and Carti (Bitch) You done lost it (Bitch) Niggas know me (Bitch), I stay flossin' (Bitch) You bitch a (Bitch) Give me head and is awesome (Speechless) Panda, these diamonds Your ho two-timin', Carti They ain't about this cash like I am, nah Girl you need to check yo' nigga (Fuck 'em) I'm just gon’ get rich with my fam (With my fam) I don't really see no niggas (I don't see 'em) I'm in the shade, sippin' on wine, recline Getting paid, Armani, shades, I'm blazed Girl, I'm not try'na fuck, get out my face, my face Get out my face, my face4Embed"
479,Playboi Carti,N/A,Throw Some Racks*,NA," ... I just got this money, yeah I'm so bloody, not your buddy I'll throw some racks on your buddy, yeah , yeah, yeah I'm so bloody, not your buddy, hol' up, bih', hol' up Everything we doin' dummy, yeah Might throw some racks on your homie, yeah, yeah ...You might also likeEmbed"
480,Playboi Carti,N/A,Time 4 A Pay Khexk,StoopidXool,"(Plugg!) (What? What? What? What? What? What? Huh?) (Fuck nigga) Uh  Bitch, I'm right behind you, ho', just move that ass (Ayy) Ho', I'm right behind you, bitch, just move that ass (Ayy) Bitch, I'm right behind you, ho', just move that ass (Ayy) And my niggas outside, they on your ass (What?) Bitch, I'm right behind you, ho', just move that ass (Ayy) Ho', I'm right behind you, bitch, just move that ass (Ayy) Bitch, I'm right behind you, ho', just move that ass And my niggas outside, they on your ass  Ten band, ten free band (Ayy, yeah) Red lean, uh-huh, drugs, yeah, ooh Red lean, ooh, lea— lean, what? Uh Uh, uh, why they hate on me? Ooh 'Cause I got the check, ooh 'Cause I got that TEC, ooh Yeah, I run that shit, uh Goyard hold my dick, ooh My car fast as shit, yeah Your broad on my dick, ooh I don't want your bitch, yeah I want top, no sex, yeah I pull up on shit, yeah Diamonds wet like piss, ooh Got these niggas sad, ooh Need a check, go quick, yeah Ricky on me too, ooh I just tell the truth, ooh Half a mill’ no deal, ooh Might pop one more pill, ooh I was born to kill, ooh Your bih' wanna thrill, ooh Uh, ayy Put that xan all on her tongue, ooh, what? What? I was born my life so crazy, ooh, ayy Bitches tryna have my baby, ooh, ooh I don't give a fuck, baby (What?) In the kitchen and I'm whipping berry (Ooh) 8 Mile hood, like Slim Shady, ooh And it's all good, I got that paper, ooh Fuck the law, yeah, they got me on paper, ooh You wanna sue me then see you later, ooh I got the toolie, I got the 8 though, ooh I got the swag, I got all the flavor, ooh She wanna ball,  Ooh, they wanna buy the swag like it can get taken, ooh It's young Carti flexing, young nigga making, ayy Pull up (Plugg!) in a Maybach like ""I done made it"", ayy Bitches always calling, I know they hatin', ayy Niggas stayin’ jaded, I know they hatin', ayy Got a white ho' Kaitlyn and white ho' Ava, ayy White ho' named Kaitlyn, white ho' named Sadie, ayy They just like to fuck, want somethin' to say, ooh White hoe name like Kaitlyn, white hoe name Ava, ayy (Fuck nigga) They just like to fuck me on super cages, oohYou might also likeEmbed"
481,Playboi Carti,N/A,Time (Long Time Demo),Art Dealer,"Feel like, bitch, hello, check it out (Yeah, you know what I'm saying?) Feel like, slatt, I feel like, yeah  No cap and gown, I ain't go to class (Uh, yeah) I'd rather die before I come in last (Yeah, VLONE thug, what?)  I ain't felt like this in a long time (You know what I'm saying? RIP Fredo) I ain't felt like this in a long time (I ain't feel like) I ain't had shit in a long time (Feel like) Just to feel like this it took a long time, yeah (Slatt, feel like) Just to feel like this it took a long time, yeah (Slatt, feel like) Just to look like this it took a long time, yeah (Slatt, feel like) Just to look like this it took a long time, yeah (Slatt)  Hold up, I'm tryna find Hold up, I'm tryna do something right now Just leave me alone right now (I'd rather get caught with it than without it) Just leave me alone I'ma go and tell shawty, we don't do that (Uh, what?) (Slatt, slatt, slatt, slatt, beep, beep, beep) You might also like Ooh, yeah Lil' black jean jacket, yeah Got VLONE on it, yeah Got this bad ass bitch, yeah Wanna fuck me and my homie, yeah Got this bad ass bitch, yeah Tryna fuck me and my homie, yeah Shawty gon' suck 'til the mornin', yeah I can't wife no thot, yeah (I can't wife no thot) Pass that bitch to the homie, yeah (I can't wife no thot) I just fucked your thot, yeah (I just fucked your thot) I ain't even pass her to homie, yeah, ooh (I just fucked your thot) We might rob your homie (Rob) We might rob your home (Rob) We might rob your homie (Skrrt)  I'd rather get caught with it than without it (Slatt, thot, VLONE, slatt, slatt, slatt, what? Slatt, what? Slatt, what? Slatt, what? Slatt, what?) Wake up and smell the motherfuckin' coffee (Yeah) I'm 'bout to break you boys in a coffin (Yeah, VLONE thug, what?)  I ain't felt like this in a long time (Slatt, slatt) (You know what I'm saying? RIP Fredo) I ain't felt like this in a long time (Slatt, slatt, I ain't feel like) I ain't have shit in a long time (Feel like) Just to feel like this it took a long time, yeah (Slatt, slatt, slatt, slatt) Just to feel like this it took a long time, yeah (Yeah, slatt, slatt, slatt, slatt) Just to look like this it took a long time, yeah (Slatt, slatt, slatt) Just to look like this it took a long time, yeah  I ain't had shit in a long time (What?) I ain't felt like this in a long time (You know what I'm saying? RIP Fredo) I ain't felt like this in a long time (I ain't feel like) I ain't had shit in a long time (Feel like) Just to feel like this it took a long time, yeah (Slatt, feel like) Just to feel like this it took a long time, yeah (Slatt, feel like) Just to look like this it took a long time, yeah (Slatt, feel like) Just to look like this it took a long time, yeah  I ain't had shit in a long time I ain't had shit in a long time I ain't had shit in a long time I ain't had shit in a long time Just to feel like this it took a long time, yeah Just to feel like this it took a long time, yeahEmbed"
482,Playboi Carti,N/A,Toke Shit (Demo 1),Pi’erre Bourne,"What? (Yeah, yeah) (Yeah, yeah, yeah)  I'm on that slatt shit I make it float, bitch (Yeah) I’m on that slime shit Gun to your neck, bitch (Slatt) I'm with them 9s, bitch They ain't goin’ for shit (Nah) Ooh, lost a hundred thousand, that ain't hurt shit (Hold up) It cost a hundred thousand for my necklace (Hold up) Broke a hundred thousand hearts quick (Hold up) Break a hundred thousand down quick (Hold up) Bust-down Rollie with the kick Bust-down AP look like this (Hold up) They ain't never met a boy like this (Hold up) Ayy, I'm freestylin', boy, I'm makin' hits (Hold up) Callin' up the trap, boy, I’m homesick (Hold up) I got these niggas pissed (Yeah)  I’m on that toke shit (Yeah) I'm on that toke shit (Yeah) I’m on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I’m on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) You might also like  Yeah (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah)2Embed"
483,Playboi Carti,N/A,Toke Shit (Demo 2) (Ft. G Herbo),Pi’erre Bourne,"(Yo, Pi'erre, you wanna come out here?) What? (Yeah, yeah) (Yeah, yeah, yeah) Ooh, what? (Yeah) Ooh, what? (Yeah)  I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah)  I'm on that slatt shit I make it float, bitch (Yeah) I'm on that slime shit Gun to your neck, bitch (Slatt) I'm with them 9s, bitch They ain't goin' for shit (Nah) Ooh, lost a hundred thousand, that ain't hurt shit (Hold up) It cost a hundred thousand for my necklace (Hold up) Broke a hundred thousand hearts quick (Hold up) Break a hundred thousand down quick (Hold up) Bust-down Rollie with the kick Bust-down AP look like this (Hold up) They ain't never met a boy like this (Hold up) Ayy, I'm freestylin', boy, I'm makin' hits (Hold up) Callin' up the trap, boy, I'm homesick (Hold up) I got these niggas pissed (Yeah) You might also like I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah)  (Toke shit) Ayy, ayy, you on that ho shit I don't fuck with ho niggas Ain't tryna kick it with ya I stay out hoes' business (What?) Pull up in Rolls, whippin' Fuck 'round, let poles hit him Gone off the Percs, trippin' Who do you work with, no limit? Now y'all up in surgery thinkin' at first how he just was in perfect condition I pop out with that 30, I'm gon' berserk if you put me in certain positions And I'm in that Vert switchin' (Switchin') Lanes on all you bitches Hell nah, I'm ballin' on you bitches I John Wall you bitches Yeah, as you can tell that pasto got me soundin' like I got asthma Yeah, as you can tell there's a S on the back, that mean my car go faster You look broke, bastard FN, I tote plastic Everything automatic Two hundred on this Aston Still tote the Glock in traffic Run up on me, I'm blastin' I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah)5Embed"
484,Playboi Carti,N/A,Toke Shit (Version 1) (Ft. G Herbo),Pi’erre Bourne,"What? (Yeah, yeah) (Yeah, yeah, yeah) Ooh, what? (Yeah) Ooh, what? (Yeah)  I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yеah) I'm on that toke shit (Yeah) I'm on that toke shit (Yеah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) You might also like I'm on that slatt shit I make it float, bitch (Yeah) I'm on that slime shit Gun to your neck, bitch (Slatt) I'm with them 9s, bitch They ain't goin' for shit (Nah) Ooh, lost a hundred thousand, that ain't hurt shit (Hold up) It cost a hundred thousand for my necklace (Hold up) Broke a hundred thousand hearts quick (Hold up) Break a hundred thousand down quick (Hold up) Bust-down Rollie with the kick Bust-down AP look like this (Hold up) They ain't never met a boy like this (Hold up) Ayy, I'm freestylin', boy, I'm makin' hits (Hold up) Callin' up the trap, boy, I'm homesick (Hold up) I got these niggas pissed (Yeah)  I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Toke shit, yeah) I'm on that toke shit (Yeah) Ayy, ayy, you on that ho shit I don't fuck with ho niggas Ain't tryna kick it with ya I stay out hoes' business (What?) Pull up in Rolls, whippin' Fuck 'round, let poles hit him Gone off the Percs, trippin' Who do you work with, no limit? Now y'all up in surgery thinkin' at first how he just was in perfect condition I pop out with that 30, I'm gon' berserk if you put me in certain positions And I'm in that Vert switchin' (Switchin') Lanes on all you bitches Hell nah, I'm ballin' on you bitches I John Wall you bitches Yeah, as you can tell that pasto got me soundin' like I got asthma Yeah, as you can tell there's a S on the back, that mean my car go faster You look broke, bastard FN, I tote plastic Everything automatic Two hundred on this Aston Still tote the Glock in traffic (Yeah) Run up on me, I'm blastin' (Yeah)  I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah) I'm on that toke shit (Yeah)Embed"
485,Playboi Carti,N/A,Toke Shit (Version 2)* (Ft. Lil Bibby),Pi’erre Bourne," ... ...hit you up like fifty in my glizzy with me I can not lie, you hit her (Hit her) I didn't realise you're a sinner Got beef with the side, I'm hittin' the spine And he put out lives, you feel me? My haters alive, my bitch is alive You niggas be lyin' (Hittin' that) From droppin' the dime to hit with the .9 like eight times I'm on the dive, she's suckin' my dick whilst I'm on FaceTime (Face) Took his wife... ...You might also likeEmbed"
486,Playboi Carti,N/A,Too*,Richie Souf," (I just told Richie we rich), Yeah  I got some things too, I got some drugs, too I got some Percs too, I got some lean, tooYou might also likeEmbed"
487,Playboi Carti,N/A,Too Many,MexikoDro,"Yeah, yah  I got too many (I got too many) Too many (I got too many) And that ho a plug (And that ho a plug) (Plugg!) I got too many (Too many) Let me call my plug (Let me call my plug) I got too many (Too many) Too many, too many (Yeah yeah) Too many, too many, too many, yeah yeah I got plug, I got the plug I got the plug, I got the plug I got plug, I got the plug, wait Let me call my plug (Let me call my plug) I got too many Too many, too many (Yeah, yeah) Too many, too many, too many (Yeah, yeah) I got too many plugs Plug on top of plug (Plugg!) I got too many plugs Plug on top of plug I got too many Too many, too many (Yeah, yeah) Too many, too many, too many (Yeah, yeah) You might also like Uh, a fast car, and a fast 'Rar' (And a fast 'Rar') She gon' fuck with me 'cause I get it faster (Faster) Can you put that on yo' soul, put that on yo' bro (Bro) You will never chase no ho, count up big-bank roll (Roll) My big-bank never fold (Fold), my big-bank never fold (Fold) I always keep the pole (Pole), I always keep a roll (A roll) I always keep the roll (Roll), your ho she on my phone She always on my phone, she always on my pole (Plug) She always on my pole, throwin' up a four (Plugg!) Throwin' up a four, woah, woah Porsche car, 911 nigga, woah (Plug) Bad bitch she's tryna sext me nigga, woah (Plug) We'll shoot a nigga out his necklace nigga, woah (Plug) I be flexing cash and now I flex it, woah (Plug) Woah (Cash), woah (Cash), woah (Cash), woah (Cash. cash, cash, cash, cash) I be flexing nigga, woah  I got too many (I got too many) And that ho a plug (And that ho a plug) I got too many (I got too many) Let me call my plug (Let me call my plug) I got too many (I got too many) Too many, too many (Yeah, yeah) Too many, too many, too many I got plug, I got the plug I got plug, I got the plug I got plug I got the plug, wait Let me call my plug I got too many I got too many (Yeah, yeah) Too many, too many, too many I got too many plugs Plug on top of plug I got too many plugs Plug on top of plug I got too many Too many, too many (Yeah, yeah) Too many, too many, too many (Yeah, yeah) (Plugg!)1Embed"
488,Playboi Carti,N/A,Too Many Bags,F1LTHY & Lukrative & Lucian (Neilaworld),"(Wake up, F1LTHY)  I got crack in my sock (Yeah, crack) And I ride with a cooler (Cooler) And I'm fuckin' with slime (Slime) Uh, my bitch is a Medusa (Okay, what?) I came with the stick, yeah (Yeah) The cutter will do ya' (Let's do it) I up at a opp (Opp, yeah) This bitch came fully (Uh, yeah) I shoot at yo' buddy (Okay, yeah) I shoot at yo' shooter (Yeah, yeah, Homixide) I'm takin' off heads (Yeah, yeah) I aim at yo' dullla (Yeah, yeah) I pop me a X, yeah (Yeah) And now that I'm booted (Uh, yeah) It's Opium gang (Uh, yeah) You know we get to it (Ah, yeah) I feel like I'm Brad Pitt Every day, shooting a movie (Like, uh, yeah) I feel like I'm Brad Pitt Every day, shooting a movie (Let's go) That's too many bags, got me some Louis Too many bags (Bitch, bags) That's too many bags, got me a movie (Let's go) Got too many bags (Uh, let's go) I got a drank plug, he anointed (Yeah) Talkin' good drank, yeah-yeah-yeah Shit got me feeling groovy Bought me some 'tech, look like rubies (Look like di—, uh) These bitches not shit, they diluted (They diluted) Treat a rap ho' just like a groupie (Let's go) Yeah, these bitches not shit, they diluted (Yeah) Treat a rap ho' just like a groupie I can't make my mind up, yeah, I'm too damn fed up, uh-huh Fuck all these niggas, I swear that on the paper You gon' need some shelter Get your shit together We gon' flood with the diamonds, yeah We gon' change the weather, yeah I'm with the G's outside, yeah We gon' knock out your pride, huh Hundred niggas with me, bitch, yeah But they all down to ride, huh All my niggas 'round slime, huh Hit your ass from behind, yeah Knock off your wig, huh Nigga give a fuck 'bout shit, huh You might also like I'm on the block with them steppers, yeah I'm on the block, yeah I'm on the block with them steppers, yeah I'm on the block, yeah All of my niggas got K's, yeah We get the body, yeah Yeah, all of my niggas got K's, yeah Shoot at the body, yeah  Shoot out the box, yeah Shoot out the box, yeah Shoot out the box, yeah Shoot out the box, yeah Shoot out the box, yeah Shoot out the box, yeah Shoot out the box, yeah Shoot out the box, yeah  I'm on the block with them steppers, yeah I'm on the block, yeah I'm on the block with them steppers, yeah I'm on the block, yeah All of my niggas got K's, yeah We get the body, yeah All of my niggas got K's, yeah Shoot out the box, yeah1Embed"
489,Playboi Carti,Die Lit,Top,Pi’erre Bourne,"What? (Fuckin' ice, man) Huh? What? (Fuckin' ice, nigga) Huh? What? (Fuckin' ice, man) Huh? What? What?  I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (Yeah, yeah) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (Huh?) I'm on the top of the building (What?) I'm on the top of the building (What? What?)  Reppin' that 9 'til I die (Slatt) Made my first mil' in July Fucked that lil' bitch then she cried I'm in Miami like Plies Eighty-one thousand left right, ooh Eighty-one thousand that mike, yeah Walk in that bitch and get right, yeah I call up Elliot twice, yeah I get that bitch and get right, yeah I put that bitch on that dope, ooh I get that dope that she like (Yeah, ooh, yeah) Ride like a bike (Yeah, what? What? What?) These niggas, they bite (Ooh) They taking my swag, they swipe (Slatt) VVS diamonds, I'm in this bitch with the dentist (Yeah, dentist) Back, back like tennis, I'm in the spot like a chemist (Chemist) I ain't going out, out sad, you a lil' ho, you can get it (Smash, get it) I ain't going out, out sad, you a lil' ho, you can get it (What? What?) You might also like I'm on the top of the building (What?) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah, yeah) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (Huh?) I'm on the top of the building (What?) I'm on the top of the building (What?)16Embed"
490,Playboi Carti,N/A,Top (Demo),Pi’erre Bourne,"What? (Fuckin' ice, man) Huh? What? (Fuckin' ice, nigga) Huh? What? (Fuckin' ice, man) Huh? What? What?  I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (Yeah, yeah) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (Huh?) I'm on the top of the building (What?) I'm on the top of the building (What? What?)  Reppin' that 9 'til I die (Slatt) Made my first mil' in July Fucked that lil' bitch then she cried I'm in Miami like Plies Eighty-one thousand left right, ooh Eighty-one thousand that mike, yeah Walk in that bitch and get right, yeah I call up Elliot twice, yeah I get that bitch and get right, yeah I put that bitch on that dope, ooh I get that dope that she like (Yeah, ooh, yeah) Ride like a bike (Yeah, what? What? What?) These niggas, they bite (Ooh) They taking my swag, they swipe (Slatt) VVS diamonds, I'm in this bitch with the dentist (Yeah, dentist) Back, back like tennis, I'm in the spot like a chemist (Chemist) I ain't going out, out sad, you a lil' ho, you can get it (Smash, get it) I ain't going out, out sad, you a lil' ho, you can get it (What? What?) You might also like I'm on the top of the building (What?) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah, yeah) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (Yeah) I'm on the top of the building (Yeah) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (What?) I'm on the top of the building (Huh?) I'm on the top of the building (What?) I'm on the top of the building (What?) Embed"
491,Playboi Carti,N/A,Top Me Off,MexikoDro,"(Plugg!) (Bitch!)  Shorty say she wanna top me, ooh Shorty say she wanna top me, yeah, yeah Shorty say she wanna top me Pull up on the block, lil' thot, she let the gang squeeze, ooh Pull up on the block, lil' thot, she let the gang squeeze, ooh (Plugg!) Pull up on the block, lil' baby, that's your main squeeze, yeah, yeah Ooh, shawty wanna top me Shawty, shawty, shawty, shawty wanna top me, ooh (Bitch!)  Ooh, Lenox Square, you know a nigga there, ooh (Oh yeah) Shawty walk up on me, she say Carti everywhere, ooh (Oh yeah) Up in Magic City, they know Carti everywhere, ooh (Oh yeah) Postеd with my bro, keep that pole everywhеre, ooh (Oh yeah) Designer steppin', tweakin' in the lobby, oh yeah, oh (Oh yeah, Plugg!) Paid an arm and leg for these shoes, go get a pair, ooh (Oh yeah) Pull up on ya block, 'cause we good everywhere, ooh (Oh yeah) Hoe picked me up and took me everywhere, yeah, yeah And I'm fucked up (And i'm fucked up), but I'm up now (But i'm up, Plugg!) Ten toes down (Ten toes down), ooh, we don't play around (Don't play around) Lil' shawty bend it over just to touch her toes now (Yeah) And I spend like fifty more, like fifty more now (Bitch!) And the folks, tweakin' with my folk (Check it out, check it out) Rockin' with the 3's, and I'm with my folk (Check it out, check it out) In the 3, they call me Capone (Check it out, check it out) In the 3, I be in my zone (Oh yeah) You might also like Shorty say she wanna top me, ooh (Check it out, check it out, Plugg!) Shorty say she wanna top me, yeah, yeah (Oh yeah) Shorty say she wanna top me (What?) Pull up on the block, lil' thot, she let the gang squeeze, ooh (Yeah, yeah, Bitch!) Pull up on the block, lil' thot, she let the gang squeeze, ooh (Oh yeah) Pull up on the block, lil' baby, that's your main squeeze, yeah, yeah (Yeah yeah yeah yeah) Ooh, shawty wanna top me (Yeah) Shawty, shawty, shawty, shawty wanna top me  (Plugg!) (Plugg!) (Bitch!) (Plugg!)1Embed"
492,Playboi Carti,N/A,Trap,Pi’erre Bourne,"Yo, Pi'erre, let's take them boys to school Yo, yo Pi'erre, you wanna come out here?  I was in the classroom sellin' boof (Beep) I was in the classroom smokin' boof In the bathroom fuckin' on his boo Yo, Pi'erre, let's take them boys to school Yo, Pi'erre, let's take them boys to school Yo, Pi'erre, let's give them boys the tool I was in the bathroom sellin' boof I was in the classroom sellin' boof I was in the bathroom sellin' boof Yo, Pi'erre, let's take them boys to school Yo, Pi'erre, let's take them boys to school Yo, Pi'erre, let's take them boys to school I was in the classroom smokin' boof I was in the classroom sellin' boof  In the bathroom fuckin' on his fool In the bathroom countin' up the loot Diamonds on me shinin', look like Froot Loop Yo, Pi'erre, let's take them boys to school I was in the classroom sellin' boof In the classroom smokin' boof Fuck that bitch one night, I told that bitch she had to get the boot In the classroom selling boof (Fuck it up) Told my teacher he ain't shit 'cause Carti came up counting loot (Cash) Suck my dick, you a suckin' bih Suckin' dick, like a fuckin tick I don't need no stylist, bitch I'm fresh as shit (Fresh as shit) Look at that nigga, he got a hella clip (Hella clip) Hit that lil' boy with the fuckin' stick Hol' up bitch, kicks now leanin' on some CELINE shit A$AP, 2900 shit (Double up) 007, hit yo' stomach quick (Hold on) Hold on, pourin' up the four, I'm feelin' fuckin' sick Hold on, bitches tryna fuck on the fuckin' clique Pi'erre on the beat, so you know Carti had to slap this shit (Yo, Pi'erre) I was in the classroom smokin' boof I was in the classroom sellin' boof Then I hit the boof, then I hit the boof Spit that shit, I keep it true Yo, Pi'erre, all these bitches stare, when I'm everywhere Oh goddamn, when I'm in the car, I look like a star Movin' what? Movin' out the Wock, boy I sip that Wock I'm a Wock’ star, I'm a popstar Hit the lil' nigga in the opp car, NASCAR In the classroom sellin' what? In the classroom she tryna suck on the tool In the classroom she tryna give young Carti tool Suckin' on my dick like she ain't got no tooth (Oh Pi'erre) I was in the classroom smokin' boof I was in the bathroom fuckin' swoops Smokin' on this boof, smokin' on the boof Diamonds on me lookin' like some fuckin' loops You might also like Yo Pi'erre14Embed"
