,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
141,141,Yung Lean,,Stop Looking For This (Reference),Kanye West & 88-Keys,"Mmm, mmm, mmm  I'm tryna get my mind off, too high for a let down I've told you never let go but you let go Come out and meet your maker And you’re better without all that makeup I'm down to let the acid rain wash over me (Wash over me) You don't know me You don't know me You don't know me You don't know me I don't like that fake conversation Modern day mutations Just imagine, real magic Could I ever fall in love in the real world? Could I ever fall in love in the real world? Real magic Could I ever fall in lovе in the real world? You might also likeEmbed",0.021,0.832,0.147,0.9591
142,142,Yung Lean,,Suicide,Yung Sherman,"Família TM produções Ja disse que não vamos morrer  I said don't fuck with my money man All my clothes Italian Rhinestone ice when we cruising round like Batman Finna find the other side Lean, I'm never satisfied Pink Polo, dirty money, all I see is suicide Goodbye (Goodbye, goodbye) All I, all I see is suicide All I, all I see is suicide Finna find the other side Lean, I'm never satisfied Pink Polo, dirty money, all I see is suicide  Fuck with my money man All my clothes Italian Rhinestone ice when we cruising round like Batman Finna find the other side Lean, I'm never satisfied Pink Polo, dirty money, all I see is suicide Boom (Boom, boom, boom) All I, all I see is suicide All I, all I see is suicide Finna find the other side Lean, I'm never satisfied Pink Polo, dirty money, all I see is suicide Goodbye (Goodbye, goodbye, goodbye)You might also like2Embed",0.292,0.653,0.055,-0.9937
143,143,Yung Lean,,Summer 98',Yung Sherman,"Waking up to sunlight Smoke a blunt out the window, everything is alright I'd rather be in the hood with my homies, we stay souped out Drinkin' the vodka mixed with sprite, 'cause I gotta stay souped out Strobe light, green got me licking like the Joker, bitch I'm joked out Saying Leandoer at the shits, son, you're gonna get your eye poked out, choked up, rolled up Bitches screaming at us friendly and provoked 'bout nothin' Days are stretch-long until the night fall Shawty take it strong from my bong by the waterfall I think this calls for a late night snack At McDonald's, vanilla milkshake, yeah I'll pay you back Early morning and the sun if really blisterin' I'm with you sister in nothin' but panties They stay slitherin' and my dick is really sizzlin' It's hard and I'm sweaty, cumming on your girlfriend's face Like I'm Freddy with a machete 'Cause she let me I did it just to beat deliberate Throw up on my old school where I'm just a graduate Bruce got the OCP, 'cause I got the soda cans Skating and a musterbating summer, and we don't need no plans  By the beach listening to Animal Collective This beat is really effective Take the hit, don't worry 'bout it, fuck being perspective Swimming in the ocean and your titties are reflective Find me on Craigslist, private pussy detectiveYou might also like3Embed",0.103,0.799,0.098,-0.3215
144,144,Yung Lean,,Sunflower*,Yung Sherman & Whitearmor,"Ice on, let it show Sunflower, watch them grow Ice on, let it show Sunflower, watch them grow Ice on, let it show Sunflower, watch them grow Ice on, let it show Sunflower, watch them grow  Like a sunflower, watch you grow Ice on, let it show, show me where it hurts the most You can tell me where to be, you can tell me where to go I can never be like you, I could only watch you grow, grow Take me down, down to thee Bring me down, downside of me Seen so much catastrophe  Ice on, let it show Sunflower, watch them grow Ice on, let it show Sunflower, watch them grow Ice on, let it show Sunflower, watch them grow Ice on, let it show Sunflower, watch them grow Ice on, let it show Sunflower, watch them grow Ice on, ice on, sunflower, watch them grow Ice on, let it show Sunflower, watch them grow Ice on, let it show Sunflower, watch them growYou might also like5Embed",0.056,0.915,0.029,-0.6983
145,145,Yung Lean,Unknown Memory,Sunrise Angel,Whitearmor,"Diamond in the wind White diamonds across my skin Sca-Sc-Scandinavian prince Had to start over to begin I’m not sorry for my sins Been here forever, where you been? Got that orange juice and Gin Throw my conscious in a bin Blowing smoke, neo rings Dead, dead soul within Dreaming thick, not thin Thanks to the city where I’m in I’m in the sea, but I can’t swim Used to be nothing now I win Left my soul to swim, left my, left my soul to swim  Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for You make cash I make more Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for You make cash I make more Sunrise angel, page unavailable Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for You make cash I make more Sunrise angel, page unavailable You might also like High on hope and I’m low on love I ain’t got none of that white dove Got butterflies and a white dove I’m crazy and I know I am Don’t talk to these fuckers, cause they know who I am I am worried about nothing that’s just who I am I am worried about you, what happened to we? Riding the train everyday of the week Writing this song on my iPhone as we speak Kush in my lungs and I’ll die in my sleep Kush in my lungs and I’ll die in my sleep Heart on my sleeves And I’ll crush you to pieces, European Jesus Ego big as my phone breaking I don’t ever sleep cuz Thick stack racked up Spend my money on a catbus On a subway smoking green like a cactus My life’s too real, fuck an actor Say what you want you need to practice I power up like King Kai I’m smoking wind I’m flying high No pretty circus, we riding out, we riding out  Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for You make cash, I made more, careful Sunrise Angel in my bed, nothing's made well While Lean gets his cash then it’s farewell21Embed",0.225,0.653,0.123,-0.9944
146,146,Yung Lean,Starz,Sunset Sunrise,Whitearmor,"They send me around the state want my                                                                                       (Lean breaks glass in studio)  Everytime it touches my tongue, I can't decide Whether I should stop or keep going tonight (Tonight) Every time I close my eyes, I see you inside Every time I open that door, see what you left behind Money, sex, murder drugs, words on my mind Riding through the desert like a cowboy in the night Blood writings on the wall paint the sky (Sky) Living is whatever, I know what it feels to die Living is whatever, I know what it feels to die Blood writing on the wall waste my time (Waste my time) Oh-oh-oh, sunset, sunset, sunrise Holy scripture in the desert running through my mind  I don't want to leave you whenever Flowers like you grow in dirt (Dirt, dirt, dirt) In this land of lies and desert, you're the only seed I see (See, see,) I don't think we belong in heaven Your ascension will set you free (Free, free, free) Holy water, spit it on me, like it when you play rough  (Oh-oh-oh-oh) (Oh-oh-oh-oh) Oh (Sunset, sunset, sunrise) (Oh) Oh-ohYou might also like10Embed",0.148,0.715,0.137,-0.6759
147,147,Yung Lean,,T A I P E I,CadyCutThroat,"I'm blowin' money, fallin' from the sky, think I'm Bruce Willis Cocaine the king, it's super wild, I think I'm too pretty Money stuck under my mattress, think that I'm the tooth fairy Flying around the clouds, I think I'm Ganondorf, I'm too scary I'm blowin' money, fallin' from the sky, think I'm Bruce Willis Cocaine the king, it's super wild, I think I'm too pretty Money stuck under my mattress, think that I'm the tooth fairy Flying around the clouds, I think I'm Ganondorf, I'm too scary  I'm supercharged, money extra large Posted up, flyin' up in that Mario Kart I get it fast, poppin' Ecstasy when I'm up on Mars Extra fast, like Sonic when I'm off the bars All you know is alcohol and white lines All I'm on is Adderall and bright lights Walking through the gates of hell, I'm iced out I hear angels whisper that it's night time I feel like a city with no people in it Ghost city, I can't breathe up in there When I'm with you, I don't feel so empty Got a silver steel knife made by Fendi I don't wanna live anymore, don't wanna be twenty LSD dreams, thank God, can't comprehend You might also like I'm blowin' money, fallin' from the sky, think I'm Bruce Willis Cocaine the king, it's super wild, I think I'm too pretty Money stuck under my mattress, think that I'm the tooth fairy Flying around the clouds, I think I'm Ganondorf, I'm too scary I'm blowin' money, fallin' from the sky, think I'm Bruce Willis Cocaine the king, it's super wild, I think I'm too pretty Money stuck under my mattress, think that I'm the tooth fairy Flying around the clouds, I think I'm Ganondorf, I'm too scary12Embed",0.088,0.762,0.151,0.9717
148,148,Yung Lean,,THE 5TH ELEMENT,GRXGVR,"Up in the club and I see five elements Bitch I'm Bruce Willis so you know I'm time travellin' Up in the club and I see five elements Bitch I'm Bruce Willis so you know I'm time travellin'  Fuckin' with these hoes then I slang rock Gamecube everyday Super Smash Bros. Melee Fuck an Xbox, high tech cassios High tech Glock, stacks increase Crack stick sneeze, relax make peace Tax for this piece, racks add the cheese Leandoer’s only snack, bitch, chicken grease Make forty g’s fuck with these I'ma throw some white cocaine keys Lean only fuck a bitch if she obese and Vietnamese Hoverboards and all up and we snort Teleport to a new timezone with an escort, smoking newports Yung Lean AKA Neal Yung Come in the club and I look like Obi-Wan I’m official, chain look like a missile Nah, fuck that, my chain be artificial  Up in the club and I see five elements Bitch I'm Bruce Willis so you know I'm time travellin' Up in the club and I see five elements Bitch I'm Bruce Willis so you know I'm time travellin' You might also like Violator blood bitch Gang-bang bruh, it’s four dicks Pepsi and that codeine Champagne, yeah that’s luxury Super Mario everyday Five hundred stacks up on a suitcase Super Mario everyday Five hundred grams, yeah it gets paid I move stacks and I pop drugs Posted up in space, mercury blaze Staying blazed, stay like Nicolas Cage I’m cumming in your face Live my life through a fisheye, put the razorblade back on stage Lacing up my Louis sneaks, then we finna have a race I got honey I got hunnids and I move them by the case  Polar bears and dolphins Lean will put you in a coffin You already know what I’m puffin' Chronic in my system it’s straight up morphine Lean will put you in a coffin You already know what I’m puffin' Chronic in my system it’s straight up morphine8Embed",0.122,0.769,0.109,-0.8625
149,149,Yung Lean,,THE LOST VERSE | IT G MA (잊지마) (Ft. Keith Ape),JuniorChef,"Squad shit  It G Ma! Woh! Underwater squad Skrrt! 여전히 몸엔 camo Skrrt, skrrt, skrrt! Orca ninjas go Rambo (Rambo) (Rambo, Rambo, Rambo, Rambo, Rambo) It G Ma! (Ma) Woh! Eyy Underwater squad (Squad) Skrrt! (Squad) Eyy 여전히 몸엔 camo (Bape, Bape, Bape, Bape) Orca ninjas go Rambo (Rambo) (Rambo, Rambo, Rambo, Rambo, Rambo)  Oh my god, I'm selfish I can't help it, made myself rich Smoking green just like the Celtics In Miami, yellow ear-rings Yeah, we started all these trends With the same clique, no new friends Underwater ship Shipping boxes, make 'em flip Pink diamonds on my wrist Sadboys, we in this bitch Need a double cup, my hand Popping pills like Scooby snacks Seeing colors, apple jacks Please, I can't excuse my being SBE rollin' off a bean Gucci, Louie, on my team They knew we were a problem, they knew not to fuck with Lean (With Lean, with Lean, with Lean, with Lean...)You might also likeEmbed",0.108,0.759,0.134,0.5817
150,150,Yung Lean,,"Tokyo Drift (Ft. Bladee, Junkman, MonyHorse & PETZ)",Chaki Zulu,"Chaki Zulu Lean, Lean, Leandoer Shoutouts Tokyo Whatever you like, bitch I got it (Yeah, I got it) You need coke, pills, dro, yeah, I'm on it (Yeah, I'm on it)  Call my boys, push up on him, make him call it Leandoer, I'm exhausted, I be coughin' in that coffin With my Tokyo boys in that white Rolls Royce Make 'em mad, I'm in Yen land Godzilla blunt hands (SBE) Cold nights, ten stacks Fuckin' up the world, I been doin' that forever, man (Sadboys)  I'm in Tokyo, Tokyo drift, rollin' off a pill 'Member when I was a kid, I was hungry for this shit Now I roll up to the club, baseball bat, where they at? I got gold on my mat, I got hoes on my back Rollin' green off a flat, spend a million yen, get it back (Million) Yeah, we get it back, bitch (Yeah)  Welcome to Japan, pop pussy with Champagne 悲しい男達とする人生のgame 首腕にタトゥー Bitch, I don’t fuck with you We living free, doing it all Fuck rap game, weed cocaine Sippin' on codeine, just like Yung Lean It’s ok, 見るがいい俺達のshowcase You might also like Boys, push up on him, make him call it Leandoer, I'm exhausted, I be coughin' in that coffin With my Tokyo boys in that white Rolls Royce Make 'em mad, I'm in Yen land Godzilla blunt hands (SBE) Cold nights, ten stacks Fuckin' up the world, I been doin' that forever, man (Yentown)  ここの魔所は良し,   これが Yentown shit いつもとり口に ピル , ここは Wi-Fi free Chillin' in the cut, Yung Lean right next to me これが Sadboys shit, 皆同じも好き (好き) Smoke weed all day, 俺 invincible 遣りたい事なら遣る let’s do it  You look weak, I'm a Drain Gang hero I got zeroes and zeroes and zeroes I feel like Summer's close, that's why I'm blowin' smoke I feel like comin' home, but you know I gotta go I'm up in Tokyo, runnin' but I'm movin' slow Crawlin' on the road, Motorola Razr phone SG, SG, 'til the death of me Got the knife with me, GTBSBE Fuck my enemies, silver vampire teeth I got blood on me, jewelry on ecstasy 悲しい少年、新しい挑戦 Japanese flow the right way 楽しい errday, 毎日冒険 Cop what we want, got something extra 有難う, すいません Tokyo, Yentown, Yung Leanバック、 イェ 俺達なら Grey、宇宙から来た S-A-D-B-O-Y-S, Japan  Call my boys, push up on him, make him call it Leandoer, I'm exhausted, I be coughin' in that coffin With my Tokyo boys in that white Rolls Royce Make 'em mad, I'm in Yen land Godzilla blunt hands, SBE Cold nights, ten stacks Fuckin' up the world, I been doin' that forever, man9Embed",0.094,0.809,0.097,-0.7506
151,151,Yung Lean,,Tokyo Hands Park Freestyle,Tokyo Hands,"Rob the bank We got some hoes We got some bitches on my deck We got pills, we're not  You know Yung Lean, Sadboys, we out here Up in the club sipping molly like a  I'ma sippin' with my whole crew Percocetting and, we sipping arizona  I'll get a bitch and she's sitting on my lap And I'm finna get these stacks Got Yung Sherman, Yung Sherman coming  faces looks like gremlins' I don't give a  bitches that would like to suck my cock  Yung Lean in the club Cause I'm up on the mountain Up in the club and I'm sipping gatorade I'm up with my fucking whole crew, blunt in my mouth and I'm headed down south Got 200 on my side Sipping  like a  Gotta say sorry And you know I look like Bruno Mars  Gucci socks yeah  Ferrari be yellow Face tattoo, mellow I'll put you in the shadow Fuck you and your bitch Standing in the shadow, I got people starin   got shadows, I don't care Pop grafitti in the air  xanax 'cause you know we don't care Don't care about place  got Gucci, we pull up to the space We got Yung fucking Sherman, we got Yung fucking Sherman, we got- And I'll fuck her in the ass pal, sorry Sipping with my shawty Sipping on the Honolulu You know that we sipping dudu You can't see me 'cause I really can't see you It's Yung Lean a.k.a. Yung Clean a.k.a. Yung Mean aka Yung Sugar Haven't you seen? I'm up in the club like I'm Charlie Sheen I'm Charlie Sheen Is that really you? You know I been there all time with my whole crew You might also like Woh, wohEmbed",0.162,0.769,0.069,-0.9841
152,152,Yung Lean,Poison Ivy,​trashy,Whitearmor,"Lately, I've been makin' money, magic But I'm caught up in the traffic Killin' verses, that's a habit Yeah, I'm always stackin', laser tracking Always down to make it happen, wrapped in plastic (Wrap it, wrap it up) Remember back, back, addicts in the attic I was working, Mickey D's, kinda trashy (yeah, I was working) September feelings, but we lavish on the plane Go to Paris, mass massacre, attacking  Yeah, I'm still flashy, knives of madness I'm a bore, bank is slacky, get slackin' Call me Alice, I've been poppin' a white rabbit We gon' make it rain cabbage in the palace Since a toddler, I've been swaggin' Since a toddler, I've been having I'm your uncle, not your daddy Call me Alice, I've been poppin' a white rabbit We gon' make it rain cabbage in the castle  Lately, I've been makin' money, magic But I'm caught up in the traffic Killin' verses, that's a habit Yeah, I'm always stackin', laser tracking Always down to make it happen, wrapped in plastic (Wrap it, wrap it up) Remember back, back, addicts in the attic I was working, Mickey D's, kinda trashy (yeah, I was working) September feelings, but we lavish on the plane Go to Paris, mass massacre, attacking You might also like Lately, we've been makin' magic Understand you know we have it I don't wanna see your face We ride foreigns in the dirt Hundred bands, I got all them Lately, I've been coolin' playin' magic My fuckin' name is savage, I got bitches13Embed",0.08,0.856,0.064,-0.7351
153,153,Yung Lean,Stardust,Trip,Art Dealer & Woesum & Fredrik Okazaki,"Stardust-du-du-dust  She in the shower getting dressed, she smell like peppermint Count them Benjamins, stars made of cinnamon I feel like 50 Cent, I’m hated, yes, by many men She look me dead up in my eyes, baby do you love Him, or me (Or me) Not one (No one) I love all three (I love all three) Cheat on me (Cheat on me) I cheat on you (Cheat on you) You fuck me over, fuck you too  Take a trip, take a trip, babe let's make a hit Take a– take a trip, take a trip, babe let's make a hit Take a– take a trip, take a trip, babe let's make a hit Take a trip, take a trip, babe let's make a hit  We ain't– we ain't– we ain't gotta fuck all day, let's go outside Let's get some food and coffee and just go ahead that rhythm out Loudmouth, mouth wired outside, let me change your life Southside, motorcycles in the summer, leather jacket life You might also like She in the shower getting dressed, she smell like peppermints Count them Benjamins,  stars made by cinnamon Him, or me Not one, I love all three Cheat on me, I cheat on you You fuck me over, fuck you too  Take a trip, take a trip, babe let's make a hit Take a– take a trip, take a trip, babe let's make a hit Take a– take a trip, take a trip, babe let's make a hit Take a trip, take a trip, babe let's make a hit  We in Stockholm, close amphetamines with sketelines (With sketelines) Big girl set ' em in (Set 'em in), talk that shit like Letterman (Talk your shit) She smell like peppermint (Aye), we going hard like Eversince (Yes-yes, yes) Uh like ever since, we be going hard like Eversince (Eversince) Only got brothers, I ain't got no friends Room be spinning like the ceiling fan Spinnin', spinnin', spinnin', spinnin' Yeah, we go hard like veterans Licorice lips, licorice lips, let me have a kiss Lick your lips, baby, lick your lips, let me have a fling She in the shower getting dressed, she smell like peppermints Count them Benjamins,  so sweet like cinnamon I feel like 50 Cent I’m hated, yes, by many men She look me dead up in my eyes, baby do you love She in the shower getting dressed, she smell like peppermints Count them Benjamins,  so sweet like cinnamon I feel like 50 Cent I’m hated, yes, by many men She look me dead up in my eyes, baby do you love  Take a trip, take a trip, babe let's make a hit Take a– take a trip, take a trip, babe let's make a hit Take a– take a trip, take a trip, babe let's make a hit Take a trip, take a trip, babe let's make a hit  It's still her, I'm free I can't choose (Aye) I can't choose, make your move Leandoer, leandoer, ai 2021 (Aye) You're listening to Yung Lean13Embed",0.131,0.692,0.176,0.962
154,154,Yung Lean,,​uptown wok,Gud,"Close as fuck to the microphone Micro, microphone (Klassisk hiphop-grej) Ey, turn it up in my, eh, headphones Turn the snare a little bit up I can't even hear the beat Okay (Turn the snare up in my headphones) Yeah, yeah  Riding through the galaxy Feng shui Molecules bonded by THC Riding through the galaxy Feng shui, feng shui Caught red handed with a hand in the cookie jar Yung Lean above average bars Fucking blue bitches like I saw on Avatar Most unlikely to catch me at a salads bar Grab a jar Betray them all Like Jafar LSD trip, bitch I think I'm Babar Put her body in my car Wear nothing but lucha libre masks Here to break flash and hand out fake cash Michelle Obama got a fat ass I think about it every time I'm in maths class Bubble bath Hip chicks holding double flasks Bubble glass filled with orange juice Lean will lead to trouble fast Troubled path Double tap Smuggle crack Leandoer will slide off your head caps Stuck in the middle, middle class Fiddle with my boarding pass Diddle with your Mom, like I'm Tom Riddle From another time Do her from behind Pre-roasted oyster mango chutney in the toaster Money clip to money fold On the port I have a zero on the rollercoaster strike me up Stuffed, roasted, greased chicken on a poster Bacon and lettuce on a sandwich make it vanish Get my hair cut by a Spanish Catch a barber's itch Sick shit, Yung Lean ain't got no glitch Busting coppers like they bad bitch Black magic evil wish Cruel witch Drink a glass of milk, wash it down with a pill Killing pussies, I mean puppies Like Cruella De Ville Living my life like I'm Dr Phil That pussy's finger licking Kicking down your door while the clock is ticking Plastic titty Bricking THC upYou might also like7Embed",0.2,0.707,0.092,-0.9937
155,155,Yung Lean,,​vendetta,Woesum,"I'm on  Chopper vendetta, I'm on Fucked up the whole game Leandoer shawty, got 'em drugs in a hallway Stars on my face, I'm letting go of them old ways Chopper vendetta, I'm blown She want my whole brain  Fendi bags up on my back I'm stackin till the whole roof falls Italian drug deals, 1K euro for my wine and snow Standin' with my brothers on a roof, I think I see the storm Walk up in the store with my boo, we like ""gotta have it all"" Stars upon my neck, I'm sipping bourbon Dropped out of school cause I was workin' When they see me they all scream my surname (Leandoer) They living out a suit case for the curren' (Currency)  Chopper vendetta, I'm on Fucked up the whole game Leandoer shawty, got 'em drugs in a hallway Stars on my face, I'm letting go of them old ways Chopper vendetta, I'm blown She want my whole brain You might also like They all wanna throw (They all wanna throw) Shade on me 'cause I blow (Shade on me 'cause I blow) They all wanna know (They all wanna know) How I pull up in a Rolls (How I pull up in a Rolls)  I've been falling down and climbing up 60 on a foreign truck Our boys ain't workin out a luck Four-wheelers in a desert, yup Truck foreign, hoe like a spider up and then I crowling Ridin' around with  on me, spikes on my Rembrandt carpet Texas chainsaw on me baby frightening Don't need no flash, all my jewelry lightning And I'm startin' champagne on an island I'm just trying to fade away burn up like titans Lean  Chopper vendetta, I'm on Fucked up the whole game Leandoer shawty, got 'em drugs in a hallway Stars on my face, I'm letting go of them old ways Chopper vendetta, I'm blown She want my whole brain16Embed",0.071,0.874,0.055,-0.8805
156,156,Yung Lean,Victorious//Bullets,Victorious (Ft. Bladee),Whitearmor,"I was dirty in designer before it was trendy I was tryna stay awake, my eyes are heavy I was sorry before I was even born, so just forgive me By the way, you're way too pretty to be petty I was praying for the sword to be reborn, you didn't send me But I feel like it is finally descending When we raise our glasses up, its overflow is never empty We're victorious and happy in the ending  It was already inside me, I didn't have to look With you, I fight fair, it's the story, it's the book I-I know the feeling, but I'm losing spirit What goes around comes around, it's deep from the beginning Two heavy swords lay heavy at the wake Pray for your arrival, never pray for your mistakes Wedding bells and ancient spells, I'll meet you at the gate You can see it in my face, blood rain (Let the rain hit the waves)  At the edge of the blade, that's the point Shooting for the stars, but we aim for the gold Swimming with the sharks to the gods 'cause the spoils I know in my heart that it's all very void Staying very warm, could be flames on the foil Now we wash our face and then spray essential oils Destiny is ours, yet they hate on the boys You can either go hard or not, it's a choice You might also like Now we fly from islands like it's 2001 Helicopters on the roof, I make this shit look fun We was dirty in designer when the finer things would come And we took so many risks, now you see the outcome I fell off, but I came back on top Lay low with the rose gold wrapped around the watch Got bloodshot eyes, I've been working 'round the clock SUVs by the gate, real estate, got the world in our palms  Do you know what? Just stop 'cause you're not Darkness in my head, it gets it spinning like a clock In this crystal palace and I dare you throw a rock We got so much different kind of flavors, come and shop Blowing all this money 'cause it's windy at the top You can cut it out or cut it off and watch it rot Do you wanna be with the team or not? DGSBE, we can't get enough5Embed",0.108,0.777,0.115,0.1114
157,157,Yung Lean,Starz,Violence,Whitearmor,"Liquid knives, check the prize, live like no tomorrow I'ma slide, let it ride, gotta change the spot doe I'ma take what you have if I ever go broke I'm for ever in the club, you forever broke, broke New city, different girls, forget where I'm at doe Suffer, suffer, but I glo (Yeah, I can't even ride the train no more, man) Head down in the metro  Sharpen knives to the sky, it's a place of sorrow On the top of the tower with my bow and arrow Liquid lies, lost my fright when I saw the rainbow Lotta ice, lotta ice when we in the castle Where I go, where I look, they all tend to follow I see shadows in my dreams, they put me in chokeholds Want my style , go and steal it, and they called it borrowed Put the money in motion, I ain't got no morals Put the money in motion, I pull strings, Geppetto, ayy Ain't nobody know me, but my name so known Everybody around me high, but I stay low (Everybody around me high, but I stay low) Everybody around me gone, check the condo Everybody around me evil, they got halos Hole in my head and my heart so froze Everybody around me fly, fly like sparrows Whatever I want, gotta get it pronto Nine lives like a cat, jumpin' out the window We make magic, burn cash, you know that's our motto Whole lotta digits when they scan the barcode, ayy, ayy You might also like Look into your eyes, I can see your burn slow I don't wanna know your name, I already seen your soul (Hey, I lost so many days) (Calling the Lord out by his name) Ayy, not hate, not love, love is vein (See, you're a product of your environment My environment's a product of me)  Liquid knives, check the prize, live like no tomorrow I'ma slide, let it ride, gotta change the spot though I'ma take what you have if I ever go broke I'm forever in the club, you forever broke, broke New city, different girls, forget where I'm at though Suffer, suffer, but I glo Try to hold on but I let go (They clean for you) Head down in the metro51Embed",0.178,0.714,0.109,-0.9839
158,158,Yung Lean,,Visions of U,Whitearmor,"I'm the angel of darkness I leave you dead and unconscious I hide myself, I'm regardless If you say friends in my pocket I'm smoking loud like a rocket I said fuck all these other artists I wake up and I start shit I'm by myself in this starship All you other rappers are garbage Leandoer flow so retarded My soul is a hostage This is a preview of everything  I turn nothing to everything I time travel, I’m aging again I’m aiming at lightning I'm here when it's frightening I turn the clouds into lightning I guess I'm not good at lying I said blaze in the shades when I’m writing Everything you want is what I’m buying Fuck your style, you're biting Hurt but now I’m rising I’m shining, I’m shining Lean comes in perfect with the timing I'm in the forest, I'm hiking With my boys, drunk driving Cold heart I'm a Viking I said fuck rapping, I'm retiring I didn't ask for calls, fuck replying No new friends, fuck socialising Dark side, I’m providing Dark side, I’m replying You might also like Your love is a one in a million, million Your love is a one in a million  I'm the angel of darkness I leave you dead and unconscious I hide myself, I'm regardless If you say friends in my pocket I'm smoking loud like a rocket I said fuck all these other artists I wake up and I start shit I'm by myself in this starship All you other rappers are garbage Leandoer flow so retarded My soul is a hostage This is a preview of everything  I turn nothing to everything I time travel, I’m aging again I’m aiming at life and I'm here when it's right I turn the clouds into lightning I turn the clouds into lightning16Embed",0.202,0.688,0.11,-0.9821
159,159,Yung Lean,Stardust,Visions (Outro),Ssaliva & Fredrik Okazaki,"We hitting jams, it's a good day, I can't pretend Black leather gloves, coke boy diamond, ice mint Same colors lightning, too many lamps, need silence Serotonin violent, it's your desire, frightening  Enter the void, I'm inside it, whatever you are I am not it These are the cards I was dealt with I take my hand and I cannot lose, whatever you wish is what you choose So I let my heart choose and make the move Angel palm on my sides, I feel the messagе coming by I feel strong when I arrive, it all changes through your еyes You don't wanna be me, walk a mile in my feet I got scriptures in my head and they're screaming for defeat Say you wanna see Hell, you couldn't even last a week I got powers in my system but these curses make me weak Say you wanna be Lean, you don't know what that means And I'm running through the air, talk to God when I sleep Wanna walk on mountain tops and stay there for a week Don't get fucked by fame, peace and money what I seek  We hitting jams, it's a good day, I can't pretend Black leather gloves, coke boy diamond, ice mint Same colors lightning, too many lamps, need silence Serotonin violent, it's your desire, frightening Butterfly shine so bright, she's a fiend Show you what you need, baby Parasites in the night Pocket full of beans, baby, it's Yung Lean You might also like Pocket full of beans, baby, it's Yung Lean Pocket full of beans, baby, it's Yung Lean (Stardust) Pocket full of beans, baby, it's Yung Lean Pocket full of beans, baby, it's Yung Lean1Embed",0.078,0.749,0.174,0.9809
160,160,Yung Lean,Unknown Memory,Volt,Gud & Whitearmor,"Heart, heart, heart of a lion, lion Heart departed from my soul Thanks to everyone who hates me, only makes me fit my role I got orange juice and doobies I'll be tourin' troops and groupies Shed fire, vampire, diamonds, diamonds, I got rubies I got pills in my smoothies SBE, just some loonies Move like gang, hit the scene with my trueies Money, money in my bank account You know I've gotta spend it all Flick the lighter's light If I die you'll never see me fall Fuck the police, till the, till the, till the curtain call Ball? No, basketball, New shoes, bank calls Mix it with some alcohol, Adderalls, till I fall Not supposed to make it so we chase it till we got 'em all Made it, did it, out of zero Flipped it, got it, made a hero Fuck the game, I've been a year old Faster than you like De Niro If you don't like me, get the fuck out my face I'm ridin' in a starship, get the fuck out my wayYou might also like54Embed",0.139,0.779,0.081,-0.9136
161,161,Yung Lean,,Wanna Smoke (Ft. Ballout),Yung Sherman,"PROFOUND SADNESS  Shawty wanna smoke and you know how that go GS posted up, bad boys with bank rolls All this THC make my  eyes fall low I be riding in the snow, iced out, stacking dough Shawty, shawty wanna smoke and you know how that go When I'm in your town they salute me where I go I got, I got all this weed in my pockets, bank notes Got my, got my crew with me, in your town, yellow smoke  Ice visionaries, nothing's really necessary No one is above me, I'm so high that it's scary Burning leaves, Fred Perry On a boat, I'm on a ferry My boys draped up in Burberry All I need is what I carry Hit the blunt, smoking skunk I don't really have to stunt I don't talk, I just walk To get everything I want Hundred thousand, we don't call Let 'em know we flex it all I got dro, my wrist roll It's so light, don't want it dark Keep this shit low key, I be smoking OG I be with my friends, cause these other boys don't know me Keep this shit low key, I be blowing OG I be with my team, SBE, Lean You might also like Shawty wanna smoke and you know how that go GS posted up, bad boys with bank rolls All this THC make my  eyes fall low I be riding in the snow, iced out, stacking dough Shawty, shawty wanna smoke and you know how that go When I'm in your town they salute me where I go I got, I got all this weed in my pockets, bank notes Got my, got my crew with me, in your town, yellow smoke  Shawty wanna glo so you know how that go I be smoking weed, girl you know how I blow I be walking in the mall spending nothing but bank rolls And every time you see me I got a different bank roll I don't fuck with no niggas, if the niggas ain't with GLO GBE and Sadboys, you know how it glow Got a team full of bad bitches at the condo I'm smoking weed and leaning, I don't want no convo4Embed",0.118,0.852,0.03,-0.9851
