,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
262,262,Katy Perry,The Hello Katy Australian Tour EP,Thinking of You (Live Acoustic Version),Katy Perry,"Comparisons are easily done Once you've had a taste of perfection Like an apple hanging from a tree I picked the ripest one, I still got the seed  You said move on, where do I go? I guess second best is all I will know  'Cause when I'm with him, I am Thinking of you Thinking of you What you would do if You were the one who was Spending the night Oh, I wish that I Was looking into your eyes  Eyes  You're like an Indian summer in the middle of winter Like a hard candy with a surprise center How do I get better once I've had the best? You said there's tons of fish in the water, so the waters I will test You might also like He kissed my lips, I taste your mouth He pulled me in, I was disgusted with myself  'Cause when I'm with him, I am Thinking of you Thinking of you What you would do if You were the one who was Spending the night Oh, I wish that I Was looking into  You're the best Oh, and yes, I do regret How I could let myself let you go And now, now the lesson's learned I touched it, I was burned Oh, oh, I think you should know Yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah  What you would do if You were the one who was Spending the night Oh, I wish that I Was looking into your Your eyes Looking into your eyes Looking into your eyes Won't you walk through And bust in the door and Take me away? Yeah No more mistakes 'Cause in your eyes, I'd want to Stay Oh, oh, whoa, oh, whoa, oh StayEmbed",0.04,0.743,0.217,0.9938
263,263,Katy Perry,MTV Unplugged,Thinking of You (MTV Unplugged),,"Comparisons are easily done Once you've had a taste of perfection Like an apple hanging from a tree I picked the ripest one I still got the seed  You said move on, where do I go? I guess second best is all I will know  'Cause when I'm with him I am thinking of you Thinking of you What you would do if You were the one who was Spending the night Oh, I wish that I Was looking into your eyes  You're like an Indian summer in the middle of winter Like a hard candy with a surprise center How do I get better once I've had the best? You said there's tons of fish in the water So the waters I will test You might also like He kissed my lips, I taste your mouth, oh He pulled me in, I was disgusted with myself  'Cause when I'm with him I am thinking of you Thinking of you What you would do if You were the one who was Spending the night Oh, I wish that I Was looking into...  You're the best Oh, and yes, I do regret How I could let myself let you go And now, now the lesson's learned I touched it, I was burned Oh, I Oh, you should know, baby  What you would do if You were the one who was Spending the night Oh, I wish that I I was looking into your Your eyes Looking into your eyes Looking into your eyes Oh, won't you walk through And bust in the door and take me away No more mistakes 'Cause in your eyes, I'd like to... Stay, oh Yeah, yeah, yeahEmbed",0.042,0.775,0.182,0.9902
264,264,Katy Perry,PRISM,This is How We Do,Klas Åhlund & Max Martin,"This is how we do This is how we do (Oh-oh)  Sipping on Rosé Silver Lake sun coming up all lazy (This is how we do) Slow cooking pancakes for my boy Still up, still fresh as a daisy (Oh-oh) Playing ping pong all night long Everything's all neon and hazy (This is how we do) Chanel this, Chanel that, hell yeah All my girls vintage Chanel, baby (Oh-oh)  It's no big deal It's no big deal It's no big deal This is no big deal  This is how we do, yeah Chilling, laid-back, straight stunting, yeah, we do it like that This is how we do, do-do-do-do This is how we do This is how we do, yeah Chilling, laid-back, straight stunting, yeah, we do it like that This is how we do, do-do-do-do This is how we do (Oh-oh) You might also like Big hoops and maroon lips My clique hopping in my Maserati (This is how we) Santa Barbara-chic at La Super Rica Grabbing tacos, checking out hotties (Oh-oh) Now we talkin' astrology Getting our nails did all Japanese-y (This is how we do) Day drinking at the Wildcat Sucking real bad at Mariah Carey-oke (Oh-oh)  It's no big deal It's no big deal (Uh-uh) It's no big deal This is no big deal  This is how we do, yeah Chilling, laid-back, straight stunting, yeah, we do it like that This is how we do, do-do-do-do This is how we do This is how we do, yeah Chilling, laid-back, straight stunting, yeah, we do it like that This is how we do, do-do-do-do This is how we do Yo, this one goes out to the ladies at breakfast, in last night's dress Uh-huh, I see you (It's how we do, straight stunting like that, uh-huh) Yo, this goes out to all you kids that still have their cars at the club valet And it's Tuesday (It's how we do, straight stunting like that, uh-huh) Yo, shoutout to all you kids buying bottle service with your rent money Respect! (It's how we do, straight, yeah)  This is how we do, yeah Chilling, laid-back, straight stunting, yeah, we do it like that This is how we do, do-do-do-do This is how we do This is how we do, yeah Chilling, laid-back, straight stunting, yeah, we do it like that This is how we do, do-do-do-do (Hey, oh) This is how we do (Woo!)  (This is how we do) This goes out to all you people going to bed with a ten and waking up with a two (This is how we do) (It's how we do, straight stunting like that, uh-huh) Ha, not me  This is how we do, yeah Chilling, laid-back, straight stunting, yeah, we do it like that This is how we do, do-do-do-do (It's how we do, straight stunting like that) What? Wait No, no, no, no, bring the beat back (Oh-oh) That's right This is how we do Uh-oh This is how we do Uh-oh47Embed",0.077,0.725,0.198,0.9952
265,265,Katy Perry,,This Is How We Do (Brillz Remix),Brillz,"This is how we do, this is how we do This is how we do, this is how we do, this is how we do This is how we do This is how we do This, this, this This is how we do-do-do This is how we do-do-do This is how we do-do-do This is how we do-do-do This is how we do-do-do This is how we do-do-do This is how we do-do-do-do-do-do-do  This is how we do-do-do This is how we do-do-do This is how we do-do-do Yeah, we do it like that This is how we do-do-do This is how we do-do-do This is how we do-do-do This is how we do-do-do-do-do-do-do  This is how we do, yeah Wait, no-no-no bring the beat back The beat, beat, beat bring the beat back This is how we do The beat, beat, beat bring the beat back This is how we do-do-do-do-do-do-do This is how we do You might also likeThis is how we do B-B-Bring the beat back This is how we do Do it like that Do it like that Do-do-do it like that This is how we do The beat, beat, beat The beat, beat, beat The beat, beat, beat This is how we doEmbed",0.0,0.933,0.067,0.9081
266,266,Katy Perry,,This Is How We Do (Grandtheft Remix),Grandtheft,"(This is how we do, this is how we do) This is how we do This is how we do That's rigth (This is how we do, this is how we do)  Br-bring the beat back  (This is how we do, this is how we do) (This is how we do, this is how we do) (This is how we do, this is how we do)You might also likeEmbed",0.0,1.0,0.0,0.0
267,267,Katy Perry,,This Is How We Do / Last Friday Night (T.G.I.F.),Dr. Luke & Max Martin & Klas Åhlund," (This-this-this-this-this is how we do, this is how we do This is how we do This is how we do)  Sipping on Rosé Silverlake sun coming up all lazy (This is how we do) Slow cooking pancakes for my boy Still up, still fresh as a daisy Playing ping pong all night long Everything's all neon and hazy (This is how we do) Chanel this, Chanel that Hell yeah, all my girls vintage Chanel, baby  It's no big deal It's no big deal It's no big deal This is no big deal  This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do You might also like Big hoops, and maroon lips My clique hopping in my Maserati (This is how we...) Santa Barbara-chic at La Super Rica Grabbing tacos, checking out hotties Now we talkin’ astrology Getting our nails did all Japanese-y (This is how we do) Day drinking at the Wildcat Sucking real bad at Mariah Carey-oke  It's no big deal It's no big deal It's no big deal This is no big deal  This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do Listen, let's be honest here, is anyone a little hungover from last night? I see you Anybody get turnt up over here? Shoutout to all the moms and dads that might be a little bit tipsy *slash* drunk...  This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do  This is how we do This is how we do, straight stunting like that This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do Part II: Last Friday Night (T.G.I.F.)  Last Friday night Yeah, we danced on tabletops And we took too many shots Think we kissed, but I forgot Last Friday night Yeah, we maxed our credit cards And got kicked out of the bar, so we hit the boulevard Last Friday night We went streaking in the park Skinny dipping in the dark, then had a ménage à trois Last Friday night Yeah, I think we broke the law Always say we're going to stop-op, oh woah But this Friday night, do it all again Part III: This Is How We Do  This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do  This is how we do This is how we do This is how we do, straight stunting like that This is how we do, yeah-eh-eh, yeah-eh-ehEmbed",0.056,0.765,0.178,0.9953
268,268,Katy Perry,,This Is How We Do (Remix) (Ft. RiFF RAFF),Klas Åhlund & Max Martin,"Uh, Riff Raff, Katy Perry, yeah we do it like that  Sipping on Rosé Silverlake sun coming up all lazy (This is how we do) Slow cooking pancakes for my boy Still up, still fresh as a daisy Playing ping pong all night long Everything's all neon and hazy Chanel this, Chanel that Hell yeah, all my girls vintage Chanel, baby  It's no big deal It's no big deal It's no big deal This is no big deal  This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do You might also like Big hoops, and maroon lips My clique hopping in my Maserati Santa Barbara-chic at La Super Rica Grabbing tacos, checking out hotties Now we talkin’ astrology Getting our nails did all Japanese-y Day drinking at the Wildcat Sucking real bad at Mariah Carey-oke  It's no big deal It's no big deal It's no big deal This is no big deal  This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do Rap game Ted Koppel in Versace boxers I valeted the chopper on top of Red Lobster (RiFF RAFF) Who’s startin’? (Katy Perry) Who’s parkin’ the Aston Martin? Caddy-cornered in Neiman Marcus Moon roof, Grey Goose, Bentley Coupe doing Kung-Fu Rap game Dr. Drew for example, I pull up in the Lambo (Damn) Both hands glow, Roman candles Uh, now I’m Larry Flint with a candy blimp Champagne filled the sink and my drink is pink (Okay) Now I’m overseas speaking Japanese (Japanese, Japanese)  This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do This is how we do, yeah Chilling, laid-back, straight stunting Yeah, we do it like that This is how we do, do-do-do-do This is how we do  Wait… no, no, no, no bring the beat back (Bring it back) That’s right (This is how we do) Oh, oh (This is how we do) Oh, oh11Embed",0.096,0.724,0.18,0.9834
269,269,Katy Perry,PRISM,This Moment,StarGate & ​benny blanco,"Can you tell me, who called a race? Can anyone stay in one place? And when you get to the finish line Will you wish for more time? But see, one day One day you will But maybe one day you will find That you just can’t push rewind  All we have is this moment Tomorrow's unspoken Yesterday is history So why don't you be here with me? All we have is this moment To put a love into motion Yesterday is history So why don't you be here with me? Be here with me now  Do you ever think that, we're just chasing our tails? Like life is one big fast treadmill And we pop what is prescribed If it gets us first prize But you know who I, who I think will win Are the ones that let love in Are the ones that take the time You might also like All we have is this moment Tomorrow's unspoken Yesterday is history So why don't you be here with me? All we have is this moment To put a love into motion Yesterday is history So why don't you be here with me?  Be here with me now Be here with me now 'Cause the future is right now, right in front on you Don't let the clock, the clock tell you what to do Our future is right now, I'm in front of you Baby, don't blink and miss this moment  Tomorrow's unspoken Yesterday is history So why don't you be here with me? All we have is this moment To put a love into motion Yesterday is history So why don't you be here with me? Be here with me now8Embed",0.0,0.863,0.137,0.9931
270,270,Katy Perry,,This Moment / Love Me,StarGate & ​benny blanco & Bloodshy," Can you tell me, who called a race? Can anyone stay in one place? And when you get to the finish line Will you wish for more time? But see, one day One day you will But maybe one day you will find That you just can’t push rewind  All we have is this moment Tomorrow's unspoken Yesterday is history So why don't you be here with me? All we have is this moment To put a love into motion Yesterday is history So why don't you be here with me? Be here with me now  Be here with me now 'Cause the future is right now, right in front on you Don't let the clock, the clock tell you what to do Our future is right now, I'm in front of you Baby, don't blink and miss this moment You might also like Tomorrow's unspoken Yesterday is history So why don't you be here with me? All we have is this moment To put a love into motion Yesterday is history So why don't you be here with me? Be here with me now Part II: Love Me  I lost myself in fear of losing you I wish I didn’t do, but I did I lost my own, my own identity Forgot that you picked me for me  But now, I don’t negotiate with insecurities They always seem to get the best of me I found I had to love myself the way I wanted you to Love me  No more second-guessing No, there’s no more questioning I’ll be the one defining who I’m gonna be No concealing feelings Or changing seasonally I’m gonna love myself the way I want you to love me No more standing in my own way (Let's get deeper, let's get closer) No more standing in my own way (The way I want you to love me) No more standing in my own way (Let's get deeper, let's get closer) No more standing in my own way (The way I want you to love me)  No more second-guessing No, there’s no more questioning I’ll be the one defining who I’m gonna be No concealing feelings Or changing seasonally I’m gonna love myself the way I want you to love me No more second-guessing No, there’s no more questioning I’ll be the one defining who I’m gonna be No concealing feelings Or changing seasonally I’m gonna love myself the way I want you to love meEmbed",0.147,0.658,0.195,0.9898
271,271,Katy Perry,Teenage Dream: The Complete Confection,Tommie Sunshine's Megasix Smash-Up,Tommie Sunshine," Greetings, loved ones Let's take a journey Yeah The One That Got Away  The one California Gurls  Uh-huh Firework  Baby, you're a California Gurls  California girl You might also likeTeenage Dream  Let's go all the way tonight No regrets, just love We can dance until we die You and I, we'll be young forever  You make me feel like I'm livin' a teenage dream The way you turn me on, I can't sleep Let's run away and don't ever look back Don't ever look back My heart stops when you look at me Just one touch, now, baby, I believe This is real, so take a chance and don't ever look back Don't ever look back  I'ma get your heart racing in my skin-tight jeans Be your teenage dream tonight Let you put your hands on me in my skin-tight jeans Be your teenage dream tonight You California Gurls I know a place where the grass is really greener Warm, wet and wild There must be something in the water  You could travel the world But nothing comes close to the golden coast Once you party with us You'll be falling in love Oh-oh-oh-oh-oh-oh-oh  California girls, we're unforgettable Daisy Dukes, bikinis on top Sun-kissed skin so hot, we'll melt your popsicle Oh-oh-oh-oh-oh-oh, oh, oh-oh-oh-oh-oh California girls, we're undeniable Fine, fresh, fierce, we got it on lock West Coast represent, now put your hands up Oh-oh-oh-oh-oh-oh The One That Got Away  In another life, I would be your girl We'd keep all our promises, be us against the world In another life, I would make you stay So I don't have to say you were the one that got away The one that got away The one (The one) The one (The one) The one (The one)  In another life, I would make you stay So I don't have to say you were the one that got away Last Friday Night (T.G.I.F.)  There's a stranger in my bed There's a pounding in my head Glitter all over the room Pink flamingos in the pool I smell like a minibar DJ's passed out in the yard Barbies on the barbecue This a hickey or a bruise?  Pictures of last night ended up online I'm screwed, oh well It's a blacked out blur, but I'm pretty sure it ruled Damn  Last Friday night Yeah, we danced on tabletops And we took too many shots Think we kissed, but I forgot Last Friday night Yeah, we maxed our credit cards And got kicked out of the bar So we hit the boulevard Last Friday night We went streaking in the park Skinny dipping in the dark Then had a ménage à trois Last Friday night Yeah, I think we broke the law Always say we're gonna stop-op, oh-woah  But this Friday night Do it all again This Friday night Do it all again  T.G.I.F., T.G.I.F., T.G.I.F T.G.I.F., T.G.I.F., T.G.I.F E.T  You're so hypnotizing Could you be the devil? Could you be an angel? Your touch, magnetizing Feels like I am floating, leaves my body glowing They say, ""Be afraid"" You're not like the others, futuristic lover Different DNA They don't understand you  You're from a whole 'nother world A different dimension You open my eyes And I'm ready to go, lead me into the light  Kiss me, ki-ki-kiss me Infect me with your lovin', fill me with your poison Take me, ta-ta-take me Wanna be your victim, ready for abduction Boy, you're an alien Your touch, so foreign It's supernatural Extraterrestrial Firework  Do you ever feel like a plastic bag Drifting through the wind, wanting to start again? Do you ever feel, feel so paper-thin Like a house of cards, one blow from cavin' in? Do you ever feel already buried deep? Six feet under screams, but no one seems to hear a thing Do you know that there's still a chance for you? 'Cause there's a spark in you  You just gotta ignite the light And let it shine Just own the night Like the Fourth of July  'Cause baby, you're a firework Come on, show 'em what you're worth Make 'em go, ""Awe, awe, awe"" As you shoot across the sky-y-y  ""Boom, boom, boom"" Even brighter than the moon, moon, moon ""Boom, boom, boom"" Even brighter than the moon, moon, moon6Embed",0.059,0.759,0.183,0.9984
272,272,Katy Perry,Katy Hudson,Trust In Me,Otto Price,"How could I see you when I was so blind? How could I grasp you when I was far behind? How could I hear you when I was so deaf? How could I get up when I had been left?  But You said, don't worry For I've healed the blind man And I've set the captives free And You said, don't worry For all you've gotta do Is put your trust in me  How could I be clean when I was so dirty How could I be made whole when I was torn apart Make me whole, make me whole Make me whole again  But You said, don't worry For I've healed the blind man And I've set the captives free And You said, don't worry For all you've gotta do Is put your trust in me But You said, don't worry For I've healed the blind man And I've set the captives free And You said, don't worry For all you've gotta do Is put your trust in me But You said, don't worry For I've healed the blind man And I've set the captives free And You said, don't worry For all you've gotta do Is put your trust in meYou might also likeEmbed",0.11,0.647,0.244,0.9884
273,273,Katy Perry,Witness (Deluxe),Tsunami,Scooly & Noah Passovoy & Mike WiLL Made-It,"Please don't tip-toe Come close, let's flow Anchor in me, and get lost at sea The world's your oyster and I am the pearl Open waters Sink into me slowly  So baby, come and take a swim with me Make me ripple 'til I'm wavy Don't be scared to dive in deep And start a tsunami Tsunami  Don't fight Just ride the rhythm of the tide We swirl, we spin Salted, sun-kissed skin We float together Whatever weather Embrace the breeze and sail away smoothly  So baby, come and take a swim with me Make me ripple 'til I'm wavy Don't be scared to dive in deep And start a tsunami Tsunami You might also like Oh, you're waking up an ocean of emotion That my body can't hide (Can't hide) Tsunami (Oh-oh-oh-oh) Now you're soaked in my devotion 'Cause you opened up a paradise (Inside) Tsunami (Oh-oh-oh-oh-oh-oh) Tsunami  So baby, come and take a swim with me (Take a swim with me) Make me ripple 'til I'm wavy (Make me ripple, baby) Don't be scared to dive in deep (Don't be scared to) And start a tsunami Tsunami12Embed",0.012,0.842,0.147,0.9714
274,274,Katy Perry,Smile (Japanese Version),Tucked,Johan Carlsson,"No one knows, knows where my mind goes I keep you on the low, I must confess I've been painting us, the picture makes me blush My imagination at its best  I could put us on an island I could put us in a mansion I could put us in a back seat, yeah You're anywhere I want you to be  I keep you tucked away inside my head Where I can find you anytime I want to, baby I keep you tucked away inside my head Where I can find you anytime I want to, baby  Na, na, na Na-na-na-na Na-na-na-na No, they'll never know about us Na, na, na Na-na-na-na Na-na-na-na As long as I keep you tucked You might also like Tucked deep, deep in my fantasy 'Cause, in reality, we're a mistake Don't need permission to do what I do to you When all you are to me's a sweet escape  I could put us on an island I could put us in a mansion I could put us in a back seat, yeah You're anywhere I want you to be  I keep you tucked away inside my head Where I can find you anytime I want to, baby I keep you tucked away inside my head Where I can find you anytime I want to, baby  Na, na, na Na-na-na-na (Baby) Na-na-na-na No, they'll never know about us Na, na, na Na-na-na-na (Baby) Na-na-na-na As long as I keep you tucked I'll keep you Yeah, I'll keep you, baby No one knows, knows where my mind goes I keep you on the low, I must confess You're someone that I should forget Oh, woah, oh, yeah  I keep you tucked away inside my head Where I can find you anytime I want to, baby (Anytime, anytime, anytime) I keep you tucked away inside my head Where I can find you anytime I want to, baby (Oh)  Na, na, na Na-na-na-na (Baby) Na-na-na-na No, they'll never know about us Na, na, na Na-na-na-na (Baby) Na-na-na-na As long as I keep you tucked12Embed",0.077,0.83,0.093,0.128
275,275,Katy Perry,PRISM,Unconditionally,Cirkut & Dr. Luke & Max Martin,"Oh no, did I get too close? Oh, did I almost see what's really on the inside? All your insecurities All the dirty laundry Never made me blink one time  Unconditional, unconditionally I will love you unconditionally There is no fear now Let go and just be free I will love you unconditionally  So come just as you are to me Don't need apologies Know that you are worthy I'll take your bad days with your good Walk through the storm, I would I'd do it all because I love you I love you  Unconditional, unconditionally I will love you unconditionally There is no fear now Let go and just be free I will love you unconditionally You might also like So open up your heart and just let it begin Open up your heart and just let it begin Open up your heart and just let it begin Open up your heart  Acceptance is the key to be To be truly free Will you do the same for me?  Unconditional, unconditionally I will love you unconditionally And there is no fear now Let go and just be free 'Cause I will love you unconditionally, oh yeah  I will love you (Unconditionally) I will love you I will love you unconditionally 50Embed",0.113,0.616,0.271,0.9934
276,276,Katy Perry,Songs for the Philippines,Unconditionally (Johnson Somerset Remix),Johnson Somerset,"Oh no, did I get too close? Oh, did I almost see what's really on the inside? All your insecurities All the dirty laundry Never made me blink one time  Unconditional, unconditionally I will love you unconditionally There is no fear now Let go and just be free I will love you unconditionally  So come just as you are to me Don't need apologies Know that you are worthy I'll take your bad days with your good Walk through the storm, I would I'd do it all because I love you I love you  Unconditional, unconditionally I will love you unconditionally There is no fear now Let go and just be free I will love you unconditionally You might also like So open up your heart and just let it begin Open up your heart and just let it begin Open up your heart and just let it begin Open up your heart  Acceptance is the key to be To be truly free Will you do the same for me?  Unconditional I will love you unconditionally Unconditional, unconditionally I will love you unconditionally And there is no fear now Let go and just be free 'Cause I will love you unconditionallyEmbed",0.119,0.626,0.255,0.9904
277,277,Katy Perry,One of the Boys,Ur So Gay,Greg Wells,"Your mind may refuse to believe Your mind may refuse to believe  I hope you hang yourself with your H&M scarf While **** off listening to Mozart You bitch and moan about LA Wishing you were in the rain reading Hemingway You don't eat meat and drive electrical cars You're so indie rock, it's almost an art You need SPF 45 just to stay alive  You're so gay and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys (Oh) You're so gay and you don't even like boys No, you don't even like No, you don't even like No, you don't even like  You're so sad, maybe you should buy a happy meal You're so skinny, you should really Super Size the deal Secretly, you're so amused that nobody understands you I'm so mean 'cause I cannot get you out of your head I'm so angry 'cause you'd rather MySpace instead I can't believe I fell in love with someone that wears more makeup and You might also like You're so gay and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys You're so gay and you don't even like boys No, you don't even like No, you don't even like No, you don't even like Hey, oh Oh woah-oh-oh, oh La-la-la La-la-la Do-do-do, ba-ba-ba Do-do-do, da-da-day You're so gay You're so gay  You walk around like you're oh-so debonair You pull 'em down and there's really nothing there I wish you would just be real with me  You're so gay and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys You're so gay and you don't even like boys No, you don't even like No, you don't even like Oh, no, no, no, no, no, no, no You're so gay and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys You're so gay and you don't even like boys No, you don't even like No, you don't even like No, you don't even like Penis16Embed",0.331,0.616,0.053,-0.9984
278,278,Katy Perry,The Hello Katy Australian Tour EP,Ur So Gay (DJ Skeet Skeet & Cory Enemy Remix),Greg Wells,"I hope you hang yourself with your H&M scarf While jacking off listening to Mozart You bitch and moan about LA Wishing you were in the rain reading Hemingway You don’t eat meat And drive electrical cars You're so indie rock it’s almost an art You need SPF 45 just to stay alive  You're so gay and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys You're so gay and you don't even like boys No, you don't even like No, you don't even like No, you don't even like  Hey, oh! Woah-oh, oh La la la, la la la, oh La la la, do-do-do-bah-bah-bah La la la, do-do-do-da-da-day You're so gay, you're so gay Do-do-do-bah-bah-bah Do-do-do-da-da-day You might also like You walk around like you're oh so debonair You pull them down and there’s really nothing there I wish you would just be real with me  You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys You're so gay, and you don't even like boys No, you don't even like No, you don't even like Oh, no no no no no no no You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even like... penisEmbed",0.348,0.622,0.03,-0.9976
279,279,Katy Perry,MTV Unplugged,Ur So Gay (MTV Unplugged),,"I hope you hang yourself with your H&M scarf While jacking off listening to Mozart You bitch and moan about LA Wishing you were in the rain reading Hemingway You don’t eat meat and drive electrical cars You're so indie rock, it's almost an art You need SPF 45 just to stay alive  You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys  You're so sad, maybe you should buy a happy meal You’re so skinny, you should really Super Size the deal Secretly you're so amused that nobody understands you I'm so mean 'cause I cannot get you out of your head I'm so angry 'cause you'd rather MySpace instead I can't believe I fell in love with someone that wears more makeup, and You might also like You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even...  Hey, oh yeah Give it to me Oh, you're so...  You walk around like you're oh so debonair You pull 'em down and there's really nothing there I wish you would just be real with me  You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even, oh, yeah Oh, baby  Hey You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even like... Penis Thanks! Yeah, yeah, yeah, yeah  Thank you!Embed",0.284,0.613,0.103,-0.9952
280,280,Katy Perry,Ur So Gay - EP,Ur So Gay (Remix),Junior Sanchez,"You're so gay, and you don't even like boys You're so gay, and you don't even like boys You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even like boys  You're gay - boy So gay, gay, gay, gay, gay - boy, boy You're gay, boy So gay, gay, gay - boy You're gay - boy, boy, boy So gay, gay, gay, gay, gay - boy You're gay, boy So gay, gay, gay - boy You're gay - boy, boy, boy So gay, gay, gay, gay, gay - boy, boy You're gay, boy So gay, gay, gay - boy You're gay, boy So gay, gay, gay, gay, gay - boy You're gay, boy So gay, gay, gay - boy You might also like You're so gay, boy You're so gay, boy You're so gay, boy You're so gay, boy, boy, boy You're so gay, boy You're so gay, boy You're so gay, boy You're so gay, boy, boy  You're, you're so gay, boy You're so gay, boy You're so gay, boy You're so gay (Boy, boy, boy...) No, you don't even like No, you don't even like No, you don't even like boys  You're gay - boy So gay, gay, gay, gay, gay - boy, boy You're gay, boy So gay, gay, gay - boy You're gay - boy, boy, boy So gay, gay, gay, gay, gay - boy You're gay, boy So gay, gay, gay - boy You're gay - boy, boy, boy So gay, gay, gay, gay, gay - boy, boy You're gay, boy So gay, gay, gay - boy You're gay, boy So gay, gay, gay, gay, gay - boy You're gay, boy So gay, gay, gay - (boy, boy, boy...) (So, so, so, so...) You're so gay, and you don't even like boys You're so gay, and you don't even like boys You're so gay, and you don't even like boys No, you don't even like No, you don't even like No, you don't even like No, you don't even like No, you don't even like No, you don't even like No, you don't even like boys  Boy, boy, boy, boy, boy Gay, gay, boy, boy Boy, boy, boy, boy, boy Gay, gay, boy, boy You're gay boy, boy, boy Gay, gay, boy, boy You're gay boy So, gay, gay, boy, boy, boy So, gay, gay, gay, gay, boy (boy, boy, boy...) So, gay, gay, boy, boy So, gay, gay, boy (boy, boy, boy...)  You're so gay, gay, gay, gay, gay, gay, gay, gay So gay, boy You're so gay, boy You're so gay, boy You're so gay, boy You're so gay, boy You're so gay, boy, boyEmbed",0.15,0.85,0.0,-0.9948
281,281,Katy Perry,Ur So Gay - EP,Use Your Love,Ray Martin & Junior Sanchez,"I know you know my boyfriend is out of town So have a drink, let's talk it over So many things I shouldn't be saying now You know, I like my boys a little bit older  I just wanna use your love Tonight, tonight, tonight, tonight, tonight I don't wanna lose your love tonight  All my girls are nowhere to be found They all split when I'm in trouble But I'll tell you all my secrets if you stick around The undercover lovers under the covers  I just wanna use your love Tonight, tonight, tonight, tonight, tonight I don't wanna lose your love tonight  I just wanna use your lo-o-ove, lo-o-ove I just wanna use your lo-o-ove, lo-o-ove I just wanna use your lo-o-ove, lo-o-ove, lo-o-o-o-ove You might also like Trying to stop my head from spinning Too much to drink, not making sense It's been a while since I've been with someone new That I can't stop the way I'm feeling  As you leave, please, would you just close the door? Now that our love affair is over You're exactly what I was looking for We'll find a shoulder to cry upon  I just wanna use your love Tonight, tonight, tonight, tonight, tonight I don't wanna lose your love tonight I just wanna use your love (Oh, I just wanna use your love, baby) Tonight, tonight, tonight, tonight, tonight I don't wanna lose your love tonight I just wanna use your love (Oh, I just wanna use your love, baby) Tonight, tonight, tonight, tonight, tonight I don't wanna lose your love tonight (You don't mean nothing at all to me) I just wanna use your love (You don't mean nothing at all to me) Tonight, tonight, tonight, tonight, tonight (You don't mean nothing at all to me) I don't wanna lose your love tonight (You don't mean nothing at all to me) (You don't mean nothing at all) I think I'm done ******* singing this song, song I think I'm done ******* singing this song, song I think I'm done ******* singing this song, song Singing this song, song, song, song, song2Embed",0.04,0.689,0.272,0.9987
