,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
225,225,Kid Cudi,,Shine,,"... ... flex  Shine  Sh-sh-shine  Trip Shine  Shine, sh-shine  Tripe Shine  ... ...You might also likeEmbed",0.0,1.0,0.0,0.0
226,226,Kid Cudi,Speedin’ Bullet 2 Heaven,Silent Fire,,"Silent Fire Silent fire burning in the far the corners of my soul I don't roam ""Will heaven be brighter?"" Silent fire ""Hold on much tighter"" Silent fire A woman with fire in her eyes Lays by the flowers Welcoming what underneath lays Silent fire He goes with her The path of crystals and shimmering rays Welcoming me whole in all my ways A Silent fire - S. Mescudi5Embed",0.241,0.655,0.104,-0.8443
227,227,Kid Cudi,Man on the Moon: The End of Day,Simple As...,Plain Pat,"A-B-C, A-B-C, A-B-C, A-B-C 1-2-3, A-B-C, A-B-C, 1-2-3, A-B-C, A-B-C 1-2-3, A-B-C (Robotics, tried in some) Yeah, yeah Yeah, yeah  Simple as that for your simple ass Ask about that, pretty simple man I'm dreaming on good for a sicker plan Sicker than any other nigga could be thinking, and I can't be a loser, could've figured that I can't be a lame, I'm cooler than that I feel I love the fame, then I hate it back, hmm Thinking now what I should be Twitterin' (1-2-3) Why'd big bro take all the hot bitches? Dear God, me too, I like the hot bitches I'll be the underdog, all along, 'til I'm gone I will live through a song, I'll be strong through the haters  As simple as that, as simple as that As simple as that for your simple ass As simple as that, as simple as that (Robotic) As simple as that for your simple ass (Tried in some) As simple as that, as simple as that (Robotic) As simple as that for your simple ass (Tried in some) As simple as that (Robotic) As simple as (1-2-3) You might also like Uh, simple as that for your simple ass Simple way I wish you would've called it how it should've been They try to tell me they don't get it, they don't underdig Now I'll be damned I came this far to let a fool live I gotta terminate the hate, spread the positive Without it being wack and cheesy to the little kids So I curse like a sailor and I smoke weed I am exactly who an older rapper's kids be And who they love, hands to the universe Probably think they drug addicts if they spit a Cudi verse Mad lil' mama switch to Converse without a purse Long as the booty lookin' juicy and he stylin' on 'em  As simple as that, as simple as that As simple as that for your simple ass As simple as that, as simple as that (Robotic) (1-2-3) As simple as that for your simple ass As simple as that, as simple as that As simple as that for your simple ass (Tried in some) (1-2-3) As simple as that (Robotic) As simple as (1-2-3)  As our hero seems to be dreaming in peace A dark chapter unfolds Throwing Scott into the most eerie And unstable part of his imagination So intense he cannot tell his dreams from reality This is the Rise of the Night Terrors23Embed",0.154,0.719,0.127,-0.9554
228,228,Kid Cudi,Rap Hard,Skit 1 (Ft. Melwisky),Kid Cudi,"Yeah man, this sh-  Yo man. You at that new Kid Mesc, man. I don’t know man, this-  Yo man, this joint hot man, it’s that new shit man, for real  Oh yeah? Oh yeah? Find that man, find that man. Find that shit. Cleveland man  He’s a hot nigga, I’m tellin’ you  Oh yeah? Oh yeah?  Hey look, this nigga got some cuts on here man, it’s hot doe. Alright, alright?  Now put that, put that shit in man, come on, come on  You might also like Okay, okay  This is tight, ain’t it?  Yeah man this-  Yeah  Nah, man  This nigga came through on this beat though  The fuck?  Yay  Shit whack as fuck ?  The fuck?   Get off that nigga balls man  Yeah  This shit is whack   Get off his fucking dick right now   Yo man this nigga is whack man, this shit is garbage man. Cut this Jay-Z alike nigga off man, for real  Oh man, nigga you a hatin’ ass nigga  No nigga, I’m being real man, I’m being real man, for real man, this shit is, it’s not, it’s not appealing to me man. Sound like Jay-Z  Yeah nigga this sound like Jay-Z man   Yeah, you know what I’m saying  What the fuck both of y’all niggas know man, this shit is classy  I know that shit is garbage  Ay nobody out of Cleveland doing this shit man  That niggas got that crack nigga, get your mind correct nigga, Midwest Action nigga  Look at that, crack man, that’s mad  This shit is garbage, cut that shit off nigga. This is getting me headache  Y’all niggas hatin’ man. Fuck y’all niggas  Nigga ain’t gangsta enough man. This nigga ain’t real man  Bitch, I run up on you with a gun he back down  Quick to back down  Whatever man, fuck both of you niggas, that shit that crap  Whatever Embed",0.259,0.626,0.115,-0.9962
229,229,Kid Cudi,Rap Hard,Skit 2 (Ft. Melwisky),Kid Cudi,"Yeah man. Scott I got the message and the thing man, this is Melwisky nigga. Me and  got the hoes like left and right back at the house man, you need to come through man. Be there in about five. You need to come through man. You know. Come through. Left and right man. Need to come through doe on the real. Tell that nigga to bring me my money. Yeah, peaceYou might also likeEmbed",0.0,0.911,0.089,0.7096
230,230,Kid Cudi,Dat Kid From Cleveland,Skit - Foggy Glasses,EV," Heeey, she say I'm different I'm zoned like, how bitch? She say, I dress cool And cause my accent Oh shit, this girl must want a nut I'mma jizz up in her face While I'm palming the butt Then do my strut, cowboy mid-western She did it all for me, now it's her friends turn A young for more money, more models with asses More heat, to spread to the masses Foggy glasses of a freakish nature I'm crazy cool, nigga's need to learn paper (Hahahaha, hahahah, hahahahah) (That's a Cudi free style right there!)You might also likeEmbed",0.136,0.731,0.132,-0.3612
231,231,Kid Cudi,Dat Kid From Cleveland,Skit - Jerry Maguire from Cleveland,EV,"Yo Okay, so I'm kicking it right now In the studio with my man DJ E-V And, uhm.. I came here man It was brought to my attention By my nigga, Chip Tha Rip That DJ E-V looks, very, very familiar to me Like I've seen him before I've met him once before But when I met him for the first time, I was like man I feel like I've seen this nigga somewhere But, I couldn't really put my finger on it But I realised, that I've never seen him before But, I've seen somebody, that looked like the nigga But then it hit me, this motherfucker looks like Tom Cruise And I'm not talking about - He look like motherfucking, Mission impossible 2, Tom Cruise Motherfucking, Jerry Maguire, Tom Cruise, ya know what I'm saying Not The Last Samurai, Tom Cruise But I'll talk about this Tom Cruise Ya know what I'm saying like, before he went crazy Tom Cruise  (DJ E-V) You might also like But naw, if you ever see DJ E-V Come up to him be like, wassup Tom You what I'm saying, give him dap Tell him that you love his movies And he would definently appreciate that You heard it from me, heard it from Kid Cudi, it's the K.I.D You can call me moon manEmbed",0.095,0.757,0.147,0.8625
232,232,Kid Cudi,Dat Kid From Cleveland,Sky High,The KickDrums,"I'm, I-I-I'm sky high Throw your diamonds in the sky if you feel the vibe Flashing lights I go for mine, I got to shine I'm sky high Throw your hands up hustlers, busters, boosters, hoes Everybody Like we always do it this time I go for mine, I got to shine Throw your motherfuckin' hands Get 'em high Feels good to be home baby, feels good to be home  Nigga I'm G-double-O-D Good Back up in the blogs like a poppin' nigga should be Never ever was a shoulda coulda woulda type I am controlling what the people say they like And no not the label, this is dream on Play my songs so you can witness what I'm on Besides 808's, okay now wait When you hear my album it won't be hard to get a date Yes M-dub it, I'm kickdrum strummin', hummin' The product of a suburb is stonecold thorough Very well-rounded, most people don't know though Hey is that Diddy in that photo? (Hell yeah) Back home they don't know what I have went through To get to you, y'all, everybody G.O.O.D. Music up in the party Paparazzi need not bother nobody You might also like Can I talk my shit again? I'm sky high I can't believe I'm back up in this motherfucker I'm sky high The Roc is definitely in the building I'm sky high G.O.O.D. Music's definitely in the building I'm sky high1Embed",0.059,0.766,0.175,0.9727
233,233,Kid Cudi,Dat Kid From Cleveland,Sky Might Fall,Kanye West & Kid Cudi,"Oh Oh, oh  What a world that I'm livin' in Will the rainstorms ever end? (Still I feel my) Path narrow, I run again Seem happiness is gone again (And then you see 'em) Grey clouds up above, mane Metaphoric to my life, mane (Still I feel my) Heart stronger than it's ever been Strong will 'til my journey ends (Until then I roll) More than I ever rolled Not pills, but the Mary though (Still I feel my) Eyes heavy when the day goes Nothin' helpin' when my head doze (But I ain't 'sleep) Awake in another state Livin' in a new space (Still I feel my) Mind runnin' at a steady pace God help me so I'll win the race (Until then I go)  (Ahh) The sky might fall (Ahh) The sky might fall (Ahh, ahh) But I'm not worried at all, c'mon, c'mon (Ahh) The sky might fall (Ahh) The sky might fall (Ahh, ahh) But I'm not worried at all You might also like Hey, hey, I let 'em know somethin' I let 'em know somethin', I let 'em know somethin' You can listen up, a-listen up A-listen up, a-listen up Hey, I let 'em know somethin' I let 'em know somethin', I let 'em know somethin' You can listen up, a-listen up A-listen up, a-listen up  Grey clouds stuck together, fam' Lightning piercing through another land Over the desert where the lost play Soul searchin' each and every way (And then you see the) Awesome sound, so profound When it—it'll grip you (You can see it) If you hear it you can feel it too Somethin' special I am runnin' to (Until then I go) Away, very far away To another universe where all the people say It's the new-new place for the special to embrace Like a Martian who seemingly wandered out of place Take what you need from the valley of the hope, where Even if you drown you'll be floatin' higher up, and You can say bye, bye, bye Sky might be fallin' but remember you can fly high (Ahh) The sky might fall (Ahh) The sky might fall (Ahh, ahh) But I'm not worried at all, c'mon, c'mon (Ahh) The sky might fall (Ahh) The sky might fall (Ahh, ahh) But I'm not worried at all  Hey, hey, I let 'em know somethin' I let 'em know somethin', I let 'em know somethin' You can listen up, a-listen up A-listen up, a-listen up Hey, I let 'em know somethin' I let 'em know somethin', I let 'em know somethin' You can listen up, a-listen up A-listen up, a-listen up  I keep runnin', yeah I gotta keep up, I gotta keep up, yeah Gotta keep up, I gotta keep up And I keep runnin', yeah I gotta keep up, I gotta keep up, yeah Gotta keep up, I gotta keep up, yeah 'Cause I'm gone Yeah, na-na na-na, na-na na-na I'm up, and away Na-na, na-na Know what I'm talkin' 'bout? Hey, hey47Embed",0.028,0.828,0.144,0.9951
234,234,Kid Cudi,,Solo Dollo Part 2 (Ft. Kendrick Lamar),Casket T & Kid Cudi,"I don't need, I don't need nobody  Please shut the front door and walk right in In the land of the man who rock it hard for them Super Solo Dolo attack, run and tell that If you'd like to know, yes, I am on acid Who could it be? K-I-D Searching all day in the streets for DMT Don't sip it, though - it couldn't answer Drip, trip all day - bumpin' MGMT, homie Watch on who you hate on, fam, without the facts Sad niggas back in the hood bumpin' Ratatat To me it was a dream, a fiend to understand that You never seen a nigga like me? I just tell 'em I'm an oxymoron when I open my mouth 'Cause people talk shit before knowing what I'm about But for sure these Cleveland boys is ill But pretty soon your gutter bitches wildin' for real, it's such a trip Hoes around the globe, I'm known to have a fet' I don't do a thing and these bitches lickin' they lips Me and Chip reflect on all the hate and jibber-jabber Mmm, you almost got me, but sucker, I'm not a sucker Better get on back You pussy motherfuckers get the Will Smith smack And I am not a fronter, better look up the facts The world know what it be: Mr. Rager, Solo Dolo, C.U.D., repeat it You might also like Come, come now, last call, who want some? It's just me, two bitches, and dirty drums Two lips to kiss, 22 mother nuns God blessed my tongue, I need it for life Awkward like Cartwright, twiddling my thumbs Pondering my next accomplishments It's condescending to say I won Two lips, you kiss my ass tonight, huh?  I really want it, need it Break bread or break fast Before I blast and break legs, ride past And they scream out ""Little Johnny is dead!"" (Oh, you dead, nigga) You wish me well, I wish you Hell Eternity, no such thing as time will tell Infirmary, burn like magnetic combustion Bad credit with me, and paramedics are hustlin' What's the definition of water? Sherm sticks, sipped a gallon of it when you caught us Turn quick, I don't wanna play this for my daughter If my son heard it, probably look at you as his father I'm proud of myself in a bad way Halfway house, tell it to meet me halfway I'm passin' out, ass-whoopin' Your ass lookin' for Michelle Obama 'til I bang on you They couldn't Come, come now, last call, who want some? It's just me, two bitches, and dirty drums Two lips to kiss, 22 mother nuns God blessed my tongue, I need it for life Awkward like Cartwright, twiddling my thumbs Pondering my next accomplishments It's condescending to say I won Two lips, you kiss my ass tonight, huh?Embed",0.199,0.645,0.156,-0.9869
235,235,Kid Cudi,Man on the Moon: The End of Day,Solo Dolo (Nightmare),Emile Haynie,"Listen good, I don't have nobody But what I might feel are the sounds of sanity Hoping what I hear loops itself continuously Then I won't be afraid, no, no  Oh, whoa, whoa Why must it feel so wrong When I try and do right? Do right Oh, whoa, whoa Soaring through paradise When I'm closing my eyes I'm Mr. Solo Dolo Oh, oh, oh Oh, oh  Look at me, you tell me just what you see Am I someone whom you may love, or enemy? Am I speaking for you and yours, or someone else? I need some answers, yeah, yeah  Oh, whoa, whoa Why must it feel so wrong When I try and do right? Do right Oh, whoa, whoa Soaring through paradise When I'm closing my eyes I'm Mr. Solo Dolo Oh, oh, oh Oh, oh You might also like My world turns, flippin' the bird To the ones who figure Me outcast, no, not the duo Back in Shaker Heights where they knew who Dos little brother was a strange one, boo-hoo Cry me a river, hater, look who Traveled out an igloo Cold-cold world wasn't fit for me at all Look at where I stand at, tall Clutchin' my Kid Cudi bizzalls Mute motherfuckers back home, quick pause Gargle on my mayo Look at me, I bet I'm the one you think to fail Floating in my mind, no sail Ahoy, ahoy  Listen good, I don't need nobody This is, what you feel, are the sounds of insanity Hoping what I hear loops itself to finish me No, I won't be afraid, hey, hey  Oh, whoa, whoa Why must it feel so wrong When I try and do right? Do right Oh, whoa, whoa Soaring through paradise When I'm closing my eyes I'm Mr. Solo Dolo Why must it feel so right When I know that it's wrong? It's wrong When will I ever learn From the words in my songs? I'm Mr. Solo Dolo59Embed",0.138,0.718,0.144,-0.3386
236,236,Kid Cudi,Indicud,Solo Dolo Part II (Ft. Kendrick Lamar),Kid Cudi,"I don't need, I don't need nobody  Please shut the front door and walk right in In the land of the man who rock it hard for them Super Solo Dolo attack, run and tell that If you'd like to know, yes, I am on acid Who could it be? K-I-D Searching all day in the streets for DMT Don't sip it, though - it couldn't answer Drip, trip all day - bumpin' MGMT, homie Watch on who you hate on, fam, without the facts Sad niggas back in the hood bumpin' Ratatat To me it was a dream, a fiend to understand that You never seen a nigga like me? I just tell 'em I'm an oxymoron when I open my mouth 'Cause people talk shit before knowing what I'm about But for sure these Cleveland boys is ill But pretty soon your gutter bitches wildin' for real, it's such a trip Hoes around the globe, I'm known to have a fet' I don't do a thing and these bitches lickin' they lips Me and Chip reflect on all the hate and jibber-jabber Mmm, you almost got me, but sucker, I'm not a sucker Better get on back You pussy motherfuckers get the Will Smith smack And I am not a fronter, better look up the facts The world know what it be: Mr. Rager, Solo Dolo, C.U.D., repeat it You might also like Come, come now, last call, who want some? It's just me, two bitches, and dirty drums Two lips to kiss, 22 mother nuns God blessed my tongue, I need it for life Awkward like Cartwright, twiddling my thumbs Pondering my next accomplishments It's condescending to say I won Two lips, you kiss my ass tonight, huh?  I really want it, need it Break bread or break fast Before I blast and break legs, ride past And they scream out ""Little Johnny is dead!"" (Oh, you dead, nigga) You wish me well, I wish you Hell Eternity, no such thing as time will tell Infirmary, burn like magnetic combustion Bad credit with me, and paramedics are hustlin' What's the definition of water? Sherm sticks, sipped a gallon of it when you caught us Turn quick, I don't wanna play this for my daughter If my son heard it, probably look at you as his father I'm proud of myself in a bad way Halfway house, tell it to meet me halfway I'm passin' out, ass-whoopin' Your ass lookin' for Michelle Obama 'til I bang on you They couldn't Come, come now, last call, who want some? It's just me, two bitches, and dirty drums Two lips to kiss, 22 mother nuns God blessed my tongue, I need it for life Awkward like Cartwright, twiddling my thumbs Pondering my next accomplishments It's condescending to say I won Two lips, you kiss my ass tonight, huh?40Embed",0.199,0.645,0.156,-0.9869
237,237,Kid Cudi,,"SOLO DOLO, PT. IV (Ft. Playboi Carti)",Dot Da Genius," I can't see this bitch, uh I don't need you, bitch  I don't need no bitch I don't need no bitch I don't need that bitch Leave me alone, leave me alone, leave me alone Leave me alone, leave me alone, leave me alone (What?) I'm alone, I'm alone, I'm alone (Yeah) I'm alone, I'm alone, I'm alone (What?) I'm alone, I'm, I'm, I'm alone (Yeah, what?) I'm alone, I'm, I'm home alone (What? What?) I might cut my wrist I might cut my wrist I might cut my wrist Just to see some shit (Yeah) I'm alone, I'm alone, I'm alone (Yeah) I'm alone, I'm alone, I'm alone (What?) I don't want no company, uh I can't see nobody, yeah I'm on ecstasy, yeah And I got a nosebleed, yeah I could've been in a movie, yeah (Woo, woo, woo) I put your ho' in a movie, yeah (Woo, woo, woo) Might go Jason (Yeah, what?) I'm a killer (What? What?) Michael Jackson (Yeah, what?) I go thriller (What?) Uh, it's Yung Carti and the Moon Man (Woo, woo) It's Yung Carti and the Moon Man (Oh, yeah) I spent a hundred thousand on some fucking models, yeah (Okay) I spent a hundred thousand on some fucking models, yeah (Okay) I'm in Cleveland with a stick I'm in Cleveland with a stick 'Boutta take Cudi to the A just to get a bitch And I took my partner to the A just to get some pussy And I took my partner to the A just to get a stick (Yeah, hey) You might also like Here we are (Yeah), inebriated (Boom, boom) I seen it all, yeah, nigga, fiendin' (Yeah) Every minute, dawg, pushed me to the limit (Yeah) Brodie hear me call, but he never hit me Give a fuck about what's wrong or what is right Been living, just a soldier in a fight Lot of niggas getting lost, oh my (Oh) Married to the thoughts, she's my wife (Woah) I'm alone, I'm alone, so alone (So alone) He's such a sad boy (Yeah) See what you don't wanna admit (Yeah) Fall back,  Here we go, I'm back up in this Fuck them hoes, them shady niggas And I'm in the storm, something's holding me I don't need no one, see, it makes me free, hmm This is what you want? Staring at the night, staring 'til I'm gone, lost I lost my angels to  (Oh, woah, woah) Got it all wrong Dunking on these demons all my life until I'm gone, yeah On my lonely, lonely I'm alone, baby It's just me, no homies This the killer in me (Oh, woah, woah) Oh, Lord, it's coming on And I'm tripping all alone, fucking  on my phone, yeah I like  And I'm in my head, spending all my time here God, I'm going home3Embed",0.248,0.597,0.155,-0.9936
238,238,Kid Cudi,Man on the Moon: The End of Day,Soundtrack 2 My Life,Emile Haynie,"I got 99 problems and they all bitches Wish I was Jigga man, carefree livin' But I'm not Shawn or Martin Louis I'm that Cleveland nigga rollin' with them Brooklyn boys You knowin' how it be when you start living large I control my own life, Charles was never in charge No sitcom could teach Scott about the dram Or even explain the troubles that haunted my mom On Christmas time, my mom Christmas grind Got me most of what I wanted, how'd you do it, Mom, huh? She copped the toys I would play with in my room by myself ""Why he by himself?"" He got two older brothers; one hood, one good An independent older sister kept me fly when she could But they all didn't see The little bit of sadness in me Scotty  I've got some issues that nobody can see And all of these emotions are pouring out of me I bring them to the light for you, it's only right This is the soundtrack to my life, the soundtrack to my life  I'm super paranoid, like a sixth sense Since my father died, I ain't been right since And I tried to piece the puzzle of the universe Split an eighth of shrooms just so I could see the universe I try and think about myself as a sacrifice Just to show the kids they ain't the only ones who up at night The moon will illuminate my room And soon I'm consumed by my doom Once upon a time, nobody gave a fuck It's all said and done and my cock's been sucked So now I'm in the cut, alcohol in the wound My heart's an open sore that I hope heals soon I live in a cocoon opposite of Cancún Where it is never sunny, the dark side of the moon So it's more than right I try and shed some light on a man Not many people of this planet understand, fam You might also like I've got some issues that nobody can see And all of these emotions are pouring out of me I bring 'em to the light for you, it's only right This is the soundtrack to my life, the soundtrack to my life  I'm this close to go and trying some coke And a happy ending would be slittin' my throat Ignorance to cope, man, ignorance is bliss Ignorance is love and I need that shit If I never did shows then I'd prolly be a myth If I cared about the blogs then I'd prolly be a jackass Don't give a shit what people talkin' 'bout, fam Haters shake my hand but I keep the sanitizer on deck Hope I really get to see 30 Wanna settle down, stop being so flirty Most of the clean faces be the most dirty I just need a thoroughbred, cook when I'm hungry Ass all chunky, brain is insanity Only things that calm me down; pussy, and some Cali tree And I get both, never truly satisfied I am happy, that's just the saddest lie  I've got some issues that nobody can see And all of these emotions are pouring out of me I bring 'em to the light for you, it's only right This is the soundtrack to my life, the soundtrack to my life To my life, to my life, to my life... Uh Yeah, uh-huh Yeah, uh-huh Yeah, uh-huh Yeah, uh-huh Yeah Yeah Yeah165Embed",0.151,0.721,0.128,-0.9523
239,239,Kid Cudi,,Soundtrack 2 My Live,,,0.0,1.0,0.0,0.0
240,240,Kid Cudi,,South$ide,J-Louis & Sonder,,0.0,1.0,0.0,0.0
241,241,Kid Cudi,Speedin’ Bullet 2 Heaven,Speedin' Bullet 2 Heaven,Plain Pat & Kid Cudi,"Oh if I crash, oh if I crash Or if I land, no matter the case I'm all smiles, I'm all smiles I've traveled for miles, miles and miles With love in the core, love in the core Some people bore me, so fucking boring But I'm all smiles, I'm all smiles No matter the case, I'll be okay  When I crash, when I crash Or if I land, no matter the case Oh when I crash, when I crash Or if I land, no matter the case I'm all smiles, I'm all smiles I'm all smiles, give a fuck what they say And I'm all smiles, I'm all smiles, hmm  Oh if I fall, oh if I fall Or if I glide, no matter the case I'm all smiles, I'm all smiles I've traveled for miles, alone in the dark With love in the core, love in the core Some people bore me and I'm fucking dozing With a smirk on my face, I'm all smiles No matter the case, I'll find a way You might also like Oh when I crash, when I crash Or if I land, no matter the case When I crash, when I crash Or if I land, no matter the case I'm all smiles, I'm all smiles I'm all smiles, give a fuck what they say And I'm all smiles, I'm all smiles, hmm, hmm  Hmm-hmm Hmm-hmm Hmm-hmm No matter the case Hmm Hmm, yeah Hmm-hmm Hello boy Hmm Hey, yeah Hoh-oh-oh-oh Mmm, mmm Brb17Embed",0.229,0.476,0.295,0.9725
242,242,Kid Cudi,Speedin’ Bullet 2 Heaven,Speedin' Bullet 2 Heaven (Acoustic Demo),Plain Pat & Kid Cudi,"Uh, uh, uh, uh Uh, uh Yeah Uh, uh Uh, uh, uh, uh Uh, uh Uh, uh, uh  When I crash, when I crash Or if I land, no matter the case I'm all smiles, I'm all smiles I've traveled for miles, miles and miles For the love in the core, love in the core Some people bore me, so fucking boring Smurk on my face, I'm all smiles No matter the case, I'll be okay  When I crash, when I crash Or if I land, no matter the case Oh when I crash, oh when I crash Or if I land, no matter the case I'm all smiles, I'm all smiles, I'm all smiles Give a fuck what they say And I'm all smiles, I'm all smiles, hmm You might also like If I fall, if I fall Or if I glide, no matter the case I'm all smiles, I'm all smiles I've traveled for miles, alone in the dark Na-na, na-na, na-na, boring Some people bore me, na-na-na-na-na Ni-na-ne-no, dun-dun-dun-dun Na-na-ne, na-ra-ne  Oh when I crash, when I crash Or if I land, no matter the case Oh- oh when I crash, oh when I crash Or if I land, no matter the case I'm all smiles, I'm all smiles, I'm all smiles Give a fuck what they say I'm all smiles, I'm all smiles, hmm, hmm  Hmm, hmm, hmm Hmm, hmm Hmm, hmm Hmm, hmm Hmm, hmm Uh-huh, uh-uh Uh-uh7Embed",0.21,0.562,0.228,0.6437
243,243,Kid Cudi,Rap Hard,Spontaneously Combust,Kid Cudi,"Yeah, yeah, yeah Wassup nigga, this is how we guna do it Let me round the back Gimme your ID imma roll up in this bitch Meet me round the back I'll open up the door for you niggas We gon do it like this lets go Holla  We the sickest it don't matter, the same we spit game  the front nine, my flows  Chamber full of my rage, lames better not start Ending this shit here and them lyrics rip you apart , your boy he is the one Nigga born from rap, the only begotten son 2Pac and Biggie up in me like mini who's flow is strong Hitting your bitches up, all night I'm ripping through thongs And later I'm ripping songs, consistent when I be spitting Lyrically I'm a mac,  once it's written Ya'll niggas are still ain't getting the point, you'll all fall As soon as you jump that bridge, you suckas ain't getting across Pay the cost to be the boss, pay my payments in full Your game is worse than the Cavs, I guess that make you the Bulls  I'm a fool, I done used a full clip Gotta reload quick, get ready hold this You might also like I spontaneously combust when other rappers would rust Niggas say I got a problem, I wil' out too much Dude, you know your nigga stay hotta than June Leave other rappers under the tomb, holla back I spontaneously combust when other rappers would rust Niggas say I got a problem, I wil' out too much Dude, you know your nigga stay hotta than June Leave other rappers under the tomb, holla back  Get on my level, clap bitches grease up the middle Lyrical riddle, jump in that skillet I'm bound to sizzle I ain't cop a deal now, so imma stand the ground Like a basket child until I get found Gucci stick with it like a McLaren, It's all fitted Illest nigga to spit it in the Indians  City where niggas can split it, and stogies get split Burners get lit where gully niggas carry the clips, the pits Can't stop the genes in my cerebellum Dumb niggas they don't understand hard to tell em Niggas I know around the block, all felons Freestylin with my boys, our flow is off the melons See ya man, we been in the streets rule you fools Gotta be filthy with burgundy Bentley by the pool Got em at 8 figures, though expelled from school Gotta keep myself skippy with them marvelous jewels I spontaneously combust when other rappers would rust Niggas say I got a problem, I wil' out too much Dude, you know your nigga stay hotta than June Leave other rappers under the tomb, holla back I spontaneously combust when other rappers would rust Niggas say I got a problem, I wil' out too much Dude, you know your nigga stay hotta than June Leave other rappers under the tomb, holla back This is all metaphorically If you wanna be in this class you gotta study me This is the final, drink brew, get chewed, then I spit on some vinyl And niggas tryna hate on mine though And Imma have to chop em up bag em Faster than Tony Soprano I want keys like a fucking piano Just call me Leroy I got the glow and them haters can't stand it Young boy Kid must be the bandit, look nigga I planned it Say your hot, ya'll niggas don't burn Say you're sick but you don't spread germs When ya'll niggas gon' learn? K. I. D.'s gonna leave you under the dirt Or cremated leave your ash in the urn Nah I'm sick and tired of sitting back watching these lames get rich Ya'll niggas pussies all ya'll need is a clit, get in where you fit Around here, ain't no vacancies I spit flows and rip shows in streets Holla back  x3 I spontaneously combust when other rappers would rust Niggas say I got a problem, I wil' out too much Dude, you know your nigga stay hotta than June Leave other rappers under the tomb, holla back I spontaneously combust when other rappers would rust Niggas say I got a problem, I wil' out too much Dude, you know your nigga stay hotta than June Leave other rappers under the tomb, holla back  2 step niggas, 2 step nigga Yeah, Kid Mesc nigga We at the bar we ain't 21 We in the club we ain't 21, yeah We at the bar and we drinking, yeah Ugh, yeah, yo We in the club we ain't 21, you know We at the bar we ain't 21 We in the club we ain't 21 We at the bar and we drinking, toastEmbed",0.137,0.8,0.064,-0.9934
244,244,Kid Cudi,,Stars In The Sky,Brandon Benjamin & Take a Daytrip & Dot Da Genius,"Mm-mm-mm, mm, mm-mm  The feelings runnin' deep (Deep) Ain't no time for sleep A second to unwind, head up in the sky I follow to the beat (Beat) It's just what my heart's demandin' (Yeah) Friends and laughin' (Come on) Hear me, dancin' in the flow (Flow) Yes, I feel it's my time (Time), watch me glow (Glow) Livin' in the dream lights (Lights), in the zone (Zone) Yeah, this world is all mine, come see what you'll find, right  Goin' for it, I'm out, I'm rollin' 'Til the stars in the sky, babe, I'm home In the city, I'm out, I'm rollin' 'Til the stars in the sky, babe, I'm home  Say I might and I sail tonight I'm home Say right now, I'll get it, take my hand Come zone Come on, catch a ride and we take it to places That we only dreamed, I think I'm home This is my heaven, baby, day and night In my zone You might also like The feelin' flows through me (Oh-oh) Heaven's where we meet (Meet) Happy we lovin', we lovin' our lives Things I wished to see (See) Seem to come to be I seek the truth, I'm honest (Hey) The moon is singin' our song (Yeah-yeah) See we find what we're searchin' for the love that we holdin' Another adventure unfolds (Mm) I been dreamin' about it (Yeah), dreamin' about it  Goin' for it, I'm out, I'm rollin' 'Til the stars in the sky, babe, I'm home In the city, I'm out, I'm rollin' 'Til the stars in the sky, babe, I'm home  Say I might and I sail tonight I'm home Say right now, I'll get it, take my hand Come zone Come on, catch a ride and we take it to places That we only dreamed, I think I'm home This is my heaven, baby, day and night In my zone We are free of worries Stressin' aside, take me home Free, no worries at all Take me home1Embed",0.031,0.808,0.161,0.9921
245,245,Kid Cudi,,STARZ (Stars In The Sky Original) (Ft. Lil Nas X),Brandon Benjamin & Dot Da Genius & Take a Daytrip & Lil Nas X,"Hmm, hmm-hmm Hmm, mm-mm  The feelings runnin' deep, ain't no time for sleep A second to unwind, head up in the sky I follow to the beat, it's just what my heart's demandin' (Yeah) Friends and laughin' (Come on) Hear me, dancing in the flow Yes, I feel it's my time, watch me glow Livin' in the dream lights, in the zone (Zone) Yeah, this world is all mine, come see what you'll find, right (Yeah)  Goin' for it I'm out, I'm rollin' 'til the stars in the sky, babe, I'm home In the city I'm out, I'm rollin' 'til the stars in the sky, babe, I'm home  Trust yourself, and it all works out Trust what you feel, and it all works out That's when you really feel alive That's when you really feel alivе That's when you really feel alive That's whеn you really feel alive, yeah You might also like I'm telling you, friend Don't spend your whole life wonderin' What you could've done where you could've been When you got this moment in your hands It's obvious Don't you feel it? It's obvious Don't you feel it in me? All a lie Don't you give up, you're poetic, just Come see what you'll find, right (Yeah)  Goin' for it I'm out, I'm rollin' 'til the stars in the sky, babe, I'm home In the city I'm out, I'm rollin' 'til the stars in the sky, babe, I'm home  Trust yourself, and it all works out Trust what you feel, and it all works out That's when you really feel alive That's when you really feel alive That's when you really feel alive That's when you really feel aliveEmbed",0.0,0.819,0.181,0.9942
246,246,Kid Cudi,,Stubborn*,, Got these voices in my head Guess I'll talk to them instead ’Cause real niggas don't cry for help A stubborn man won't go to hell A stubborn man won’t...You might also likeEmbed,0.329,0.671,0.0,-0.8834
