,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
10,10,Chief Keef,"Bang, Pt. 2",3,Dee Money & Chapo,"This bitch wanna smoke all my weed I don't want no sex, told her to get on her knees Baby, you won't regret the day that you fuck me But you gotta hold my pistol and my weed Man, I wish a nigga would try me He gonna need a morgue, no IV Let five shots off, he got hit with 'bout 3 Now I got 22 left and about 3  Sosa, how many chains you got? About 3 I don't stay in one house, I bought 3 There's 3 niggas in your house in the orders of me And they all shooting, boy, they ready for anything I bought 3 pounds of weed and 3 pints of lean I know you wanna get high, baby Just suck my dick from the side, baby Or don't hop in my ride, baby  This bitch wanna smoke all my weed I don't want no sex, told her to get on her knees Baby, you won't regret the day that you fuck me But you gotta hold my pistol and my weed Man, I wish a nigga would try me He gonna need a morgue, no IV Let five shots off, he got hit with 'bout 3 Now I got 22 left and about 3You might also like12Embed",0.125,0.771,0.103,-0.79
11,11,Chief Keef,,357 Glizz,Chief Keef,"Sosa, bitch (Sosa on the beat) Ayy, ayy, ayy, ayy  Competition I don’t see 'em, house look like a museum Just got off the phone with my BM (Dududuh, dududuh, yeah) Beat 'em with the gun, gotta treat 'em, posted like a colosseum We run the world, dollar bill (Ayy, ayy, ayy, ffff beep) Baby hold the fuck up and I’m froze the fuck up Hands down, thumbs up, seven up (Yeah, yeah, phew phew) 357 tucked (Phew, phew), it’s a Glock, yeah yeah, ayy (Phew phew) Hit you up in ya but (Phew phew)  Y’all know we don’t give no fucks Bitch we havin' shots Don’t get yo ass touchеd Damn, I ran out of trust All the way overseas and I can’t find no blunts, ayy I can’t find no lovе Girl I got a nice one, if you don’t like don’t talk, ayy They gon' fly off like a dove, red alpha like a Blood, somebody lay out the rug, ayy Momma told me lay off the drugs, niggas need to stay the fuck off Twitter, niggas need to lay off the Subs Y'all I don’t need to lay off the bud, when my eyes start gettin' watery bitch that mean that I’m tired, yeah In a safari can you survive, is you gon' roll when it’s time to slide, it’s on my side like nationwide, ayy ayy Wel’ll get crunk with ya ass like Rize, I can get clean on a bitch like tide, bitch in a Tesla, electric slide, ayy You might also like Girl, I'll let you know ""Don’t fuck with these niggas"" Shawty fuck you (Muahh) Let's link up and get high (Aahhh, yeah) In traffic, need some cups gotta make a pit stop, ayy You can have everything, you just gotta keep quiet Wrist icy as hell, I can’t tell if it’s 5 o’clock or 6 o’clock Ain’t none change, bitch, I still rep my gang, 3hunna Bitch, we havin' chops like a army I let this fuck nigga get a warnin', ayy ayy ayy When I was little I used to watch Barney So it’s only right that I sip Barney, ayy  Hold up! Gotta take a smoke break  Shawty put her lips on the kid like a glass tip And the stick got me limpin' like a bad hip, ayy I seen you kissin' that lil bitch I sent that off last year She hit me up late night, told her you can crash here, ayy I don't know what’s goin' on but they ain't finna treat a nigga like trash bear, ayy Nah, this ain’t a program but you can sign up to get yo ass killed, ayy Ran the hallways in school wasn’t even at my motherfuckin' class yet “You ain't from the block lil nigga, you can’t walk right past here”, ayy I was all the way down the block, hear my momma yellin' that I was bad, yeah, ayy Whooped my ass in front the whole block, hell yeah! I was mad, yeah, ayy Teacher told 'em he ain’t do his homework, she pulled up mad, yeah, ayy ayy Ayy momma, if I ain't never send you, you wanna take my bag, yeah, ayy ayy ayy ayy I got money, sip Barney I make it surf board, for you in front me I’m not no dummy, I get money You can be a track and still can’t run me (Ayy) Sippin' Texas, like I’m Bun B Cooler on neck, nose runny, ayy Come and front me, got a bunny She's a unicorn, pull her lil pony, ayy ayy ayy  Catch me outside baby, we gon' do you bad baby Go and check the stats baby, it’s a snatch and grab baby Run off with your heart baby, baby I’m solid, I ain't actin' hard baby You can come and eat me, wham wham, Pac-Man baby Can you bring me the sun baby and bring me the stars baby and bring me the moon baby All at one time baby, you want some wonton baby? (Hmm, yeah) 061 baby, chop stick eat 'em, wham wham wham, Pac-Man Baby Swear my sun rise on when the sun down baby I know you want the doors up, sure wouldn’t mind baby Put it in ya spine baby, I know you ain’t cryin' baby, ayy  Competition I don’t see 'em, house look like a museum Just got off the phone with my BM (uh,uh, yeah) Beat 'em with the gun, gotta treat 'em, posted like a colosseum We run the world, dollar bill (Ayy, ayy) Baby hold the fuck up and I’m froze the fuck up Hands down, thumbs up, seven up (Yeah, phew phew) 357 tucked (Phew, phew), it’s a Glock, yeah yeah, ayy (Phew phew) Hit you up in ya but (Phew phew)1Embed",0.154,0.683,0.163,-0.9395
12,12,Chief Keef,GBE: For Greater Glory 1,3hunna,Young Chop,"Sosa baby, you know I'm rockin baby GBE, O'block Bang bang Nigga Im three hunna bang I'm cooling wit my youngins And what we smoke one hunna But nigga I'm three hunna Click clack, pow, now he running Don't be fucking with my youngins Them niggas be drumming They take your ass down, shit, we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda  A fuck nigga don't wanna be it I like my bitch conceited I'm Sosa, bitch, Chief Keef yeah My gun, don't make me beat it I'm cooling wit my young niggas A lot of kush, a lot of guns nigga You see you us you better run nigga Bullets hot like the sun nigga She like Sosa, I'm a big fan Bitch, I'm leaning like a kickstand I'm high I'm smoking ganja Fuck a Tooka gang bitch, I'm 3hunna You might also like I'm cooling wit my youngins And what we smoke one hunna But nigga I'm three hunna Click clack, pow, now he running Don't be fucking with my youngins Them niggas be drumming They take your ass down, shit, we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda  GBE bitch I'm a big dog Kill y'all then forget yall I feel like popping red dogs Big guns that knock ya head off Three hunna bitch six hunna O'block and Young Money OTF bitch honor We bring them guns out and tell they ass to run up I make the fucking floor shake Fuck my birthday, bitch, I need more cake I'm Sosa, bitch, I'm gettin it We smoke doink’s bitch, yall be smokin midget I'm cooling wit my youngins And what we smoke one hunna But nigga I'm three hunna Click clack, pow, now he running Don't be fucking with my youngins Them niggas be drumming They take your ass down, shit, we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda37Embed",0.31,0.624,0.066,-0.9992
13,13,Chief Keef,Finally Rich (Exclusive Edition),3Hunna (Album Version) (Ft. Rick Ross),Young Chop,"Young Chop on the beat Sosa baby, you know I'm rockin baby GBE, O'block, bang bang Nigga I'm three hunna, bang  I'm cooling wit my youngins And what we smoke one hunna But nigga I'm three hunna Click clack pow, now he running Don't be fuckin wit my youngins Them niggas be drumming They take ya ass down Shit we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda  A fuck nigga don't wanna be it (no) No, no, I like my bitch conceited (my bitch conceited) I'm Sosa, bitch Chief Keef, yeah (Sosa baby) My gun, don't make me beat it (bang bang) I'm cooling wit my young niggas (wit my young niggas) A lot of kush, a lot of guns nigga (a lot of guns nigga) You see you us you better run nigga (better run nigga) Bullets hot like the sun nigga (pow) She like Sosa, I'm a big fan (I'm a big fan) Bitch I'm leaning like a kickstand (kickstand) I'm high, I'm smoking ganja (smoking ganja) Fuck a Tooka gang bitch, I'm 3hunna (bang bang bang) You might also like I'm cooling wit my youngins And what we smoke one hunna But nigga I'm three hunna Click clack pow, now he running Don't be fuckin wit my youngins Them niggas be drumming They take ya ass down Shit we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda  My dog died, they put him in a plastic bag (oh) We bout that all black so miss me with yo battle raps (nigga) Driving a Bentley through the battle field (huh) Got more money than my haters, how them niggas feel? (whoo) Slide when you rep that other side I swear to god its like my.45 just come to life Gamble in Vegas, I know the Maloofs (huh) They took him for questions, he told them the truth (no) Duck taping your clique, so show me the loot I'm smoking the shit my nigga be growing for Snoop (huh) We got the hood locked worth a 100 mill Need 250 more, Double M this shit for real I'm cooling wit my youngins And what we smoke one hunna But nigga I'm three hunna Click clack pow, now he running Don't be fuckin wit my youngins Them niggas be drumming They take ya ass down Shit we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda7Embed",0.268,0.654,0.079,-0.999
14,14,Chief Keef,,"3Hunna (MegaMix) (Ft. Red Cafe, Rick Ross & Soulja Boy)",Young Chop,"Young Chop on the beat Bank Account What’s haddenin, what’s haddenin What’s haddenin, what’s haddenin {Verse 1: Red Cafe} Look I don’t do no tough talk I strap up and my gun tall I only fuck with super freaks Tell them open wide then I bust off No brakes on that 2 door, slang blue magic, that’s too raw I holdin out that pimp c, y’all niggas acting like Rupar Real nigga off that Chief Keef and drilling all looking 3D Covered in all that YSL, and that LV and that GG Bad bitches fuck my team, I get dirty money, and my ride clean My diamonds is clear though, middle finger all ya weirdos My bitches, my bitches, you know I love my bitches My niggas got warrants, so we ain’t taking pictures You loving her, I’m fucking her Your connect be my customer Nigga I ain’t no role model, I’m america’s top hustler  I'm cooling wit my youngins And what we smoke one hunna But nigga I'm three hunna Click clack pow, now he running Don't be fuckin wit my youngins Them niggas be drumming They take ya ass down Shit we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda You might also like A fuck nigga don't wanna be it (no) No, no, I like my bitch conceited (my bitch conceited) I'm Sosa, bitch Chief Keef, yeah (Sosa baby) My gun, don't make me beat it (bang bang) I'm cooling wit my young niggas (wit my young niggas) A lot of kush, a lot of guns nigga (a lot of guns nigga) You see you us you better run nigga (better run nigga) Bullets hot like the sun nigga (pow) She like Sosa, I'm a big fan (I'm a big fan) Bitch I'm leaning like a kickstand (kickstand) I'm high, I'm smoking ganja (smoking ganja) Fuck a Tooka gang bitch, I'm 3hunna (bang bang bang)  I'm cooling wit my youngins And what we smoke one hunna But nigga I'm three hunna Click clack pow, now he running Don't be fuckin wit my youngins Them niggas be drumming They take ya ass down Shit we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda My dog died, they put him in a plastic bag (oh) We bout that all black so miss me with yo battle raps (nigga) Driving a Bentley through the battle field (huh) Got more money than my haters, how them niggas feel? (whoo) Slide when you rep that other side I swear to god its like my.45 just come to life Gamble in Vegas, I know the Maloofs (huh) They took him for questions, he told them the truth (no) Duck taping your clique, so show me the loot I'm smoking the shit my nigga be growing for Snoop (huh) We got the hood locked worth a 100 mill Need 250 more, Double M this shit for real  I'm cooling wit my youngins And what we smoke one hunna But nigga I'm three hunna Click clack, pow, now he running Don't be fucking with my youngins Them niggas be drumming They take your ass down, shit, we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda GBE bitch I'm a big dog Kill y'all then forget yall I feel like popping red dogs Big guns that knock ya head off Three hunna bitch six hunna O'block and Young Money OTF bitch honor We bring them guns out and tell they ass to run up I make the fucking floor shake Fuck my birthday, bitch, I need more cake I'm Sosa, bitch, I'm gettin it We smoke doink’s bitch, yall be smokin midget  I'm cooling wit' my youngins And what we smoke one hunna But, nigga, I'm three hunna Click-clack, pow, now he runnin' Don't be fucking wit' my youngins Them niggas be drumming They take ya ass down, shit, we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda  A fuck nigga don't want that gunplay Set him up, have him dead by Monday Kush blunts in the ashtray We gettin' cash and we get that shit the fast way I keep that shit 3Hunna (3Hunna) SOD and Yung Munna (Yung Munna) A fuck nigga don't wanna try me (Bang) I'm on the highway, twenty pounds of irene (Bang, bang, bang) She like Soulja Boy, ya icy (Ya icy) Standing in the club in my white tee (In my white tee) A fuck nigga don't wanna fight me (Nah) I'll grab that AK and aim it at his mouthpiece (Bang, bang, bang, bang)  I'm cooling wit' my youngins (I'm cooling wit' my youngins) And what we smoke one hunna (And what we smoke one hunna) But, nigga, I'm 3Hunna (But, nigga, I'm 3Hunna) Click-clack, pow, now he runnin' (Click-clack, pow, now he runnin') Don't be fucking wit' my youngins (Don't be fucking wit' my youngins) Them niggas be drumming (Them niggas be drumming) They take ya ass down, shit, we need them bricks or something (We need them bricks or something) Keep this shit one hunna (That shit one hunna) I keep this shit three hunna (I keep this shit three hunna) I pull up in that Audi (I pull up in that Audi) You pull up in that Honda1Embed",0.265,0.66,0.075,-0.9998
15,15,Chief Keef,Back from the Dead,3Hunna (Remix) (Ft. Soulja Boy),Young Chop,"Sosa baby, you know I'm rocking, baby G.B.E., O'block Bang, bang Nigga, I'm 3Hunna bang  I'm cooling wit' my youngins And what we smoke one hunna But, nigga, I'm three hunna Click-clack, pow, now he runnin' Don't be fucking wit' my youngins Them niggas be drumming They take ya ass down, shit, we need them bricks or something Keep this shit one hunna I keep this shit 3Hunna I pull up in that Audi You pull up in that Honda  A fuck nigga don't wanna be it (No, no, no) I like my bitch conceited (My bitch conceited) I'm Sosa, bitch, Chief Keef, yeah (Sosa baby) My gun don't make me beat it (Bang bang) I'm coolin' wit' my young niggas (Wit' my young niggas) A lot of kush, a lot of guns, nigga (A lot of guns, nigga) You see us, you better run, nigga (Better run, nigga) Bullets hot like the sun, nigga (Bow) She like, ""Sosa, I'm a big fan"" (I'm a big fan) Bitch, I'm leanin' like a kickstand (Like a kickstand) I'm high, I'm smoking ganja (Smoking ganja) Fuck a Tooka gang, bitch, I'm 3Hunna (Bang, bang, bang) You might also like I'm cooling wit' my youngins And what we smoke one hunna But, nigga, I'm three hunna Click-clack, pow, now he runnin' Don't be fucking wit' my youngins Them niggas be drumming They take ya ass down, shit, we need them bricks or something Keep this shit one hunna I keep this shit three hunna I pull up in that Audi You pull up in that Honda  A fuck nigga don't want that gunplay Set him up, have him dead by Monday Kush blunts in the ashtray We gettin' cash and we get that shit the fast way I keep that shit 3Hunna (3Hunna) SOD and Yung Munna (Yung Munna) A fuck nigga don't wanna try me (Bang) I'm on the highway, twenty pounds of irene (Bang, bang, bang) She like Soulja Boy, ya icy (Ya icy) Standing in the club in my white tee (In my white tee) A fuck nigga don't wanna fight me (Nah) I'll grab that AK and aim it at his mouthpiece (Bang, bang, bang, bang) I'm cooling wit' my youngins (I'm cooling wit' my youngins) And what we smoke one hunna (And what we smoke one hunna) But, nigga, I'm 3Hunna (But, nigga, I'm 3Hunna) Click-clack, pow, now he runnin' (Click-clack, pow, now he runnin') Don't be fucking wit' my youngins (Don't be fucking wit' my youngins) Them niggas be drumming (Them niggas be drumming) They take ya ass down, shit, we need them bricks or something (We need them bricks or something) Keep this shit one hunna (That shit one hunna) I keep this shit three hunna (I keep this shit three hunna) I pull up in that Audi (I pull up in that Audi) You pull up in that Honda4Embed",0.274,0.658,0.067,-0.9993
16,16,Chief Keef,,3 Hun Nit (Ft. Ballout),,"Yeah We run shit Y'dig Men and the boys We back to back with this shit, man doing donuts in the trap house Doing donuts in the Cat  Who you think you ahead of? Not us I'm in a truck called SRT or somethin' Doin' Need for Speed or somethin' Hundred thousand my key or somethin' Two hundred my Jeep or somethin' Niggas broke as hell actin' like they don't know how to eat or somethin' Miami Beach Louis sandals, know I got my heat or somethin' At the condo, you can't get in unless you got a key or somethin' Smokin' out the 440 and it smoke a P or somethin' Took the doors off, ridin' through Cali in my Jeep stuntin' Long as they print money it's gon' keep comin' I know you hear my Jeep runnin' I ain't pumpin' gas, they gon' keep pumpin' Ride through the hood and they keep honkin' People look at me and they see money I'm a boss, d-money Load em' people up, my phone gon' keep jumpin' They like ""Ball, is it weed or is it d-money?"" Bankroll like street money Walk in Neiman's, leave the Hellcat and the Jeep runnin' You might also like My bitch said she gon' leave me like she complete somethin' Bitch, you  met you at 2:30 and fucked your ass at 3 somethin' Who you run up on? Not us I'ma take my own heat, shoot three or somethin' Might be in the trap, call Jeep or somethin' Might get Ball with a half P or somethin' Might be in a SRT or somethin' Krispy might make a bitch cream or somethin' Cross that red line, get a beam or somethin' Wake you up like you had a bad dream or somethin' Who, Chief Sosa think he Rambo? I was in the field with the lizard Doing spinouts since the blizzard Like Snoop Dogg ""What's the wiz-zord?"" Disappear on that bitch like a wizard And I'm cuttin' real sharp like a scissor Roll by so fast, Big Dipper I'm in LA more than a Clipper Balenciaga more than a owner Bitch, we out here more than a corner Smoke way more dope than a stoner And I drink way more than Homer I can see like Christopher Columbus Juiceman, the trap house bunkin' You niggas ain't talkin' 'bout nothin' King Sosa don't care about nothin' F on my shirt, on my feet double Gs Start gettin' F's in sixth grade, couldn't even get a couple B's All for my habit, whats the fee? A couple G's Aye lil' bitch, these Moncler, no need to buckle these Aye lil' baby, these not me, no need to upload these And when you hear that ""Young,"" bitch that's me up your street And just make you think about when they put that thing up your teeth Lil' nigga said up yo chest talkin' to me, up your speech Pullin' off from Neiman's doin' donuts in the Jeep Track hawk Look like Black Hawk flying out the street Hopped out for twenty minutes for a backend Seen your girlfriends tryna get back in Hopped in the Hellcat, had to put the track in Ball, you got the blues, why the fuck you blackin'? Ball, you can rap, why you steady trappin'? 'Cause I get it for the L-O like Shawty nigga, tap in Sosa, why you pay a thousand for that headband? Because Ben Franklin is a dead man Any time you see me, wonder that's that bread man If he step in front his gun, then that's a brave man Ball Gucci, he rock Gucci, he don't like Ray-Bans Spikes so big I feel like a fuckin' caveman Slick listenin' to this shit on his J-pad No, I ain't Kanye, but I'm playin' cray-cray Slick say fuck three-way, foe nem doin' eight ways Sosa, you trust me? That's like askin' can a day wait Told her don't play dum-dum, chew me like yum-yum Girl I got a hundun, you ain't got a bum-bum Tell me do you want one? I won't tell no one, do it when the folks come You in the whip with me nigga, go ahead and blow some Boy, you could be 250, don't hit no one I got 100K, nigga come be my doorman Thought you couldn't swim 'til you ended up floatin' Had to close my heart when it ended up open Ridin' down Washington, headin' up ocean When it come to bread, I'm toastin' Inside peanut butter, call that  How I'm pushin' this bitch, nigga call that stroller Bitch so bad, had to call that over I'm goin' so fast, they gon' want this slower  low, but I want it lower Gave me more, but I want it more Hear the buzzer beater, what's the score? Said she love coke like what's the snort?  just said that what's the Porsche?Embed",0.117,0.819,0.064,-0.9915
17,17,Chief Keef,,45 Sticks,Dymon Beats,"No, no, no oh oh  She wanna get hit She wanna get hit She wanna get hit She wanna get hit She wanna get hit She wanna get hit She wanna get hit She wanna get hit  Cook dope out the house Zipped all his bricks 4-5 sticks 45 sticks Sosa where you gone? Bitch, got rich Bitch said ""I'm broke"" Sipped her whole rent Said she was talkin' all that freaky shit, don't fledge For that pussy dead Who want revenge? Ayy, I'm paranoid, I don't even trust my mans I don't go to church Need to be prayin' I was on the school bus 'fore a nigga thought about Xans I was in the hood You was homе playin' And all that shit that I went through made me thе man Three white hoes Chief So clanYou might also like1Embed",0.237,0.733,0.03,-0.9864
18,18,Chief Keef,The GloFiles (Pt. 4),4ever,ProtegeBeatz,"Forever Forever (ProtegeBeatz) Forever  I'ma be that nigga forever (Forever) Forever (Forever) Forever (Forever) Forever (Forever) I'ma be that nigga forever, I'ma be that nigga forever I'm gon' be that nigga forever, I'ma be that nigga forever I'm gon' be that nigga forever  Niggas be like, ""When I see Sosa, I'ma treat that nigga, on everything"" But niggas don't be on a damn thing Niggas ain't even icy as my damn chain Smoke so many trees, wonder what my breath like But I be shinin' bright like a damn light Bitches be like, ""He ain't shit, girl,"" baby girl, you damn right 'Cause these thotties going any damn way Unlike me, you can't do it any better I'ma do this shit in any weather And I bet I'll have your bitch followin' my campaign Try me, guns be like an M, man 'Cause it got two twelves when I'm done blowing, bang Let me catch a nigga from the low end, bang Let me catch a nigga from Insane He gon' be on it for the summer, right along with Ben Frank You might also like I'ma be that nigga forever (Forever) Forever (Forever) Forever (Forever) Forever (Forever) I'ma be that nigga forever, I'ma be that nigga forever I'm gon' be that nigga forever, I'ma be that nigga forever I'm gon' be that nigga forever1Embed",0.105,0.712,0.184,0.9607
19,19,Chief Keef,,"4Nem (Ft. Ballout, Boss Moo, Chief Keef, Tadoe & Terintino)",Young Malcolm,"(Ayy, Young Malcolm) Ooh, bang, gang Ooh, bang, gang Ooh, dududuh, skuduskuh, bang  2022 Charger got me feelin' like Vin Diesel Amiri jeans too tight, I can't fit the D-Eagle Take the shit back, I need a '96 Regal I'm the biggest bird in the sky, bitch I'm a seagull Just met that hoe, on the first day, fuck her then I delete her Vellanos, Forgiatos my rims sneakers Steady pourin' up two litters, I don't need a feature I don't love a bitch, you know I'm my brothers keeper  Gang hit the cut in a Tonka Don't sneak diss, we'll break your baby momma Gang just bought some new cars for the summer In a Lambo, bump the bitch up in a Honda Ride 4's bitch, free ManeMane Bought bro out, Fat Joe made it rain Blood suckin' bitch, think she got faint My shorty hit a whip at the beam, he got aim Leave yo' Rollie plain Flyer than a plane Why you lookin' strange? Bitch, we got the thang? Who is the gang? Who is the gang? Who is the gang? Who? (Gang, gang) You might also like Ayy, that's a light bop, my shit dark look like a Trish Swimmin' in the water, I'm a shark, niggas fish That's a nice watch, man, I love takin' risk That's a nice Glock, what I look like swingin' fish Send so many shots, my shit sound like a switch Niggas actin' real but niggas know they bitch I be in the field, steady runnin' up the chips Boss shit with the blick, boss shit on the dip  We got ten 50's in this bitch Niggas slide, it's a drill Brrrrrrr Brrrrr Grrr Niggas know how we rockin', let's go  Spendin' old 100 dollar bills from '96 Ain't got no bank account but all my pockets thick Typin' on the net, but get in person, ain't got no blick Caught him at the red light and turned him to a lick In a wide body but this bitch ain't got no tints Hit the Gucci store, go spend 6K on a fit Niggas actin' hard body but they really bitch Finna pour the drink up, forgot to get the kit We ain't ridin' hot cars, bitch, these real whips If you want the gold, bitch it's 600 a zip If you ain't got the blues then it can't yo' lips I just fucked this bitch, made her hop up in a Lyft It's time to fuckin' deep, I got a .45 my hip Niggas talkin' crazy, I let this bitch rip Finna go back to the 'raq and go crazy with my peeps We still be on the block, 061 that be the dipEmbed",0.215,0.705,0.08,-0.9971
20,20,Chief Keef,,52 (Original) (Ft. Tadoe),DP Beats,"I'm Marty McFly Fly, I'm Marty McFly Yeah, yeah, yeah, yeah Fly, I'm Marty McFly Yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah Fly, I'm Marty McFly Fly, I'm Marty McFly Yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah Bitch, bang, ayy Yeah, yeah, yeah, yeah  Nigga, what the fuck is you talkin' bout? Shit, I know Nigga, what you wanna get hit with? This .45 or this .40? Nigga, this 30 or this 50? This FN, this semi or this K? Nigga, you and your friend need to go play, bitch Ya looking for me? I'm outta state, bitch He ain't on shit (On, shit, ayy) Remember your play shoes and play fit, bitch! She be fuckin', you wanna taste dick? Bro hand me the blick and I'm like ""It's lit"" Fuck is talm 'bout? We waitin' for you outside of my house Matter of fact, we ain't gon' do that, I ain't gangster We gon' catch yo' lil bitch ass eatin' glasher, let's get it Dope got a nigga lookin' like he from Asia And my cup pinker than eraser Yeah, I rock Designer but this ain't none major Yeah nigga, you a snitch, it's on paper Yeah, I be ballin' on 'em, Indiana Pacers I be fuckin' hoes, thinkin' that I'm a Slater Call Virgil, tell 'em bring me up some off white These niggas all barkin', no bite We lettin' pistols off, won't fight Baby, these big B's, no mikes When shit turn left, nigga, turn right My bitch steady talkin' 'bout shit she don't like While I got big stacks, your height Boy, I got big shells, your size Man, I swear I tell no lies Ask OG's, I got street ties Boy, you won't knock down a B-high Runnin' to the max, spend a mini max Up choppers on 'em, blow the nigga high When he get in the car, man, he finna cry Countin' these checks and care about pretty sides I call a double drum, Congo, bitch Spent my whole life in a jungle, bitch Did a couple times in a cell, bitch Now, when you see me, I'm grindin' down in that rail, bitch You might also like One time for the Go, two times for the bro Three times for the rolls, four times for the folks Five times for the moes, five shots through your throat Six for the fuckin' gangsters, seven for this fuckin' pole, .357 Eight for the fuckin' balls, send you to heaven Straight drop white walls, nina tucked off in my draws Ten bands for a call a get you smoked MAC-11 with my shorty'll get you poked You know we don't fuck with 12 Thirteen guns up on the shelf Popped fourteen opps by myself Fifteen like I'm fuckin' Melo Sixteen, shot my damn beretto 17 my fuckin' Glock Eighteen, standing on the pot Nineteen, serving on the block Twenty, I was getting guap 21, I got shot, he got hit with a mop 22, it was the Glock 23 like I'm Jordan 24, I'm scoring like Kobe 25 in my .30 26, I'm still rich 27 bands for my wrist 28s up on my Trackhawk 29s up in the traphouse With the 30 make me spazz out 31 off in this 40 32 like Juicemannn I got that .33, call 911 emergency (bitch) Got 34 calls this week from folks that's fighting first degree Got 35 shots in this Glock 19 if you think bout hurtin' me Got 36 hoes that's texting my phone that's tryna twerk for me Got 37 thousand on me (Bitch) Bought 38 fuckin' guns (Bitch) 39 of these niggas my son I'm gonna give you 'bout 40 to run Got 41 magazines 42 of my hoes acting mean I'ma be 43 with a beam .44 gon' sing what it sing I'ma be 45 rockin' Gucci 46, yeah, I'm fly like I'm Lucci 47, gettin' more than a Medusa 48, have bitches sign my boots 49, still riding in them coupes Been 50 shoot 50 nigga, just shoot Send 51 niggas get up with you They don't catch you here come another 52Embed",0.169,0.698,0.133,-0.9952
